dimension,n,curved,capacity,point,xi,eta,zeta,x,y,z,field,dx,dy,dz,order,method,value,input_error,geometry_residual,inverse_residual,initialization_seconds,evaluation_seconds
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,1,0,0,1,recursive,-8.0770201913737165e-15,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,1,0,0,1,direct,-5.8007636195251509e-13,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,1,0,0,1,fe_geometry,-5.8007636195251529e-13,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,0,1,0,1,recursive,3.1491972965183237e-14,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,0,1,0,1,direct,1.1043445997270071e-12,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,0,1,0,1,fe_geometry,1.1043445997270063e-12,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,0,0,1,1,recursive,3.6670920830292875e-16,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,0,0,1,1,direct,8.50690614219426e-13,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,0,0,1,1,fe_geometry,8.506906142194256e-13,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,2,0,0,2,recursive,-1.1817383742112841e-13,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,2,0,0,2,direct,1.8324569357914503e-11,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,2,0,0,2,fe_geometry,1.8324569357914494e-11,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,1,1,0,2,recursive,-1.9997269270569227e-13,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,1,1,0,2,direct,1.6375017585002213e-12,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,1,1,0,2,fe_geometry,1.6375017585002221e-12,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,1,0,1,2,recursive,8.0238667336387735e-16,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,1,0,1,2,direct,-4.3242988289497343e-12,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,1,0,1,2,fe_geometry,-4.3242988289497303e-12,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,0,2,0,2,recursive,7.8635173486129897e-13,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,0,2,0,2,direct,7.962748390218973e-12,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,0,2,0,2,fe_geometry,7.9627483902189649e-12,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,0,1,1,2,recursive,-2.9322720439977903e-14,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,0,1,1,2,direct,-1.233946785668278e-12,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,0,1,1,2,fe_geometry,-1.2339467856682802e-12,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
3,2,1,10,0,0.23000000000000001,0.31,0.37,0.36459499999999995,0.48841625,0.33499999999999996,constant,0,0,2,2,recursive,-7.3314491542834284e-14,1.1102230246251565e-16,2.2204460492503131e-16,5.66878737970454e-18,0.13303383300080895,0.01095816699671559
