dimension,n,curved,capacity,point,xi,eta,zeta,x,y,z,field,dx,dy,dz,order,method,value,input_error,geometry_residual,inverse_residual,initialization_seconds,evaluation_seconds
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,1,0,0,1,recursive,-4.8505852879084936e-14,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,1,0,0,1,direct,-2.3203054478100604e-12,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,1,0,0,1,fe_geometry,-2.320305447810062e-12,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,0,1,0,1,recursive,1.3733193057722776e-14,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,0,1,0,1,direct,4.3756129008474508e-12,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,0,1,0,1,fe_geometry,4.3756129008474508e-12,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,0,0,1,1,recursive,-7.91753950620986e-14,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,0,0,1,1,direct,3.621422687623651e-12,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,0,0,1,1,fe_geometry,3.6214226876236494e-12,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,2,0,0,2,recursive,-2.4909359274290297e-13,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,2,0,0,2,direct,2.9319310972663206e-10,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,2,0,0,2,fe_geometry,2.9319310972663206e-10,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,1,1,0,2,recursive,-3.3601636025070699e-12,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,1,1,0,2,direct,3.1477504111082903e-11,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,1,1,0,2,fe_geometry,3.1477504111082916e-11,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,1,0,1,2,recursive,7.9464924041863279e-13,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,1,0,1,2,direct,-6.7891879870463552e-11,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,1,0,1,2,fe_geometry,-6.78918798704635e-11,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,0,2,0,2,recursive,3.8707606220883007e-12,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
3,8,0,10,0,0.23000000000000001,0.31,0.37,0.22874999999999998,0.33874999999999994,0.19624999999999995,constant,0,2,0,2,direct,1.3215465854044726e-10,1.1102230246251565e-16,4.4408920985006262e-16,1.5777218104420236e-30,0.1399130409990903,0.011104125005658716
