dimension,n,curved,capacity,point,xi,eta,zeta,x,y,z,field,dx,dy,dz,order,method,value,input_error,geometry_residual,inverse_residual,initialization_seconds,evaluation_seconds
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,0,0,1,recursive,-8.7423429363134213e-15,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,0,0,1,direct,-3.3121110596545658e-14,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,0,0,1,fe_geometry,-3.3121110596547917e-14,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,1,0,1,recursive,-4.9710018735407258e-15,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,1,0,1,direct,-1.1373190411792276e-13,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,1,0,1,fe_geometry,-1.1373190411792052e-13,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,0,0,2,recursive,-1.8287137361159414e-12,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,0,0,2,direct,1.7891164257209587e-12,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,0,0,2,fe_geometry,1.7891164257209789e-12,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,1,0,2,recursive,4.9675095607192042e-13,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,1,0,2,direct,1.4592563769714958e-12,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,1,0,2,fe_geometry,1.459256376971496e-12,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,2,0,2,recursive,-3.2206610462862491e-13,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,2,0,2,direct,2.1565229365704904e-12,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,2,0,2,fe_geometry,2.156522936570364e-12,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,3,0,0,3,recursive,-5.5446688998656096e-12,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,3,0,0,3,direct,6.2604074399614323e-11,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,3,0,0,3,fe_geometry,6.260407439962991e-11,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,1,0,3,recursive,9.0803746653946843e-11,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,1,0,3,direct,6.0703743884764562e-11,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,1,0,3,fe_geometry,6.0703743884769499e-11,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,2,0,3,recursive,6.6766681623776418e-11,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,2,0,3,direct,1.1968274046666281e-10,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,2,0,3,fe_geometry,1.1968274046666237e-10,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,3,0,3,recursive,-2.9044292691618202e-11,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,3,0,3,direct,1.5713837644868229e-10,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,3,0,3,fe_geometry,1.5713837644867003e-10,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,4,0,0,4,recursive,1.3978541851573616e-08,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,4,0,0,4,direct,-4.8422685768490668e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,4,0,0,4,fe_geometry,-4.8422685768498013e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,3,1,0,4,recursive,1.0667003080470679e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,3,1,0,4,direct,-5.9124565970368068e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,3,1,0,4,fe_geometry,-5.9124565970365727e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,2,0,4,recursive,-2.7027509286801136e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,2,0,4,direct,1.6578249480896703e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,2,0,4,fe_geometry,1.6578249480899131e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,3,0,4,recursive,-2.7225079371345486e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,3,0,4,direct,-5.5230405169670209e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,3,0,4,fe_geometry,-5.5230405169670805e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,4,0,4,recursive,1.6657191768307197e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,4,0,4,direct,-1.3525302698527495e-08,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,4,0,4,fe_geometry,-1.3525302698526089e-08,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,5,0,0,5,recursive,-8.2077562878242333e-07,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,5,0,0,5,direct,7.8709865630160201e-08,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,5,0,0,5,fe_geometry,7.8709865630094265e-08,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,4,1,0,5,recursive,-6.8856523324303487e-07,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,4,1,0,5,direct,2.4238179281090537e-07,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,4,1,0,5,fe_geometry,2.4238179281086731e-07,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,3,2,0,5,recursive,-1.5254504083879884e-07,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,3,2,0,5,direct,-2.0478714574188158e-07,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,3,2,0,5,fe_geometry,-2.0478714574191657e-07,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,3,0,5,recursive,-2.2091680343425361e-07,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
2,8,1,10,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,3,0,5,direct,-1.1245841787105328e-07,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00043275000643916428,0.00059112499002367258
