dimension,n,curved,capacity,point,xi,eta,zeta,x,y,z,field,dx,dy,dz,order,method,value,input_error,geometry_residual,inverse_residual,initialization_seconds,evaluation_seconds
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,0,0,1,recursive,-8.7423429363134213e-15,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,0,0,1,direct,-3.3121110596545658e-14,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,0,0,1,fe_geometry,-3.3121110596547898e-14,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,1,0,1,recursive,-4.9710018735407258e-15,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,1,0,1,direct,-1.1373190411792276e-13,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,1,0,1,fe_geometry,-1.1373190411792062e-13,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,0,0,2,recursive,-1.8287137361159414e-12,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,0,0,2,direct,1.7891164257209587e-12,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,0,0,2,fe_geometry,1.7891164257209761e-12,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,1,0,2,recursive,4.9675095607192042e-13,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,1,0,2,direct,1.4592563769714958e-12,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,1,0,2,fe_geometry,1.459256376971496e-12,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,2,0,2,recursive,-3.2206610462862491e-13,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,2,0,2,direct,2.1565229365704904e-12,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,2,0,2,fe_geometry,2.1565229365703656e-12,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,3,0,0,3,recursive,-5.5446688998656096e-12,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,3,0,0,3,direct,6.2604074399614323e-11,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,3,0,0,3,fe_geometry,6.2604074399629884e-11,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,1,0,3,recursive,9.0803746653946843e-11,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,1,0,3,direct,6.0703743884764562e-11,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,1,0,3,fe_geometry,6.0703743884769512e-11,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,2,0,3,recursive,6.6766681623776418e-11,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,2,0,3,direct,1.1968274046666281e-10,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,2,0,3,fe_geometry,1.1968274046666245e-10,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,3,0,3,recursive,-2.9044292691618202e-11,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,3,0,3,direct,1.5713837644868229e-10,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,3,0,3,fe_geometry,1.5713837644867009e-10,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,4,0,0,4,recursive,1.3978541851573616e-08,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,4,0,0,4,direct,-4.8422685768490668e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,4,0,0,4,fe_geometry,-4.842268576849798e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,3,1,0,4,recursive,1.0667003080470679e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,3,1,0,4,direct,-5.9124565970368068e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,3,1,0,4,fe_geometry,-5.9124565970365694e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,2,0,4,recursive,-2.7027509286801136e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,2,0,4,direct,1.6578249480896703e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,2,2,0,4,fe_geometry,1.6578249480899116e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,3,0,4,recursive,-2.7225079371345486e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,3,0,4,direct,-5.5230405169670209e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,1,3,0,4,fe_geometry,-5.5230405169670821e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,4,0,4,recursive,1.6657191768307197e-09,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,4,0,4,direct,-1.3525302698527495e-08,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
2,8,1,5,0,0.23000000000000001,0.31,0.37,0.35224640625000025,0.44850923437500034,0,constant,0,4,0,4,fe_geometry,-1.3525302698526099e-08,6.6613381477509392e-16,1.1546319456101628e-14,2.2204460492503131e-16,0.00058141601039096713,9.1374997282400727e-05
