dimension,n,curved,capacity,point,xi,eta,zeta,x,y,z,field,dx,dy,dz,order,method,value,input_error,geometry_residual,inverse_residual,initialization_seconds,evaluation_seconds
3,32,1,10,0,0.23000000000000001,0.31,0.37,0.24994373046874996,0.33000650878906246,0.16156249999999997,constant,1,0,0,1,recursive,-4.0258187736002117e-13,1.1102230246251565e-16,2.6645352591003757e-15,1.1102230246251565e-16,0.13714333300595172,0.011175833002198488
3,32,1,10,0,0.23000000000000001,0.31,0.37,0.24994373046874996,0.33000650878906246,0.16156249999999997,constant,1,0,0,1,direct,-9.2812217912402415e-12,1.1102230246251565e-16,2.6645352591003757e-15,1.1102230246251565e-16,0.13714333300595172,0.011175833002198488
3,32,1,10,0,0.23000000000000001,0.31,0.37,0.24994373046874996,0.33000650878906246,0.16156249999999997,constant,1,0,0,1,fe_geometry,-9.2812217912402576e-12,1.1102230246251565e-16,2.6645352591003757e-15,1.1102230246251565e-16,0.13714333300595172,0.011175833002198488
3,32,1,10,0,0.23000000000000001,0.31,0.37,0.24994373046874996,0.33000650878906246,0.16156249999999997,constant,0,1,0,1,recursive,9.1244827386234679e-13,1.1102230246251565e-16,2.6645352591003757e-15,1.1102230246251565e-16,0.13714333300595172,0.011175833002198488
3,32,1,10,0,0.23000000000000001,0.31,0.37,0.24994373046874996,0.33000650878906246,0.16156249999999997,constant,0,1,0,1,direct,1.8208984612247966e-11,1.1102230246251565e-16,2.6645352591003757e-15,1.1102230246251565e-16,0.13714333300595172,0.011175833002198488
3,32,1,10,0,0.23000000000000001,0.31,0.37,0.24994373046874996,0.33000650878906246,0.16156249999999997,constant,0,1,0,1,fe_geometry,1.820898461224796e-11,1.1102230246251565e-16,2.6645352591003757e-15,1.1102230246251565e-16,0.13714333300595172,0.011175833002198488
3,32,1,10,0,0.23000000000000001,0.31,0.37,0.24994373046874996,0.33000650878906246,0.16156249999999997,constant,0,0,1,1,recursive,1.2741930026813429e-14,1.1102230246251565e-16,2.6645352591003757e-15,1.1102230246251565e-16,0.13714333300595172,0.011175833002198488
3,32,1,10,0,0.23000000000000001,0.31,0.37,0.24994373046874996,0.33000650878906246,0.16156249999999997,constant,0,0,1,1,direct,1.2636909781582309e-11,1.1102230246251565e-16,2.6645352591003757e-15,1.1102230246251565e-16,0.13714333300595172,0.011175833002198488
3,32,1,10,0,0.23000000000000001,0.31,0.37,0.24994373046874996,0.33000650878906246,0.16156249999999997,constant,0,0,1,1,fe_geometry,1.2636909781582325e-11,1.1102230246251565e-16,2.6645352591003757e-15,1.1102230246251565e-16,0.13714333300595172,0.011175833002198488
3,32,1,10,0,0.23000000000000001,0.31,0.37,0.24994373046874996,0.33000650878906246,0.16156249999999997,constant,2,0,0,2,recursive,-1.5472313161187077e-11,1.1102230246251565e-16,2.6645352591003757e-15,1.1102230246251565e-16,0.13714333300595172,0.011175833002198488
