dimension,n,curved,capacity,point,xi,eta,zeta,x,y,z,field,dx,dy,dz,order,method,value,input_error,geometry_residual,inverse_residual,initialization_seconds,evaluation_seconds
2,32,0,10,0,0.23000000000000001,0.31,0.37,0.20718750000000014,0.30968750000000017,0,constant,1,0,0,1,recursive,-1.9997740854925238e-13,6.6613381477509392e-16,3.0198066269804258e-14,2.2204460492503131e-16,0.00042208301601931453,0.00062695899396203458
2,32,0,10,0,0.23000000000000001,0.31,0.37,0.20718750000000014,0.30968750000000017,0,constant,1,0,0,1,direct,-1.8279540938233544e-13,6.6613381477509392e-16,3.0198066269804258e-14,2.2204460492503131e-16,0.00042208301601931453,0.00062695899396203458
2,32,0,10,0,0.23000000000000001,0.31,0.37,0.20718750000000014,0.30968750000000017,0,constant,1,0,0,1,fe_geometry,-1.8279540938237103e-13,6.6613381477509392e-16,3.0198066269804258e-14,2.2204460492503131e-16,0.00042208301601931453,0.00062695899396203458
2,32,0,10,0,0.23000000000000001,0.31,0.37,0.20718750000000014,0.30968750000000017,0,constant,0,1,0,1,recursive,-1.7495143660249762e-13,6.6613381477509392e-16,3.0198066269804258e-14,2.2204460492503131e-16,0.00042208301601931453,0.00062695899396203458
2,32,0,10,0,0.23000000000000001,0.31,0.37,0.20718750000000014,0.30968750000000017,0,constant,0,1,0,1,direct,-5.2681755306462972e-13,6.6613381477509392e-16,3.0198066269804258e-14,2.2204460492503131e-16,0.00042208301601931453,0.00062695899396203458
2,32,0,10,0,0.23000000000000001,0.31,0.37,0.20718750000000014,0.30968750000000017,0,constant,0,1,0,1,fe_geometry,-5.268175530645964e-13,6.6613381477509392e-16,3.0198066269804258e-14,2.2204460492503131e-16,0.00042208301601931453,0.00062695899396203458
2,32,0,10,0,0.23000000000000001,0.31,0.37,0.20718750000000014,0.30968750000000017,0,constant,2,0,0,2,recursive,-7.5548954506863639e-12,6.6613381477509392e-16,3.0198066269804258e-14,2.2204460492503131e-16,0.00042208301601931453,0.00062695899396203458
2,32,0,10,0,0.23000000000000001,0.31,0.37,0.20718750000000014,0.30968750000000017,0,constant,2,0,0,2,direct,5.5237255959426966e-11,6.6613381477509392e-16,3.0198066269804258e-14,2.2204460492503131e-16,0.00042208301601931453,0.00062695899396203458
2,32,0,10,0,0.23000000000000001,0.31,0.37,0.20718750000000014,0.30968750000000017,0,constant,2,0,0,2,fe_geometry,5.5237255959426669e-11,6.6613381477509392e-16,3.0198066269804258e-14,2.2204460492503131e-16,0.00042208301601931453,0.00062695899396203458
2,32,0,10,0,0.23000000000000001,0.31,0.37,0.20718750000000014,0.30968750000000017,0,constant,1,1,0,2,recursive,-1.5586970888277369e-12,6.6613381477509392e-16,3.0198066269804258e-14,2.2204460492503131e-16,0.00042208301601931453,0.00062695899396203458
2,32,0,10,0,0.23000000000000001,0.31,0.37,0.20718750000000014,0.30968750000000017,0,constant,1,1,0,2,direct,3.7305247058544756e-11,6.6613381477509392e-16,3.0198066269804258e-14,2.2204460492503131e-16,0.00042208301601931453,0.00062695899396203458
2,32,0,10,0,0.23000000000000001,0.31,0.37,0.20718750000000014,0.30968750000000017,0,constant,1,1,0,2,fe_geometry,3.7305247058544349e-11,6.6613381477509392e-16,3.0198066269804258e-14,2.2204460492503131e-16,0.00042208301601931453,0.00062695899396203458
2,32,0,10,0,0.23000000000000001,0.31,0.37,0.20718750000000014,0.30968750000000017,0,constant,0,2,0,2,recursive,1.0659809520565914e-11,6.6613381477509392e-16,3.0198066269804258e-14,2.2204460492503131e-16,0.00042208301601931453,0.00062695899396203458
2,32,0,10,0,0.23000000000000001,0.31,0.37,0.20718750000000014,0.30968750000000017,0,constant,0,2,0,2,direct,4.8054428050827678e-11,6.6613381477509392e-16,3.0198066269804258e-14,2.2204460492503131e-16,0.00042208301601931453,0.00062695899396203458
