family,n,p,amplitude,basis,map,qextra,evalextra,field,derivative,error_l2,relative_l2,error_l1,sampled_linf,relative_sampled_linf,truth_l2,best_projection_l2,excess_over_projection_l2,input_error_l2,input_l2,scaled_l2,face_rms,face_relative_l2,face_sampled_linf,weak_residual,min_jacobian,volume,elements,dofs
quad,8,3,0.69999999999999996,bernstein,separable,0,0,represented_quadratic,x,0.00034703120318782901,0.00017257492861937857,8.6785778410880787e-05,0.0067221963771615378,0.00067346535011559357,2.0109016180051347,0.00034703120318783161,1.0831553760169343e-12,5.7576782043193476e-15,0.81335724008580812,5.3333145954294582e-05,0.0012776516446664267,0.00049558127153720563,0.0070994475043058003,4.2934406030425976e-17,0.0023957762269830002,1.000000000000006,64,1024
quad,8,3,0.69999999999999996,bernstein,separable,0,0,represented_quadratic,y,1.8169446590224594e-05,1.0332849131322241e-05,7.6737561811531921e-06,0.00022907469668975722,3.8979905129250807e-05,1.758415937299139,1.8169446590223249e-05,7.1974225462914324e-13,5.7576782043193476e-15,0.81335724008580812,2.7923533618984786e-06,5.2350548513449354e-05,2.6055221606600109e-05,0.00024171363468106222,4.2934406030425976e-17,0.0023957762269830002,1.000000000000006,64,1024
quad,8,3,0.69999999999999996,bernstein,separable,0,0,represented_quadratic,xx,0.15609258367058715,0.0083058516825593696,0.02609761421559937,4.1810656500678078,0.023628551774600277,18.793085843123158,0.050961129520925137,0.14753934375247557,5.7576782043193476e-15,0.81335724008580812,0.0029986167204900252,0.67294853515464892,0.021499275770904502,4.3089927365485039,4.2934406030425976e-17,0.0023957762269830002,1.000000000000006,64,1024
quad,8,3,0.69999999999999996,bernstein,separable,0,0,represented_quadratic,xy,0.00012703610735135808,0.00010911453216666894,3.1341052603906315e-05,0.0040309429218661208,0.00061806318236995374,1.1642455393321443,0.00012703610735127822,1.4004810346853192e-10,5.7576782043193476e-15,0.81335724008580812,2.4404272557475009e-06,0.00046890318625801287,0.00033421561781921198,0.004246858039445911,4.2934406030425976e-17,0.0023957762269830002,1.000000000000006,64,1024
quad,8,3,0.69999999999999996,bernstein,separable,0,0,represented_quadratic,yy,0.0048107013687682309,0.00074118507403775997,0.0014250859364091986,0.07898855195863419,0.0026511410653000818,6.490553489644542,0.00078140894605503524,0.004746814481154756,5.7576782043193476e-15,0.81335724008580812,9.2415983017589626e-05,0.015106030640575993,0.0019423673391788421,0.081133890394141872,4.2934406030425976e-17,0.0023957762269830002,1.000000000000006,64,1024
quad,8,3,0.69999999999999996,bernstein,separable,0,0,represented_quadratic,xxx,52.516079525047459,0.084643171155506777,6.847546469986896,1310.850660127413,0.15922845167737767,620.44083188429579,7.2165786338334064,52.017877710483404,5.7576782043193476e-15,0.81335724008580812,0.12610752418154816,202.28096978441963,0.15368047330743093,1338.8193290480331,4.2934406030425976e-17,0.0023957762269830002,1.000000000000006,64,1024
quad,8,3,0.69999999999999996,bernstein,separable,0,0,represented_quadratic,xxy,0.057078672560270965,0.0083058531699774646,0.0091670209170400824,2.3927179646333059,0.023656817958946745,6.8721022864440826,0.018635082438204276,0.053950982973098659,5.7576782043193476e-15,0.81335724008580812,0.00013706373638786083,0.246613341403737,0.021240428843639799,2.4658512338110938,4.2934406030425976e-17,0.0023957762269830002,1.000000000000006,64,1024
quad,8,3,0.69999999999999996,bernstein,separable,0,0,represented_quadratic,xyy,0.0015759784417994128,0.00074915718076847525,0.00042698343029704564,0.079486580850211652,0.0032387676110320141,2.1036686055425586,0.0003416409886748804,0.0015385023509477194,5.7576782043193476e-15,0.81335724008580812,3.784416911091545e-06,0.0050656631856606611,0.0018239370179470554,0.081279983579776172,4.2934406030425976e-17,0.0023957762269830002,1.000000000000006,64,1024
quad,8,3,0.69999999999999996,bernstein,separable,0,0,represented_quadratic,yyy,0.84754579706225597,0.016226663300814362,0.22248336908062605,12.828963266527012,0.038141585115680568,52.231674580917719,0.032664680207304377,0.8469161096500859,5.7576782043193476e-15,0.81335724008580812,0.0020352224131091278,2.2214819970216855,0.032196425372416168,13.040534583183842,4.2934406030425976e-17,0.0023957762269830002,1.000000000000006,64,1024
quad,8,3,0.69999999999999996,bernstein,separable,0,0,constant,x,8.4347253408010626e-13,nan,4.4457844621278767e-13,2.4057079437732063e-11,nan,0,0,8.4347253408010626e-13,7.7659502094942122e-15,1.0000000000000029,1.0543406676001298e-13,2.3707972241712131e-12,nan,2.472564987341649e-11,4.2934406030425976e-17,0.0023957762269830002,1.000000000000006,64,1024
