family,n,p,amplitude,basis,map,qextra,evalextra,field,derivative,error_l2,relative_l2,error_l1,sampled_linf,relative_sampled_linf,truth_l2,best_projection_l2,excess_over_projection_l2,input_error_l2,input_l2,scaled_l2,face_rms,face_relative_l2,face_sampled_linf,weak_residual,min_jacobian,volume,elements,dofs
quad,8,4,1.2,bernstein,coupled,0,0,sine,x,1.1179137159776823e-05,7.880974513583669e-06,5.302536491089212e-06,0.000135812547128078,6.7906273573471585e-05,1.418496803981339,2.9396050804147032e-07,1.1175271578782092e-05,1.8172715408175096e-07,0.70495865430086435,1.9822327684705883e-06,2.9415602684688192e-05,2.0481099809499667e-05,0.00014040937876058646,4.7488055154865094e-17,0.010940319309377885,1.0000000000000007,64,1600
quad,8,4,1.2,bernstein,coupled,0,0,sine,y,3.1674461807256764e-05,1.4886397919428993e-05,1.5801312022811577e-05,0.00029871332634523462,9.9571108795575887e-05,2.1277452059720114,4.4094076206384234e-07,3.167139248655949e-05,1.8172715408175096e-07,0.70495865430086435,5.6163687072310632e-06,8.5608464011117436e-05,3.9737539172532009e-05,0.00030901223022922197,4.7488055154865094e-17,0.010940319309377885,1.0000000000000007,64,1600
quad,8,4,1.2,bernstein,coupled,0,0,sine,xx,0.0013633171327947784,0.00048347414578051902,0.00065615339964583436,0.012404042694217576,0.0031010106978014026,2.8198346172034574,7.2690861632680606e-07,0.0013633169390043403,1.8172715408175096e-07,0.70495865430086435,3.0217134111282439e-05,0.0029798644954339305,0.0010704710844358389,0.012645295650756339,4.7488055154865094e-17,0.010940319309377885,1.0000000000000007,64,1600
quad,8,4,1.2,bernstein,coupled,0,0,sine,xy,0.00024426253128451294,5.7748666013791077e-05,0.00013901635574782798,0.0020407502491988083,0.00034012504419259505,4.2297519258051794,1.0903629245010839e-06,0.00024426009763864933,1.8172715408175096e-07,0.70495865430086435,5.4139374387929054e-06,0.00056300647176238752,0.00013483435220972215,0.0020697206651787425,4.7488055154865094e-17,0.010940319309377885,1.0000000000000007,64,1600
quad,8,4,1.2,bernstein,coupled,0,0,sine,yy,0.0040680560632387749,0.00064118119054376067,0.0020713868595044231,0.029541128585101717,0.0032823476462317518,6.3446278887077394,1.6355443867539547e-06,0.0040680557344573804,1.8172715408175096e-07,0.70495865430086435,9.0166104920215775e-05,0.0089932873928394007,0.0014358675440604074,0.03011740789886197,4.7488055154865094e-17,0.010940319309377885,1.0000000000000007,64,1600
quad,8,4,1.2,bernstein,coupled,0,0,sine,xxx,0.10259690172446542,0.018081976187134068,0.058458041251897769,0.65206631299355799,0.081508289135516734,5.6739872159253562,1.1758420321669291e-06,0.10259690171772833,1.8172715408175096e-07,0.70495865430086435,0.00028425010808516977,0.18379479980074306,0.031992542185320272,0.6593664292225736,4.7488055154865094e-17,0.010940319309377885,1.0000000000000007,64,1600
quad,8,4,1.2,bernstein,coupled,0,0,sine,xxy,0.0089330443766387005,0.0010495904715900708,0.0056063921428222713,0.058692309994969882,0.0048910258335935495,8.510980823888044,1.7637630482428625e-06,0.0089330442025182324,1.8172715408175096e-07,0.70495865430086435,2.4749468910947265e-05,0.017937270429233366,0.0020815201936031586,0.0594691527145077,4.7488055154865094e-17,0.010940319309377885,1.0000000000000007,64,1600
quad,8,4,1.2,bernstein,coupled,0,0,sine,xyy,0.018881847789552157,0.0014790185510743042,0.01124896034998003,0.11924866957846447,0.0066249260886127124,12.766471235832089,2.6456445723664197e-06,0.018881847604204308,1.8172715408175096e-07,0.70495865430086435,5.2313151613895773e-05,0.035541151035730696,0.002749568238439254,0.12056426814251608,4.7488055154865094e-17,0.010940319309377885,1.0000000000000007,64,1600
quad,8,4,1.2,bernstein,coupled,0,0,sine,yyy,0.31161333599406055,0.016272485964090352,0.18528492642112093,1.7248293898094023,0.063882570001814493,19.149706853748086,3.9684668585612297e-06,0.31161333596879043,1.8172715408175096e-07,0.70495865430086435,0.00086334112383795335,0.55476529743482184,0.028612186102837764,1.7440925870251984,4.7488055154865094e-17,0.010940319309377885,1.0000000000000007,64,1600
quad,8,4,1.2,bernstein,coupled,0,0,shortwave,x,0.002752101278003888,0.00048669904410224854,0.0013675676699456732,0.031413610912473189,0.0039267013646893155,5.6546264295224518,0.00013510596366641972,0.0027487829712406092,1.6529646090033203e-05,0.70738514905409589,0.00048631592027411692,0.0073028834677273608,0.0012912210955665728,0.032510177773072968,4.7488055154865094e-17,0.010940319309377885,1.0000000000000007,64,1600
