family,n,p,amplitude,basis,map,qextra,evalextra,field,derivative,error_l2,relative_l2,error_l1,sampled_linf,relative_sampled_linf,truth_l2,best_projection_l2,excess_over_projection_l2,input_error_l2,input_l2,scaled_l2,face_rms,face_relative_l2,face_sampled_linf,weak_residual,min_jacobian,volume,elements,dofs
tri,8,4,1.2,gl,coupled,0,0,sine,x,0.00015288233437247661,0.00010777770802399946,5.7860708594958702e-05,0.003987033505286508,0.0019935167526452745,1.4184968039813339,2.4568512373999217e-06,0.00015286259204006698,1.2067005351465909e-06,0.70495865430085325,2.7108386683347148e-05,0.00038157531841811961,0.0002671458882723676,0.0039830927287045625,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,sine,y,0.00017218392551672577,8.0923188092940594e-05,7.1711330079578543e-05,0.003735081060460832,0.0012450270201548727,2.1277452059720123,3.6852768560986472e-06,0.00017214448274871597,1.2067005351465909e-06,0.70495865430085325,3.0530855332127629e-05,0.00042016664335794046,0.00019610945422712114,0.0037323000145841334,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,sine,xx,0.012691429559254888,0.0045007708898338458,0.0050465042009480198,0.21950684301687939,0.054876710754683332,2.819834617203413,4.8268021405875154e-06,0.012691428641390581,1.2067005351465909e-06,0.70495865430085325,0.00028129818061461536,0.0256424122913947,0.0091583708964701315,0.21936172114940078,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,sine,xy,0.0080287979674263602,0.0018981723061449009,0.0040359733399593402,0.13723834371058335,0.022873057285290412,4.2297519258051306,7.2402032108819554e-06,0.0080287947028924254,1.2067005351465909e-06,0.70495865430085325,0.00017795365370108492,0.01772982723027584,0.0042215563772496148,0.13713790348311708,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,sine,yy,0.017188775719842123,0.0027091857901445377,0.00738533077897887,0.27033389896955029,0.03003709988575928,6.344627888707878,1.0860304816322781e-05,0.017188772288934305,1.2067005351465909e-06,0.70495865430085325,0.00038097925173908757,0.033932004098353952,0.005386247947551201,0.27019122120634975,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,sine,xxx,0.4799345800876092,0.084585065461649914,0.24908630599306447,6.672646489653034,0.83408081120747457,5.6739872159253348,9.827404949600544e-06,0.47993457998699829,1.2067005351465909e-06,0.70495865430085325,0.0013296839765209437,0.78870560917762977,0.13804578701699344,6.6694032343558964,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,sine,xxy,0.42839672799262674,0.050334589732623024,0.23757764628541431,4.8461922923469007,0.4038493576959844,8.5109808238880476,1.4741107424399793e-05,0.42839672773900711,1.2067005351465909e-06,0.70495865430085325,0.0011868956487815776,0.76034660379304631,0.088721439368445676,4.8439980774313334,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,sine,xyy,0.47981916352108422,0.037584321826877196,0.27869471372416404,4.7372456667846663,0.26318031482163706,12.766471235832098,2.2111661136597348e-05,0.47981916301158734,1.2067005351465909e-06,0.70495865430085325,0.0013293642088578065,0.84849110617608092,0.066004417683312763,4.7354115541790982,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,sine,yyy,0.83321888436211011,0.043510790568527247,0.45766351570887381,8.8921843796976816,0.32934016221135903,19.149706853747773,3.3167491704907018e-05,0.83321888370198205,1.2067005351465909e-06,0.70495865430085325,0.0023084767079478018,1.3287832059069928,0.068911004562378808,8.8886683624669125,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,shortwave,x,0.012498372476485201,0.002210291454663082,0.0049375958173819411,0.31489156597170087,0.039361445746462637,5.6546264295223212,0.00073601738843081751,0.012476681969374008,9.1982108223583186e-05,0.70738514905410732,0.002208551538931377,0.030267002926155782,0.0053517286938162389,0.3146405481521839,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,shortwave,y,0.011228412111353279,0.0026476048126375675,0.0039262128165231357,0.30656167281663205,0.051093612136105374,4.2409698221417855,0.00055201304132309714,0.01121483482466853,9.1982108223583186e-05,0.70738514905410732,0.0019841404866866993,0.027664660022696633,0.0065221193834686299,0.30623315252786476,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,shortwave,xx,1.2069670585486385,0.026659960723009152,0.50360371662348835,18.712304011633542,0.29237975018320911,45.272649539462869,0.0058868549263093152,1.2069527022052717,9.1982108223583186e-05,0.70738514905410732,0.026659960723009152,2.3511394288883953,0.051941417215622024,18.702362280752084,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,shortwave,xy,0.54176687692611802,0.015955678389705241,0.24864692489792997,8.4976393862296433,0.17703415388065313,33.9544871545964,0.0044151411947319754,0.54174888598178095,9.1982108223583186e-05,0.70738514905410732,0.011966758792278667,1.1918427045039861,0.035106949087124507,8.4913783090922728,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,shortwave,yy,0.87398861993491306,0.03432000473479245,0.32959817349094411,13.837352548837309,0.38437090413625624,25.465865365947725,0.0033113558960489895,0.8739823469028859,9.1982108223583186e-05,0.70738514905410732,0.01930500266332065,1.7084560906785651,0.067099101546851198,13.827875736708979,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,shortwave,xxx,59.247067563265553,0.16371292466693088,32.437249112691298,567.81413065135371,1.1090119739284259,361.89609148942861,0.047105112859571689,59.247048837511855,9.1982108223583186e-05,0.70738514905410732,0.16358405175629712,92.692643201206039,0.25608843292966949,567.6246319413965,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,shortwave,xxy,29.980116235695309,0.11045570608332381,16.381720040315859,360.67125772716867,0.93924806699783558,271.42206861707433,0.035328834644677801,29.980095419782121,9.1982108223583186e-05,0.70738514905410732,0.082776567476911478,52.857491241502018,0.19471077219144942,360.52945495176834,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,shortwave,xyy,25.867359495327467,0.12707077518112647,13.372060778789391,309.21319282428493,1.0736569195287677,203.56655146280625,0.026496625983508919,25.867345924723459,9.1982108223583186e-05,0.70738514905410732,0.071421044931276975,44.658396005427711,0.21934376293215627,309.06278011310138,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,shortwave,yyy,32.278862846073089,0.21142217857253007,16.517045292010206,337.97505278173321,1.564699318433951,152.67491359710669,0.019872469487632296,32.278856728834612,9.1982108223583186e-05,0.70738514905410732,0.089123519316934754,50.284231471037899,0.32930075218609783,337.82252062472594,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,exponential,x,1.9519085756224666e-05,8.3312260942803662e-06,6.579832126021429e-06,0.00094160939737264471,0.00021013320916550473,2.3428827324257946,1.1737484466172703e-07,1.9518732845757272e-05,1.1737484466172703e-07,2.3428827324257946,1.0414032617850458e-06,5.0323109793472741e-05,2.1154564699016583e-05,0.00094093442579357145,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,exponential,y,1.7916812910772462e-05,1.5294673235498724e-05,5.8196441040661889e-06,0.00096551687939028241,0.00043093699135938091,1.1714413662128973,5.8687422330863514e-08,1.7916716793744012e-05,1.1737484466172703e-07,2.3428827324257946,9.5591707721867027e-07,4.6273114956710548e-05,3.8904098263964354e-05,0.00096463075616837202,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,exponential,xx,0.0022712491388036421,0.00096942501960053983,0.00070190230234695988,0.081355507276708927,0.018155610888170467,2.3428827324257946,1.1737484466172703e-07,0.0022712491357705228,1.1737484466172703e-07,2.3428827324257946,1.5147265931258435e-05,0.0047928439896831355,0.0020147905939866166,0.081307606812023536,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,exponential,xy,0.0012892698201568706,0.0011005841669437506,0.00051746399818174073,0.039410796081417176,0.0175901325527618,1.1714413662128973,5.8687422330863514e-08,0.001289269818820998,1.1737484466172703e-07,2.3428827324257946,8.5983138042480519e-06,0.0029154608123204136,0.0024511722202700346,0.039389234134600715,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,exponential,yy,0.0017315199256332495,0.0029562212426064586,0.00053177764386824137,0.069289963247231912,0.061852068939530803,0.58572068310644865,2.9343711165431757e-08,0.0017315199253845667,1.1737484466172703e-07,2.3428827324257946,1.1547739228931479e-05,0.0036500539555656495,0.0061375620763349809,0.069241172815075136,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,exponential,xxx,0.10822364920539017,0.04619251647022752,0.039432769330960828,2.6254327611648969,0.58590176891947343,2.3428827324257946,1.1737484466172703e-07,0.10822364920532755,1.1737484466172703e-07,2.3428827324257946,9.0219758730913124e-05,0.18659759716650637,0.078440918260816575,2.6241270041796199,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,exponential,xxy,0.096061915782332155,0.082003178778709704,0.041482233417651213,2.3143256012887878,1.0329477743311819,1.1714413662128973,5.8687422330863514e-08,0.096061915782314225,1.1737484466172703e-07,2.3428827324257946,8.0081229276083695e-05,0.17472289694721477,0.14689818824944256,2.3134518476741315,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,exponential,xyy,0.085826944817580519,0.14653220774514183,0.035278132166994887,2.2715473035925475,2.0277092646145172,0.58572068310644865,2.9343711165431757e-08,0.085826944817577147,1.1737484466172703e-07,2.3428827324257946,7.1548929563057537e-05,0.15509049721960008,0.26078451598873437,2.2704611861199631,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
tri,8,4,1.2,gl,coupled,0,0,exponential,yyy,0.056892443796968097,0.19426475942502611,0.021381445666468418,1.7086934618750462,3.0505493392549319,0.29286034155322432,1.4671855582715878e-08,0.056892443796966202,1.1737484466172703e-07,2.3428827324257946,4.7427919781500514e-05,0.098345459767889845,0.33073558451416818,1.7077381204732334,1.2815269678778662e-15,0.010937508468636776,0.99999999999998113,128,1920
