family,n,p,amplitude,basis,map,qextra,evalextra,field,derivative,error_l2,relative_l2,error_l1,sampled_linf,relative_sampled_linf,truth_l2,best_projection_l2,excess_over_projection_l2,input_error_l2,input_l2,scaled_l2,face_rms,face_relative_l2,face_sampled_linf,weak_residual,min_jacobian,volume,elements,dofs
tri,8,3,0.69999999999999996,gl,separable,0,0,represented_quadratic,x,0.00027274753993567998,0.00013563445247323836,6.347132678776215e-05,0.018010653617169581,0.0018012698629657825,2.0109016180051675,0.00027274753993567993,5.8172999254347961e-13,6.6930155527261692e-15,0.81335724008580745,4.1916934910867964e-05,0.00086774961576232255,0.00033916837962671531,0.017957688563013718,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
tri,8,3,0.69999999999999996,gl,separable,0,0,represented_quadratic,y,1.4800229880149051e-05,8.4167969399103805e-06,5.8661600375391132e-06,0.00069015126533411575,0.00011733876140929249,1.7584159372991408,1.4800229880148883e-05,4.636095308509614e-13,6.6930155527261692e-15,0.81335724008580745,2.2745586365266229e-06,3.9208454756877115e-05,1.9571576095934242e-05,0.00068823414434326935,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
tri,8,3,0.69999999999999996,gl,separable,0,0,represented_quadratic,xx,0.1230242843226772,0.0065462524542073469,0.020153140792984282,6.9211601808574414,0.038935704572390276,18.793085843123599,0.039601387345278211,0.11647619779781691,6.6930155527261692e-15,0.81335724008580745,0.0023633581258083319,0.4445205233885256,0.015148913101883162,6.9064602341214822,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
tri,8,3,0.69999999999999996,gl,separable,0,0,represented_quadratic,xy,0.0014839934726705013,0.0012746396035339612,0.00022265687596111593,0.12948468846348948,0.019823681653317726,1.1642455393321396,0.00011829006025840015,0.0014792714722365768,6.6930155527261692e-15,0.81335724008580745,2.8508257955668242e-05,0.0043606535317323256,0.0031211989163092034,0.12931492337044048,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
tri,8,3,0.69999999999999996,gl,separable,0,0,represented_quadratic,yy,0.0038566108184461792,0.00059418828064497606,0.0011381343130285205,0.13876866080130768,0.0046488337721146992,6.4905534896446087,0.00061795049134652632,0.0038067813432363855,6.6930155527261692e-15,0.81335724008580745,7.4087425633371509e-05,0.010513264872541426,0.0013718147279942793,0.13851167983394319,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
tri,8,3,0.69999999999999996,gl,separable,0,0,represented_quadratic,xxx,44.822820746896227,0.072243505655108828,5.8205649532355741,1699.5925432190206,0.20488522413386176,620.44083188433285,5.6000061656942908,44.471622307407024,6.6930155527261692e-15,0.81335724008580745,0.10763360483770444,144.14465129393156,0.12398574118896176,1696.7468002271162,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
tri,8,3,0.69999999999999996,gl,separable,0,0,represented_quadratic,xxy,0.28994770358050059,0.042191994748454732,0.046352047396052518,22.507475028194662,0.22151881266967333,6.8721022864442745,0.015817287762436922,0.28951594812624948,6.6930155527261692e-15,0.81335724008580745,0.00069625507789900702,0.8154304994379219,0.074503737298850847,22.482870435973567,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
tri,8,3,0.69999999999999996,gl,separable,0,0,represented_quadratic,xyy,0.005310808838301706,0.0025245463207984689,0.00085131779923047529,0.75148289943245317,0.030562509367734907,2.1036686055425564,0.00057534850080650558,0.0052795515547829491,6.6930155527261692e-15,0.81335724008580745,1.2752912251956747e-05,0.016029807374576353,0.0058383848840633636,0.75072971595863081,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
tri,8,3,0.69999999999999996,gl,separable,0,0,represented_quadratic,yyy,0.72941657868151677,0.013965023800864352,0.1919653056595938,17.193879348541998,0.050959005523530672,52.231674580917662,0.025500209539229456,0.72897070213345305,6.6930155527261692e-15,0.81335724008580745,0.0017515572309739823,1.6574021869234652,0.025023250349988726,17.171926846935719,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
tri,8,3,0.69999999999999996,gl,separable,0,0,constant,x,3.0383254035731673e-13,nan,2.0039809085634684e-13,4.006138219366322e-12,nan,0,0,3.0383254035731673e-13,3.7020024545472137e-15,1.0000000000000024,3.7979067544664497e-14,5.6084021615684955e-13,nan,4.00314393908946e-12,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
tri,8,3,0.69999999999999996,gl,separable,0,0,constant,y,2.9837199739575307e-13,nan,2.0204766840385985e-13,3.3491089761176594e-12,nan,0,0,2.9837199739575307e-13,3.7020024545472137e-15,1.0000000000000024,3.7296499674469045e-14,5.3026832017312573e-13,nan,3.3467701063405542e-12,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
tri,8,3,0.69999999999999996,gl,separable,0,0,constant,xx,2.6509166393516091e-11,nan,1.3741313113047066e-11,8.5884066316151185e-10,nan,0,0,2.6509166393516091e-11,3.7020024545472137e-15,1.0000000000000024,4.1420572489868791e-13,4.9424658055721971e-11,nan,8.5853731467285146e-10,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
tri,8,3,0.69999999999999996,gl,separable,0,0,constant,xy,1.3843720004140147e-11,nan,9.2234996342157289e-12,2.1463596062469379e-10,nan,0,0,1.3843720004140147e-11,3.7020024545472137e-15,1.0000000000000024,2.1630812506468926e-13,2.3080209926468931e-11,nan,2.1457762712682595e-10,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
tri,8,3,0.69999999999999996,gl,separable,0,0,constant,yy,2.2646931517927001e-11,nan,1.3576269228565081e-11,3.9109618921868175e-10,nan,0,0,2.2646931517927001e-11,3.7020024545472137e-15,1.0000000000000024,3.5385830496760853e-13,3.7057008316498797e-11,nan,3.9090580348641217e-10,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
tri,8,3,0.69999999999999996,gl,separable,0,0,constant,xxx,1.6963707422124844e-09,nan,5.7020179221842444e-10,4.4750025790312602e-08,nan,0,0,1.6963707422124844e-09,3.7020024545472137e-15,1.0000000000000024,3.3132241058837505e-12,3.115787524652164e-09,nan,4.4743537724178503e-08,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
tri,8,3,0.69999999999999996,gl,separable,0,0,constant,xxy,6.2798880860934684e-10,nan,3.5342807897897516e-10,1.6595305143358528e-08,nan,0,0,6.2798880860934684e-10,3.7020024545472137e-15,1.0000000000000024,1.2265406418151275e-12,9.7440980954963131e-10,nan,1.6590653370287436e-08,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
tri,8,3,0.69999999999999996,gl,separable,0,0,constant,xyy,5.9625208814966137e-10,nan,3.7585780326083723e-10,1.1175049721889851e-08,nan,0,0,5.9625208814966137e-10,3.7020024545472137e-15,1.0000000000000024,1.1645548596673045e-12,8.8366947531465252e-10,nan,1.1171908964396457e-08,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
tri,8,3,0.69999999999999996,gl,separable,0,0,constant,yyy,9.3599903822584166e-10,nan,5.206245138454376e-10,1.031499688104145e-08,nan,0,0,9.3599903822584166e-10,3.7020024545472137e-15,1.0000000000000024,1.8281231215348425e-12,1.2818317566062123e-09,nan,1.0313655381678045e-08,6.0650269528839118e-16,0.0023921363174947566,1.0000000000000049,128,1280
