family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements,geometry_derivative_residual,geometry_jacobian_residual,fe_inverse_residual,method_agreement,fe_first_residual,face_geometry_residual,initialization_seconds,evaluation_seconds
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,x,recursive,1.1542963142723349e-06,6.7074700787177874e-07,3.4302616673365094e-05,1.7209116115699352,2.7575282695965638e-06,1.5160594297985963e-06,2.8997624307563086e-06,1.4638569488779253e-06,7.0012916452140372e-15,1.1542963153356857e-06,6.7074700848967382e-07,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39733157906448469,4.657801526482217
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,x,direct,5.1263076423985067e-13,2.9788326186735017e-13,9.347633778133968e-12,1.7209116115699352,9.0013332816897499e-13,4.9488363738378757e-13,1.218915003002627e-12,7.3084854929599633e-13,7.0012916452140372e-15,0,0,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39733157906448469,4.657801526482217
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,x,fe_geometry,7.1466168230880196e-13,4.1528087642853302e-13,1.1088019391536363e-11,1.7209116115699352,1.374319855809941e-12,7.5558629803818436e-13,1.8422436231876413e-12,1.0750571340721949e-12,7.0012916452140372e-15,5.7663124945029744e-13,3.3507313540888383e-13,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39733157906448469,4.657801526482217
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,y,recursive,2.7083510794098329e-07,1.6280861981630943e-07,6.4048114341019868e-06,1.6635182353769467,6.2773437140104543e-07,3.616752824954008e-07,6.6399296878065831e-07,3.8033477270576973e-07,7.0012916452140372e-15,2.70835107498227e-07,1.628086195501568e-07,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39733157906448469,4.657801526482217
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,y,direct,4.8609132544234186e-13,2.9220679106784509e-13,6.8669514519115182e-12,1.6635182353769467,8.3674536979488481e-13,4.8209900840994404e-13,1.2044561125558568e-12,7.4484641843969767e-13,7.0012916452140372e-15,0,0,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39733157906448469,4.657801526482217
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,y,fe_geometry,6.8988047509343794e-13,4.1471169983123974e-13,9.1247009947892366e-12,1.6635182353769467,1.2964937008314241e-12,7.4698749481432649e-13,1.9012898246270003e-12,1.1240455660179007e-12,7.0012916452140372e-15,5.0707567968730348e-13,3.0482123303710843e-13,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39733157906448469,4.657801526482217
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xx,recursive,0.00021790168663320651,5.9926021867839884e-05,0.00476114981093545,3.636178071585733,0.00051541754080313079,0.00013426616271829895,0.00067472697974750204,0.00036612528635574377,7.0012916452140372e-15,0.00021790168509586074,5.9926021445076673e-05,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39733157906448469,4.657801526482217
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xx,direct,3.6189069815873905e-11,9.9525020786707216e-12,4.2741277184177306e-10,3.636178071585733,5.0840835457297573e-11,1.3244027115583016e-11,6.5409016617185793e-11,3.6704487347959986e-11,7.0012916452140372e-15,0,0,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39733157906448469,4.657801526482217
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xx,fe_geometry,7.2390677597915684e-11,1.9908452273996085e-11,1.7790142692319932e-09,3.636178071585733,1.2686802745654306e-10,3.3049094898258768e-11,2.0449819895767562e-10,1.0874564575640392e-10,7.0012916452140372e-15,6.8022270077045198e-11,1.8707078899305129e-11,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39733157906448469,4.657801526482217
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xy,recursive,1.6150479153284693e-05,1.5781460450810594e-05,0.00043358164490969742,1.0233830515004803,3.8019753606369538e-05,3.6258568121974213e-05,5.4736584408775657e-05,3.0272248762260192e-05,7.0012916452140372e-15,1.6150477340308474e-05,1.5781458679192877e-05,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39733157906448469,4.657801526482217
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xy,direct,2.6728907312145771e-11,2.6118184459822695e-11,3.3998293069714691e-10,1.0233830515004803,3.9765256497539733e-11,3.792321424624563e-11,5.6632380254814241e-11,3.2034034708419313e-11,7.0012916452140372e-15,0,0,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39733157906448469,4.657801526482217
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xy,fe_geometry,5.39287351062013e-11,5.2696529444308469e-11,1.0221421486988902e-09,1.0233830515004803,9.6903373870738546e-11,9.2414527961398231e-11,1.2804320990611165e-10,7.2132311393248174e-11,7.0012916452140372e-15,4.8484567485044827e-11,4.737675439685543e-11,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39733157906448469,4.657801526482217
