family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements,geometry_derivative_residual,geometry_jacobian_residual,fe_inverse_residual,method_agreement,fe_first_residual,face_geometry_residual,initialization_seconds,evaluation_seconds
tri,8,3,0.69999999999999996,gll,separable,0,represented_quadratic,x,recursive,0.00027274753993566871,0.00013563445247323275,0.018010653627630546,2.0109016180051675,0.00086774961575289964,0.00033916837962303227,0.0008654729054011842,0.00023659850090220998,7.2111772204775964e-15,0.0002727475399419058,0.00013563445247633199,1.7763568394002505e-15,8.8817841970012523e-15,8.7064714546789328e-12,7.0166095156309893e-14,0.0023921363174947566,128,1.2418704917980273e-11,2.1169339197498521e-12,3.6091892277595269e-15,1.1042888825585351e-09,1.0973353541484887e-11,1.3233858453531866e-13,0.39772300000186078,4.6475095899950247
tri,8,3,0.69999999999999996,gll,separable,0,represented_quadratic,x,direct,7.1783788297553399e-13,3.5697314903333539e-13,1.8335555296289385e-11,2.0109016180051675,1.6640177440016827e-12,6.5039752441415995e-13,2.2591167281671521e-12,1.0074504035355938e-12,7.2111772204775964e-15,0,0,1.7763568394002505e-15,8.8817841970012523e-15,8.7064714546789328e-12,7.0166095156309893e-14,0.0023921363174947566,128,1.2418704917980273e-11,2.1169339197498521e-12,3.6091892277595269e-15,1.1042888825585351e-09,1.0973353541484887e-11,1.3233858453531866e-13,0.39772300000186078,4.6475095899950247
tri,8,3,0.69999999999999996,gll,separable,0,represented_quadratic,x,fe_geometry,1.1133968598940815e-12,5.536804237089337e-13,3.9189984590848326e-11,2.0109016180051675,2.9033357634055192e-12,1.1347970295803138e-12,3.0052500204809782e-12,1.5492678035162984e-12,7.2111772204775964e-15,1.1180376079119165e-12,5.5598821836992719e-13,1.7763568394002505e-15,8.8817841970012523e-15,8.7064714546789328e-12,7.0166095156309893e-14,0.0023921363174947566,128,1.2418704917980273e-11,2.1169339197498521e-12,3.6091892277595269e-15,1.1042888825585351e-09,1.0973353541484887e-11,1.3233858453531866e-13,0.39772300000186078,4.6475095899950247
tri,8,3,0.69999999999999996,gll,separable,0,represented_quadratic,y,recursive,1.4800229880171526e-05,8.4167969399231605e-06,0.0006901512702954804,1.7584159372991408,3.9208454828859662e-05,1.9571576131865569e-05,4.0789190143826952e-05,1.5339171439135979e-05,7.2111772204775964e-15,1.4800229879136071e-05,8.4167969393344201e-06,1.7763568394002505e-15,8.8817841970012523e-15,8.7064714546789328e-12,7.0166095156309893e-14,0.0023921363174947566,128,1.2418704917980273e-11,2.1169339197498521e-12,3.6091892277595269e-15,1.1042888825585351e-09,1.0973353541484887e-11,1.3233858453531866e-13,0.39772300000186078,4.6475095899950247
tri,8,3,0.69999999999999996,gll,separable,0,represented_quadratic,y,direct,6.0606237883353412e-13,3.4466383406671266e-13,1.9522161665008753e-11,1.7584159372991408,1.2148809141957741e-12,6.0642875132716803e-13,1.8305520578212638e-12,8.6570631968416868e-13,7.2111772204775964e-15,0,0,1.7763568394002505e-15,8.8817841970012523e-15,8.7064714546789328e-12,7.0166095156309893e-14,0.0023921363174947566,128,1.2418704917980273e-11,2.1169339197498521e-12,3.6091892277595269e-15,1.1042888825585351e-09,1.0973353541484887e-11,1.3233858453531866e-13,0.39772300000186078,4.6475095899950247
tri,8,3,0.69999999999999996,gll,separable,0,represented_quadratic,y,fe_geometry,9.3582991501275519e-13,5.3220054206864959e-13,3.6421532456643035e-11,1.7584159372991408,2.0662948394861011e-12,1.0314266894322126e-12,2.6820931834181361e-12,1.4573333864338185e-12,7.2111772204775964e-15,7.0787700742347151e-13,4.0256516811986645e-13,1.7763568394002505e-15,8.8817841970012523e-15,8.7064714546789328e-12,7.0166095156309893e-14,0.0023921363174947566,128,1.2418704917980273e-11,2.1169339197498521e-12,3.6091892277595269e-15,1.1042888825585351e-09,1.0973353541484887e-11,1.3233858453531866e-13,0.39772300000186078,4.6475095899950247
tri,8,3,0.69999999999999996,gll,separable,0,represented_quadratic,xx,recursive,0.12302428432587525,0.0065462524543775189,6.9211601811615537,18.793085843123599,0.44452052340239939,0.015148913102355969,0.27722749600206459,0.080597797061727233,7.2111772204775964e-15,0.12302428433068782,0.0065462524546373423,1.7763568394002505e-15,8.8817841970012523e-15,8.7064714546789328e-12,7.0166095156309893e-14,0.0023921363174947566,128,1.2418704917980273e-11,2.1169339197498521e-12,3.6091892277595269e-15,1.1042888825585351e-09,1.0973353541484887e-11,1.3233858453531866e-13,0.39772300000186078,4.6475095899950247
tri,8,3,0.69999999999999996,gll,separable,0,represented_quadratic,xx,direct,1.0739743034600305e-10,5.7147310049296576e-12,3.8787959510955261e-09,18.793085843123599,2.2346483339937915e-10,7.6155074161450419e-12,2.1272053036609057e-10,7.6309106816438115e-11,7.2111772204775964e-15,0,0,1.7763568394002505e-15,8.8817841970012523e-15,8.7064714546789328e-12,7.0166095156309893e-14,0.0023921363174947566,128,1.2418704917980273e-11,2.1169339197498521e-12,3.6091892277595269e-15,1.1042888825585351e-09,1.0973353541484887e-11,1.3233858453531866e-13,0.39772300000186078,4.6475095899950247
tri,8,3,0.69999999999999996,gll,separable,0,represented_quadratic,xx,fe_geometry,2.5948833281618944e-10,1.3807648992947925e-11,1.3924136510468088e-08,18.793085843123599,6.920329494797753e-10,2.3583943740986847e-11,9.9234401832759758e-10,2.9483946898748265e-10,7.2111772204775964e-15,2.7635080716980135e-10,1.470491911103978e-11,1.7763568394002505e-15,8.8817841970012523e-15,8.7064714546789328e-12,7.0166095156309893e-14,0.0023921363174947566,128,1.2418704917980273e-11,2.1169339197498521e-12,3.6091892277595269e-15,1.1042888825585351e-09,1.0973353541484887e-11,1.3233858453531866e-13,0.39772300000186078,4.6475095899950247
tri,8,3,0.69999999999999996,gll,separable,0,represented_quadratic,xy,recursive,0.0014839934712679941,0.0012746396023293124,0.12948468884016773,1.1642455393321396,0.0043606535269872472,0.0031211989129128468,0.006120466724939759,0.0015653940874765853,7.2111772204775964e-15,0.0014839934776206738,0.0012746396077716069,1.7763568394002505e-15,8.8817841970012523e-15,8.7064714546789328e-12,7.0166095156309893e-14,0.0023921363174947566,128,1.2418704917980273e-11,2.1169339197498521e-12,3.6091892277595269e-15,1.1042888825585351e-09,1.0973353541484887e-11,1.3233858453531866e-13,0.39772300000186078,4.6475095899950247
tri,8,3,0.69999999999999996,gll,separable,0,represented_quadratic,xy,direct,5.0956250772358976e-11,4.3767615207346761e-11,1.8650450073209868e-09,1.1642455393321396,9.7413678792341271e-11,6.9725206661755036e-11,1.1321290298216472e-10,4.4419337485303549e-11,7.2111772204775964e-15,0,0,1.7763568394002505e-15,8.8817841970012523e-15,8.7064714546789328e-12,7.0166095156309893e-14,0.0023921363174947566,128,1.2418704917980273e-11,2.1169339197498521e-12,3.6091892277595269e-15,1.1042888825585351e-09,1.0973353541484887e-11,1.3233858453531866e-13,0.39772300000186078,4.6475095899950247
tri,8,3,0.69999999999999996,gll,separable,0,represented_quadratic,xy,fe_geometry,1.1118177508700421e-10,9.5496844377675501e-11,5.1445692150764444e-09,1.1642455393321396,2.6822915626591822e-10,1.9198878006873633e-10,3.6894990844940146e-10,1.2945931658611426e-10,7.2111772204775964e-15,1.0878045633600972e-10,9.3434290843150125e-11,1.7763568394002505e-15,8.8817841970012523e-15,8.7064714546789328e-12,7.0166095156309893e-14,0.0023921363174947566,128,1.2418704917980273e-11,2.1169339197498521e-12,3.6091892277595269e-15,1.1042888825585351e-09,1.0973353541484887e-11,1.3233858453531866e-13,0.39772300000186078,4.6475095899950247
tri,8,3,0.69999999999999996,gll,separable,0,represented_quadratic,yy,recursive,0.0038566108205472811,0.00059418828096869292,0.13876866112292419,6.4905534896446087,0.010513264876766666,0.0013718147285456061,0.010695455623392009,0.0043326783857913203,7.2111772204775964e-15,0.0038566108158500879,0.00059418828024704491,1.7763568394002505e-15,8.8817841970012523e-15,8.7064714546789328e-12,7.0166095156309893e-14,0.0023921363174947566,128,1.2418704917980273e-11,2.1169339197498521e-12,3.6091892277595269e-15,1.1042888825585351e-09,1.0973353541484887e-11,1.3233858453531866e-13,0.39772300000186078,4.6475095899950247
tri,8,3,0.69999999999999996,gll,separable,0,represented_quadratic,yy,direct,4.8072108883217224e-11,7.4064729548742116e-12,1.4347527610425459e-09,6.4905534896446087,7.6210082517970984e-11,9.9442099944486105e-12,8.420410548482802e-11,3.7741801961477071e-11,7.2111772204775964e-15,0,0,1.7763568394002505e-15,8.8817841970012523e-15,8.7064714546789328e-12,7.0166095156309893e-14,0.0023921363174947566,128,1.2418704917980273e-11,2.1169339197498521e-12,3.6091892277595269e-15,1.1042888825585351e-09,1.0973353541484887e-11,1.3233858453531866e-13,0.39772300000186078,4.6475095899950247
tri,8,3,0.69999999999999996,gll,separable,0,represented_quadratic,yy,fe_geometry,1.0571436309424819e-10,1.6287418825360701e-11,2.0369554931676248e-09,6.4905534896446087,2.0932926747815701e-10,2.7314157458050685e-11,1.3211971207675773e-10,5.7206468318862105e-11,7.2111772204775964e-15,1.021665978423539e-10,1.5740814401377091e-11,1.7763568394002505e-15,8.8817841970012523e-15,8.7064714546789328e-12,7.0166095156309893e-14,0.0023921363174947566,128,1.2418704917980273e-11,2.1169339197498521e-12,3.6091892277595269e-15,1.1042888825585351e-09,1.0973353541484887e-11,1.3233858453531866e-13,0.39772300000186078,4.6475095899950247
