family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements,geometry_derivative_residual,geometry_jacobian_residual,fe_inverse_residual,method_agreement,fe_first_residual,face_geometry_residual,initialization_seconds,evaluation_seconds
tri,16,3,1.2,gll,coupled,0,sine,x,recursive,0.00025085244304764938,0.00017684385494812891,0.0043727178953356094,1.4184968039812769,0.00052533565419966215,0.00036783384640080413,0.00073035405044807812,0.00046528863001602189,1.4125840880076772e-06,2.6180109191518519e-06,1.8456190968180479e-06,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,x,direct,0.00025088972122148674,0.00017687013500299596,0.0043715653039638758,1.4184968039812769,0.00052545544820872944,0.0003679177247570108,0.00073042908733727109,0.00046533780015156655,1.4125840880076772e-06,0,0,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,x,fe_geometry,0.00025088972112926244,0.00017687013493798047,0.004371565304014835,1.4184968039812769,0.00052545544810344961,0.00036791772468329508,0.00073042908716918398,0.00046533779976867671,1.4125840880076772e-06,8.5115265244229931e-13,6.0003706560695415e-13,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,y,recursive,0.00029695146744018454,0.0001395615727892224,0.004919474466558299,2.1277452059720305,0.00061209791128719005,0.00028572250558001294,0.00084691180714318594,0.00052949916388464837,1.4125840880076772e-06,2.702795274582811e-06,1.2702597375438537e-06,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,y,direct,0.00029699399898187959,0.00013958156180932484,0.0049107856668622607,2.1277452059720305,0.00061223426759507665,0.00028578615563537596,0.00084706784836467014,0.00052960594104577759,1.4125840880076772e-06,0,0,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,y,fe_geometry,0.00029699399891978771,0.00013958156178014284,0.0049107856667470473,2.1277452059720305,0.00061223426743236425,0.00028578615555942309,0.00084706784824857214,0.00052960594081052513,1.4125840880076772e-06,7.6644092345611994e-13,3.6021190928806705e-13,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,xx,recursive,0.025868918757042031,0.0091739134625905897,0.27815739720815857,2.8198346172034849,0.042809962845463262,0.015288177225760138,0.05504408035827707,0.037002994604961467,1.4125840880076772e-06,0.00054192930281668473,0.00019189663379879778,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,xx,direct,0.02588243384044989,0.0091787063264434574,0.27740020295695489,2.8198346172034849,0.04285249263427772,0.015303365347999738,0.055023187202466663,0.036935694722809748,1.4125840880076772e-06,0,0,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,xx,fe_geometry,0.02588243378559639,0.0091787063069907193,0.27740020293120926,2.8198346172034849,0.042852492540636992,0.015303365314559015,0.05502318703153513,0.036935694593507637,1.4125840880076772e-06,1.6920909090022245e-10,5.9916772876352722e-11,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,xy,recursive,0.020562608305559952,0.004861421820062526,0.18783240341474228,4.2297519258050071,0.037123720522645905,0.0088383479125886989,0.037879046984864093,0.026112212565802723,1.4125840880076772e-06,0.00060284827080698687,0.00014243683133035055,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,xy,direct,0.020577239634683234,0.0048648809659840673,0.19389719165990052,4.2297519258050071,0.037163821226910858,0.0088478950153802229,0.03782162827141116,0.025982001686091768,1.4125840880076772e-06,0,0,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,xy,fe_geometry,0.020577239634162799,0.004864880965861026,0.19389719217015092,4.2297519258050071,0.037163821232747286,0.0088478950167697468,0.037821628242565894,0.025982001655562331,1.4125840880076772e-06,1.264171598071462e-10,2.9868974567362676e-11,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,yy,recursive,0.037970720625610542,0.0059847041137257844,0.39183846038217673,6.3446278887080734,0.061684464087915704,0.0097904834022587654,0.068329721948832342,0.045813516563302382,1.4125840880076772e-06,0.00060567726885928151,9.5313268167291176e-05,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,yy,direct,0.037984943134967288,0.0059869457754286011,0.38962531085392982,6.3446278887080734,0.061728574028596647,0.0097974844785994122,0.068265675090412217,0.045710985952956605,1.4125840880076772e-06,0,0,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,yy,fe_geometry,0.037984943147858982,0.0059869457774605079,0.38962531084807139,6.3446278887080734,0.061728574038724081,0.0097974844802068261,0.06826567511421365,0.04571098597936471,1.4125840880076772e-06,1.4167353275590133e-10,2.2294657755940983e-11,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,xxx,recursive,1.2105815054146027,0.2133564034153759,10.275622853375735,5.6739872159251075,1.5851562745589438,0.27747694495707076,2.3905954108287668,1.811048586076317,1.4125840880076772e-06,0.059930269522845456,0.010299554606706778,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,xxx,direct,1.2151508401107556,0.214161716244303,11.321305781411107,5.6739872159251075,1.596898209369763,0.27953233612037903,2.4005185144258974,1.8151871885438866,1.4125840880076772e-06,0,0,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,xxx,fe_geometry,1.2151508453436646,0.21416171716656607,11.321305782877227,5.6739872159251075,1.5968982163042542,0.27953233733424132,2.400518524274911,1.8151871957444405,1.4125840880076772e-06,9.291611012394317e-09,1.5968467315160769e-09,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
tri,16,3,1.2,gll,coupled,0,sine,xxy,recursive,1.3274597487306896,0.15597024317160407,8.5143596910931159,8.5109808238881222,1.8420735021193926,0.21496636681102699,2.4646692417584783,1.9775917776058467,1.4125840880076772e-06,0.054464385362505516,0.0063183876275285369,4.4408920985006262e-16,1.5987211554602254e-14,9.7553225654796527e-12,1.4210854715202004e-13,0.0027343761260829997,512,2.6351375075062133e-11,4.5490486377808281e-12,8.8817841970012523e-16,7.3431880368013402e-11,1.244356038129194e-11,2.9842794901924208e-13,1.6407217721571214,18.829058674833504
