family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements,geometry_derivative_residual,geometry_jacobian_residual,fe_inverse_residual,method_agreement,fe_first_residual,face_geometry_residual,initialization_seconds,evaluation_seconds
hex,2,2,0,gll,shear,0,constant,x,recursive,2.6531411550311128e-13,nan,1.8252417386505337e-12,0,4.2775168461649951e-13,nan,6.5146569865932258e-13,3.7202273599578546e-13,2.1609935475602767e-14,1.1425563194316193e-14,nan,0,3.1086244689504383e-15,1.7541523789077473e-14,1.1102230246251565e-15,0.12499999999999924,8,2.2204460492503131e-16,4.42115961896139e-15,0,0,1.7541523789077473e-14,6.6613381477509392e-16,0.068600542028434575,2.5205796118534636
hex,2,2,0,gll,shear,0,constant,x,direct,2.6169677001981033e-13,nan,1.8071060602010834e-12,0,4.2261800166360367e-13,nan,6.4366058318839794e-13,3.6954411059254696e-13,2.1609935475602767e-14,0,nan,0,3.1086244689504383e-15,1.7541523789077473e-14,1.1102230246251565e-15,0.12499999999999924,8,2.2204460492503131e-16,4.42115961896139e-15,0,0,1.7541523789077473e-14,6.6613381477509392e-16,0.068600542028434575,2.5205796118534636
hex,2,2,0,gll,shear,0,constant,x,fe_geometry,2.6169677001981033e-13,nan,1.8071060602010834e-12,0,4.2261800166360367e-13,nan,6.4366058318839794e-13,3.6954411059254696e-13,2.1609935475602767e-14,0,nan,0,3.1086244689504383e-15,1.7541523789077473e-14,1.1102230246251565e-15,0.12499999999999924,8,2.2204460492503131e-16,4.42115961896139e-15,0,0,1.7541523789077473e-14,6.6613381477509392e-16,0.068600542028434575,2.5205796118534636
hex,2,2,0,gll,shear,0,constant,y,recursive,2.6213557159315729e-13,nan,1.8072445385763775e-12,0,4.2430783285587074e-13,nan,6.4277074809267249e-13,3.5398004696686718e-13,2.1609935475602767e-14,1.1426494551972476e-14,nan,0,3.1086244689504383e-15,1.7541523789077473e-14,1.1102230246251565e-15,0.12499999999999924,8,2.2204460492503131e-16,4.42115961896139e-15,0,0,1.7541523789077473e-14,6.6613381477509392e-16,0.068600542028434575,2.5205796118534636
hex,2,2,0,gll,shear,0,constant,y,direct,2.5759650003412234e-13,nan,1.7765836263705381e-12,0,4.1740494249182198e-13,nan,6.3306070674924362e-13,3.4975267234193934e-13,2.1609935475602767e-14,0,nan,0,3.1086244689504383e-15,1.7541523789077473e-14,1.1102230246251565e-15,0.12499999999999924,8,2.2204460492503131e-16,4.42115961896139e-15,0,0,1.7541523789077473e-14,6.6613381477509392e-16,0.068600542028434575,2.5205796118534636
hex,2,2,0,gll,shear,0,constant,y,fe_geometry,2.5759650003412234e-13,nan,1.7765836263705381e-12,0,4.1740494249182198e-13,nan,6.3306070674924362e-13,3.4975267234193934e-13,2.1609935475602767e-14,0,nan,0,3.1086244689504383e-15,1.7541523789077473e-14,1.1102230246251565e-15,0.12499999999999924,8,2.2204460492503131e-16,4.42115961896139e-15,0,0,1.7541523789077473e-14,6.6613381477509392e-16,0.068600542028434575,2.5205796118534636
hex,2,2,0,gll,shear,0,constant,z,recursive,1.4732943495606845e-13,nan,6.123471794805915e-13,0,2.1424921502574344e-13,nan,2.1959615052112067e-13,1.1978546029232658e-13,2.1609935475602767e-14,3.2349047380481041e-14,nan,0,3.1086244689504383e-15,1.7541523789077473e-14,1.1102230246251565e-15,0.12499999999999924,8,2.2204460492503131e-16,4.42115961896139e-15,0,0,1.7541523789077473e-14,6.6613381477509392e-16,0.068600542028434575,2.5205796118534636
hex,2,2,0,gll,shear,0,constant,z,direct,1.5927867171242561e-13,nan,7.6278066646093617e-13,0,2.4332873461856078e-13,nan,2.4787178035491449e-13,1.3204159096775582e-13,2.1609935475602767e-14,0,nan,0,3.1086244689504383e-15,1.7541523789077473e-14,1.1102230246251565e-15,0.12499999999999924,8,2.2204460492503131e-16,4.42115961896139e-15,0,0,1.7541523789077473e-14,6.6613381477509392e-16,0.068600542028434575,2.5205796118534636
hex,2,2,0,gll,shear,0,constant,z,fe_geometry,1.5927867171242561e-13,nan,7.6278066646093617e-13,0,2.4332873461856078e-13,nan,2.4787178035491449e-13,1.3204159096775582e-13,2.1609935475602767e-14,0,nan,0,3.1086244689504383e-15,1.7541523789077473e-14,1.1102230246251565e-15,0.12499999999999924,8,2.2204460492503131e-16,4.42115961896139e-15,0,0,1.7541523789077473e-14,6.6613381477509392e-16,0.068600542028434575,2.5205796118534636
hex,2,2,0,gll,shear,0,constant,xx,recursive,1.8381930641934225e-12,nan,7.389447574678314e-12,0,2.5555669483266003e-12,nan,2.6154008638107235e-12,1.4881700567457319e-12,2.1609935475602767e-14,8.1533847667812297e-14,0.044971519287585103,0,3.1086244689504383e-15,1.7541523789077473e-14,1.1102230246251565e-15,0.12499999999999924,8,2.2204460492503131e-16,4.42115961896139e-15,0,0,1.7541523789077473e-14,6.6613381477509392e-16,0.068600542028434575,2.5205796118534636
