family,n,p,amplitude,basis,map,extra,field,derivative,method,q,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,reconstruction_l2,mean_defect,solve_residual,assembly_order,elements
tri,4,3,1.2,bernstein,coupled,0,sine,x,recursive,3,0.01519774558960086,0.010713979437207706,0.24826929931889818,1.4184968039813337,0.031830751544585929,0.022274505759559256,0.043237034422422001,0.02744867855869601,0.00034121672209157461,0,7.9294193419296292e-16,1.3877787807814457e-17,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,x,physical_k,3,0.0095568899585586585,0.0067373362645125985,0.13995764104688568,1.4184968039813337,0.019901253920922526,0.01392648849220901,0.027316181607196108,0.016338418263594567,0.00034121672209157461,0.00022877700720588031,7.9294193419296292e-16,1.3877787807814457e-17,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,x,physical_k1,4,0.015107591259118565,0.010650423192153606,0.24100419242401916,1.4184968039813337,0.031560308553839199,0.022085255312657856,0.042759622248715518,0.027427258193395379,0.00034121672209157461,2.8555077513047708e-05,7.9294193419296292e-16,1.3877787807814457e-17,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,x,physical_k2,5,0.015203285231424181,0.010717884727517684,0.24510779354720125,1.4184968039813337,0.031833031803564803,0.022276101437929813,0.043201912088434304,0.027490261193328969,0.00034121672209157461,3.3123745944151815e-06,7.9294193419296292e-16,1.3877787807814457e-17,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,x,oracle_k2,5,6.4688373226084005e-05,4.5603467730432222e-05,0.0020070960700486751,1.4184968039813337,0.00018614265345636119,0.00013025880336836064,0.00026201281768543303,0.00011530521085582707,0.00034121672209157461,0.00034121458834826719,7.9294193419296292e-16,1.3877787807814457e-17,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,y,recursive,3,0.018008479402572729,0.0084636446845363783,0.27126874118312427,2.1277452059720061,0.037113261517762348,0.017314065116673539,0.046572893353202756,0.02932983252575283,0.00034121672209157461,0,7.9294193419296292e-16,1.3877787807814457e-17,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,y,physical_k,3,0.012572669590802506,0.0059089168926403498,0.16502278685815597,2.1277452059720061,0.025530067936595673,0.011910277906342514,0.033047431994113932,0.019559754139666322,0.00034121672209157461,0.00022877700720588031,7.9294193419296292e-16,1.3877787807814457e-17,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,y,physical_k1,4,0.01794230118965786,0.0084325421762430335,0.26792993180346247,2.1277452059720061,0.036902729787175292,0.017215847931132847,0.046341015187661087,0.029387048821833756,0.00034121672209157461,2.8555077513047708e-05,7.9294193419296292e-16,1.3877787807814457e-17,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,y,physical_k2,5,0.018012098637717903,0.0084653456565959156,0.27214990626027813,2.1277452059720061,0.037100668529188863,0.017308190240274697,0.046598983983767557,0.029400600333435823,0.00034121672209157461,3.3123745944151815e-06,7.9294193419296292e-16,1.3877787807814457e-17,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,y,oracle_k2,5,7.8743382951335737e-05,3.7007900537303209e-05,0.0021104162449541164,2.1277452059720061,0.00021692833583901376,0.0001012013274707947,0.00028763178943623464,0.00013729945879510018,0.00034121672209157461,0.00034121458834826719,7.9294193419296292e-16,1.3877787807814457e-17,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xx,recursive,3,0.39792751305482182,0.14111732320296969,3.8885393681216827,2.8198346172034516,0.66037609071122805,0.23597523065251613,0.90038956585034602,0.619124503037219,0.00034121672209157461,0,7.9294193419296292e-16,1.3877787807814457e-17,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xx,physical_k,3,0.20956326040453688,0.074317571366071658,1.6455348204215619,2.8198346172034516,0.33385035019162118,0.11929628358447114,0.43782563114512818,0.29592553585314957,0.00034121672209157461,0.00022877700720588031,7.9294193419296292e-16,1.3877787807814457e-17,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xx,physical_k1,4,0.39301981016757309,0.13937690096071922,3.6060014180439675,2.8198346172034516,0.6481460490890818,0.2316050135394653,0.8995700583051276,0.6283016348885857,0.00034121672209157461,2.8555077513047708e-05,7.9294193419296292e-16,1.3877787807814457e-17,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xx,physical_k2,5,0.39932721705231822,0.1416137012490285,4.2600248094717372,2.8198346172034516,0.66561393745406094,0.23784689455835403,0.89629840026754259,0.6159346660690278,0.00034121672209157461,3.3123745944151815e-06,7.9294193419296292e-16,1.3877787807814457e-17,48,32
