family,n,p,amplitude,basis,map,extra,field,derivative,method,q,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,reconstruction_l2,mean_defect,solve_residual,assembly_order,elements
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,x,recursive,3,0.0034244308820021744,0.0017029330780484924,0.052466853423307924,2.0109016180051325,0.012750929615169614,0.0045762601921526249,0.007693762664503394,0.0033214099626767309,1.0598682029879853e-15,0,1.0747509769470799e-16,6.9388939039072284e-18,48,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,x,physical_k,3,0.050541073462985656,0.025133538612954986,0.85411818639351722,2.0109016180051325,0.18826607142730667,0.067567977724601824,0.13911343793327663,0.069002300530037572,1.0598682029879853e-15,0.00029851571280662076,1.0747509769470799e-16,6.9388939039072284e-18,48,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,x,physical_k1,4,0.017633214014423994,0.0087688098992712571,0.35894517480046062,2.0109016180051325,0.078840151579695317,0.028295430851426533,0.042334729176829289,0.018971662378683446,1.0598682029879853e-15,7.3436979493888849e-05,1.0747509769470799e-16,6.9388939039072284e-18,48,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,x,physical_k2,5,0.0062791336759788451,0.0031225464337772584,0.14851555345505929,2.0109016180051325,0.03269081866560742,0.011732610611411426,0.021809430947393769,0.0095013106067350535,1.0598682029879853e-15,2.0031773813264965e-05,1.0747509769470799e-16,6.9388939039072284e-18,48,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,x,oracle_k2,5,0.0062791336759798122,0.0031225464337777393,0.14851555345455303,2.0109016180051325,0.032690818665617023,0.011732610611414873,0.021809430947300642,0.0095013106066814818,1.0598682029879853e-15,2.0031773813259226e-05,1.0747509769470799e-16,6.9388939039072284e-18,48,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,y,recursive,3,0.00024820399788320603,0.00014115204066248327,0.002543408606815234,1.7584159372991339,0.00071126830457539586,0.0003444941914427965,0.00046013297645354322,0.00022431965302774235,1.0598682029879853e-15,0,1.0747509769470799e-16,6.9388939039072284e-18,48,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,y,physical_k,3,0.0077129690521172724,0.0043863166208355266,0.10415355765111656,1.7584159372991339,0.022785101354840787,0.011035687964282118,0.027227180240445091,0.016526870543713865,1.0598682029879853e-15,0.00029851571280662076,1.0747509769470799e-16,6.9388939039072284e-18,48,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,y,physical_k1,4,0.001383053259938815,0.00078653362415671509,0.024853389165245154,1.7584159372991339,0.0049775339630073598,0.0024108083081094385,0.003099734007300774,0.0016600968991326535,1.0598682029879853e-15,7.3436979493888849e-05,1.0747509769470799e-16,6.9388939039072284e-18,48,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,y,physical_k2,5,0.00025637912362518452,0.00014580118286403501,0.0059312363397943102,1.7584159372991339,0.0010844483436865679,0.00052523942500545264,0.0011345943090973858,0.00059850995740918199,1.0598682029879853e-15,2.0031773813264965e-05,1.0747509769470799e-16,6.9388939039072284e-18,48,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,y,oracle_k2,5,0.00025637912361433691,0.00014580118285786604,0.0059312363396806234,1.7584159372991339,0.001084448343641332,0.00052523942498354319,0.0011345943090648296,0.00059850995738742379,1.0598682029879853e-15,2.0031773813259226e-05,1.0747509769470799e-16,6.9388939039072284e-18,48,16
