family,n,p,amplitude,basis,map,extra,field,derivative,method,q,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,reconstruction_l2,mean_defect,solve_residual,assembly_order,elements
tri,4,2,1.2,gll,coupled,0,sine,x,recursive,2,0.091031589819573752,0.064174687996527882,0.9087524652060075,1.4184968039813288,0.15583675695193516,0.10905135982776777,0.18571158656979042,0.13571898858474624,0.0030539166988799616,0,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,x,physical_k,2,0.061732110201932276,0.043519386176033167,0.49554233159191541,1.4184968039813288,0.10569412692600343,0.073962577844483485,0.12606676880244252,0.095720157550614249,0.0030539166988799616,0.0013107743838497124,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,x,physical_k1,3,0.0902704455879004,0.06363810290903453,0.81146771398306627,1.4184968039813288,0.15400348981070719,0.10776847715882122,0.18772771651254297,0.13693954533233624,0.0030539166988799616,0.00018151323607002627,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,x,physical_k2,4,0.090953887822560309,0.064119910293261043,0.93036208030864143,1.4184968039813288,0.15558690721861934,0.10887652011919312,0.18377036148682571,0.13433678951157402,0.0030539166988799616,1.7737547946263144e-05,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,x,oracle_k2,4,0.00056668783115308154,0.00039949884241018049,0.012197888661277689,1.4184968039813288,0.0014107531839822722,0.00098721608498353319,0.001880988139572733,0.0010919622327920412,0.0030539166988799616,0.0030539296908805675,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,y,recursive,2,0.11440445516099361,0.053767929938176473,1.0084174805776294,2.1277452059720043,0.19454743452067644,0.090760197617249391,0.20106959753757267,0.1412109546099716,0.0030539166988799616,0,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,y,physical_k,2,0.085526086002163534,0.040195642674750238,0.60719088820281364,2.1277452059720043,0.14720627592326277,0.068674617715787575,0.14288733726901523,0.10216864733168865,0.0030539166988799616,0.0013107743838497124,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,y,physical_k1,3,0.11409094973734971,0.053620588319093526,0.90154391256286548,2.1277452059720043,0.19368389154174753,0.090357337864245324,0.20411418399444667,0.14303129392427802,0.0030539166988799616,0.00018151323607002627,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,y,physical_k2,4,0.11437005297403256,0.053751761561030335,1.0210648300313543,2.1277452059720043,0.19430736127616097,0.090648198735493263,0.19911742668240243,0.14049258147625779,0.0030539166988799616,1.7737547946263144e-05,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,y,oracle_k2,4,0.00072012253556479121,0.0003384439704263472,0.012760164588432321,2.1277452059720043,0.0017722675842929054,0.00082679762175930452,0.0021235255277318741,0.0012291632916411315,0.0030539166988799616,0.0030539296908805675,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,xx,recursive,2,1.3248924315343498,0.46984756604211569,8.7361453080431133,2.8198346172034663,1.7156805775658162,0.61307204441805507,2.3302625072821668,1.7980901218812742,0.0030539166988799616,0,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,xx,physical_k,2,0.86419631887939463,0.30647056873727219,3.300055049565997,2.8198346172034663,1.1015659401086253,0.39362763196973044,1.5765640842063435,1.3088254299777657,0.0030539166988799616,0.0013107743838497124,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,xx,physical_k1,3,1.3079236507045113,0.4638299149620439,6.3677778755566923,2.8198346172034663,1.6783667652300829,0.5997385279623545,2.3247046621003133,1.7929089855430491,0.0030539166988799616,0.00018151323607002627,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,xx,physical_k2,4,1.3249251011448528,0.46985915168983555,9.5634221741240264,2.8198346172034663,1.7239148023893114,0.6160144179068896,2.3111936134128253,1.776320897646352,0.0030539166988799616,1.7737547946263144e-05,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,xx,oracle_k2,4,0.021198890718122042,0.0075177780245657671,0.27121492703766031,2.8198346172034663,0.041766810241732566,0.014924726711104621,0.058529337045505656,0.038098712140147442,0.0030539166988799616,0.0030539296908805675,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,xy,recursive,2,1.456191365744288,0.34427346834698408,8.1978985451843496,4.2297519258051901,2.028857877586657,0.48332075450022083,2.2671010300958465,1.7580139254209297,0.0030539166988799616,0,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,xy,physical_k,2,1.0531142281313695,0.24897777614484923,4.043310776232067,4.2297519258051901,1.4789179852665906,0.35231238441070389,1.854734137576725,1.3928904846562107,0.0030539166988799616,0.0013107743838497124,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,xy,physical_k1,3,1.4368004037359026,0.33968904771226938,7.1507012153000273,4.2297519258051901,1.994143380306715,0.47505096034519839,2.2415261966837448,1.7388980529010523,0.0030539166988799616,0.00018151323607002627,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,xy,physical_k2,4,1.4690981494575641,0.34732489640699238,8.8850659718851794,4.2297519258051901,2.0599673550404152,0.49073174976073819,2.2717695757641363,1.7165483258517567,0.0030539166988799616,1.7737547946263144e-05,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,xy,oracle_k2,4,0.016611690503740145,0.0039273439187755407,0.21789912248778076,4.2297519258051901,0.036917568721709704,0.0087946165998157126,0.042290943756209239,0.02947859361651917,0.0030539166988799616,0.0030539296908805675,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,yy,recursive,2,2.3047395634987109,0.36325842963946697,10.353223573228234,6.3446278887076586,2.9665768169970628,0.47113802674025068,4.1127031632159623,3.1452175700855989,0.0030539166988799616,0,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,yy,physical_k,2,1.8492240303521383,0.29146296091586987,6.7353676651620207,6.3446278887076586,2.4062071839606598,0.38214271010416345,3.2721991546300373,2.4418496856367722,0.0030539166988799616,0.0013107743838497124,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,yy,physical_k1,3,2.2980736040147516,0.36220778339182441,9.6165994726485362,6.3446278887076586,2.9478633286842655,0.46816603696853704,4.0766066669036594,3.1343548221333299,0.0030539166988799616,0.00018151323607002627,5.2520763423551543e-16,1.3877787807814457e-17,40,32
tri,4,2,1.2,gll,coupled,0,sine,yy,physical_k2,4,2.3030496798571716,0.36299208089984314,10.648942817469154,6.3446278887076586,2.968219715702471,0.4713989443236975,4.1179378560056863,3.1283906559431474,0.0030539166988799616,1.7737547946263144e-05,5.2520763423551543e-16,1.3877787807814457e-17,40,32
