family,n,p,amplitude,basis,map,extra,field,derivative,method,q,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,reconstruction_l2,mean_defect,solve_residual,assembly_order,elements
quad,16,2,0.69999999999999996,gll,separable,0,represented_quadratic,x,recursive,2,0.00043776494979530864,0.00021769585636396323,0.0092583158544830013,2.0109016180051422,0.0014173617222130342,0.00056380736370481251,0.0018917713614896997,0.0006094977508597153,1.1403559424224573e-15,0,6.9146820969159004e-18,8.6736173798840355e-19,40,256
quad,16,2,0.69999999999999996,gll,separable,0,represented_quadratic,x,physical_k,2,0.012276199268467611,0.0061048234078432267,0.23708617829124101,2.0109016180051422,0.035846523872064877,0.01425926339448076,0.010203758330099675,0.0041397761558755256,1.1403559424224573e-15,2.735858711501979e-05,6.9146820969159004e-18,8.6736173798840355e-19,40,256
quad,16,2,0.69999999999999996,gll,separable,0,represented_quadratic,x,physical_k1,3,0.0013026319169577043,0.00064778500613567726,0.03550476968143812,2.0109016180051422,0.0049766777153155512,0.0019796552275304189,0.006614350508253897,0.0021851749312420672,1.1403559424224573e-15,1.6426395802174841e-06,6.9146820969159004e-18,8.6736173798840355e-19,40,256
quad,16,2,0.69999999999999996,gll,separable,0,represented_quadratic,x,physical_k2,4,0.00014983225269397056,7.450998664102096e-05,0.0052073984091975944,2.0109016180051422,0.00070485251308868228,0.000280380816680127,0.00035205149475716133,9.302054603481277e-05,1.1403559424224573e-15,1.3095483973233695e-07,6.9146820969159004e-18,8.6736173798840355e-19,40,256
quad,16,2,0.69999999999999996,gll,separable,0,represented_quadratic,x,oracle_k2,4,0.00014983225263994125,7.4509986614152749e-05,0.0052073984037406262,2.0109016180051422,0.00070485251283407019,0.00028038081657884577,0.00035205149523433047,9.3020546302020142e-05,1.1403559424224573e-15,1.3095483973219957e-07,6.9146820969159004e-18,8.6736173798840355e-19,40,256
quad,16,2,0.69999999999999996,gll,separable,0,represented_quadratic,y,recursive,2,4.5859068919637733e-05,2.6079761873675468e-05,0.00056174134012465515,1.7584159372991519,0.00011616857011316945,5.8245477087900214e-05,0.00018958639602597324,8.6300239451408595e-05,1.1403559424224573e-15,0,6.9146820969159004e-18,8.6736173798840355e-19,40,256
quad,16,2,0.69999999999999996,gll,separable,0,represented_quadratic,y,physical_k,2,0.0030658915007606216,0.0017435530671256845,0.036446527004040163,1.7584159372991519,0.0070717309075472475,0.0035456779759454439,0.0018444267296877296,0.0012383115434760812,1.1403559424224573e-15,2.735858711501979e-05,6.9146820969159004e-18,8.6736173798840355e-19,40,256
quad,16,2,0.69999999999999996,gll,separable,0,represented_quadratic,y,physical_k1,3,0.00013820455654408616,7.8596055468174478e-05,0.0026074492743406452,1.7584159372991519,0.00041331765071492076,0.00020723233256024669,0.00067749245942242764,0.00033716374087755296,1.1403559424224573e-15,1.6426395802174841e-06,6.9146820969159004e-18,8.6736173798840355e-19,40,256
quad,16,2,0.69999999999999996,gll,separable,0,represented_quadratic,y,physical_k2,4,6.7973607451389944e-06,3.8656159791064199e-06,0.00018708658632426989,1.7584159372991519,2.5052176846445677e-05,1.2560850074079174e-05,8.7366278934232655e-06,3.6414630055967217e-06,1.1403559424224573e-15,1.3095483973233695e-07,6.9146820969159004e-18,8.6736173798840355e-19,40,256
quad,16,2,0.69999999999999996,gll,separable,0,represented_quadratic,y,oracle_k2,4,6.7973607127414902e-06,3.8656159606821649e-06,0.0001870865826649748,1.7584159372991519,2.5052176727409196e-05,1.2560850014395762e-05,8.7366282030339942e-06,3.6414631606791256e-06,1.1403559424224573e-15,1.3095483973219957e-07,6.9146820969159004e-18,8.6736173798840355e-19,40,256
