rank,element,sample,x,y,value
0,25,polynomial,0.18531385143157772,0.46758871264997287,0.2210990465762134
0,25,polynomial,0.21833255256173009,0.46833255256173012,0.30902333512838887
0,25,polynomial,0.25094284802396882,0.46866798680557364,0.40005548393790846
0,25,polynomial,0.17816779105699915,0.49271751349378951,0.2662481897969825
0,25,polynomial,0.21061217483757708,0.49288703605597228,0.35571547915212604
0,25,polynomial,0.24296348217234948,0.49296348217234948,0.44795471520526559
0,25,cell_average,0.21833255256173009,0.46833255256173012,0.30720039809305377
0,25,center,0.21833255256173009,0.46833255256173012,0.30902333512838887
0,26,polynomial,0.20592116036168875,0.37258782702835541,0.070105858866326226
0,26,polynomial,0.24059603768211046,0.37498784313038191,0.13554420262835268
0,26,polynomial,0.27395318498608773,0.37607012921596422,0.20891430125060811
0,26,polynomial,0.20134463865131952,0.40028616653638127,0.11252836686833402
0,26,polynomial,0.23565170830133322,0.40231837496799977,0.18694247160877336
0,26,polynomial,0.26884299291650726,0.40323479836477877,0.26688365023398758
0,26,polynomial,0.19573533493093681,0.42695172403439374,0.1523393867145463
0,26,polynomial,0.22959159388571634,0.42853312177077812,0.23422139563758557
0,26,polynomial,0.26257958563870037,0.429246252305367,0.31995141727933096
0,26,cell_average,0.23565170830133322,0.40231837496799977,0.1839545836155618
0,26,center,0.23565170830133322,0.40231837496799977,0.18694247160877336
0,27,polynomial,0.29273679588263085,0.37607012921596417,0.25555275856915449
0,27,polynomial,0.32392937101544383,0.37498784313038197,0.33829407970876246
0,27,polynomial,0.35380421613181234,0.37258782702835541,0.41793879736334322
0,27,polynomial,0.28762660381305033,0.40323479836477877,0.31645843548354424
0,27,polynomial,0.31898504163466646,0.40231837496799977,0.40383806125829447
0,27,polynomial,0.34922769442144308,0.40028616653638127,0.48828823222146339
0,27,polynomial,0.28136319653524344,0.42924625230536706,0.37239515838225046
0,27,polynomial,0.31292492721904969,0.42853312177077807,0.46415438165193212
0,27,polynomial,0.34361839070106043,0.4269517240343938,0.55242565009279232
0,27,cell_average,0.31898504163466646,0.40231837496799977,0.39890145651968345
0,27,center,0.31898504163466646,0.40231837496799977,0.40383806125829447
0,28,polynomial,0.29925510979686176,0.29925510979686176,0.09916284428147483
0,28,polynomial,0.33023611850368595,0.29796125728529077,0.15764730683899297
0,28,polynomial,0.35964180594004208,0.29509208350325183,0.21769930433800519
0,28,polynomial,0.29796125728529077,0.33023611850368589,0.16115269877515165
0,28,polynomial,0.32898426086306332,0.32898426086306337,0.22987150734350401
0,28,polynomial,0.35848307373808258,0.32620821251968757,0.29784552356416816
0,28,polynomial,0.29509208350325183,0.35964180594004208,0.22061877980375527
0,28,polynomial,0.32620821251968751,0.35848307373808258,0.29880420561668897
0,28,polynomial,0.3559135350738733,0.3559135350738733,0.37429508763729169
0,28,cell_average,0.32898426086306332,0.32898426086306337,0.22500008300431282
0,28,center,0.32898426086306332,0.32898426086306337,0.22987150734350401
0,29,polynomial,0.21175875016991844,0.29509208350325183,0.0089497389876523267
0,29,polynomial,0.24690278517035247,0.29796125728529071,0.030571247199169274
0,29,polynomial,0.28047149890031864,0.29925510979686171,0.069117155928598378
0,29,polynomial,0.21060001796795905,0.32620821251968746,0.027478029670095917
0,29,polynomial,0.24565092752973,0.32898426086306337,0.069577359709001571
0,29,polynomial,0.2791776463887477,0.33023611850368584,0.12377815868629877
0,29,polynomial,0.20803047930374965,0.3559135350738733,0.050876823887210786
0,29,polynomial,0.24287487918635417,0.35848307373808264,0.10907223053455121
0,29,polynomial,0.27630847260670877,0.35964180594004208,0.17661592865012027
0,29,cell_average,0.24565092752973,0.32898426086306337,0.070859118753429789
0,29,center,0.24565092752973,0.32898426086306337,0.069577359709001571
0,30,polynomial,0.11469652986857669,0.28136319653524339,0.11412453954489581
0,30,polynomial,0.1532347983647788,0.28762660381305033,0.04380180578948465
0,30,polynomial,0.19061985165275441,0.29273679588263085,0.011178201635317306
0,30,polynomial,0.11398339933398786,0.31292492721904969,0.06346022998636705
0,30,polynomial,0.15231837496799985,0.3189850416346664,0.021625293865841545
0,30,polynomial,0.18953756556717222,0.32392937101544372,0.015455026697807387
0,30,polynomial,0.11240200159760347,0.34361839070106043,0.028205600890024864
0,30,polynomial,0.15028616653638133,0.34922769442144308,0.011306675171961551
0,30,polynomial,0.18713754946514569,0.3538042161318124,0.02744252032733736
0,30,cell_average,0.15231837496799985,0.3189850416346664,0.035630626023321933
0,30,center,0.15231837496799985,0.3189850416346664,0.021625293865841545
0,31,polynomial,0.011747093068892487,0.26174709306889249,0.43574235159874752
0,31,polynomial,0.052001320138907042,0.26972645892051184,0.29294873691529699
0,31,polynomial,0.091833441146680114,0.27728371870988988,0.17414964605411473
0,31,polynomial,0.011670646952515277,0.29394550817091036,0.33766212394295125
0,31,polynomial,0.051665885895063497,0.30166588589506343,0.20752357497076288
0,31,polynomial,0.09125271916969796,0.30897785795130273,0.10877101863742486
