family,n,p,amplitude,basis,map,qextra,evalextra,field,derivative,error_l2,relative_l2,error_l1,sampled_linf,relative_sampled_linf,truth_l2,best_projection_l2,excess_over_projection_l2,input_error_l2,input_l2,scaled_l2,face_rms,face_relative_l2,face_sampled_linf,weak_residual,min_jacobian,volume,elements,dofs
quad,4,1,0,gll,coupled,0,0,sine,x,0.20481508542655241,0.14438882403660835,0.16206832662223372,0.53431805388807185,0.26715902700361777,1.4184968039813357,0.032311058695984586,0.20225037627710582,0.016049755721291779,0.70495865430086346,0.072633722622242283,0.29142510171817521,0.20553310496364968,0.53743481792031889,2.2204460492503131e-16,0.062499999999998425,1.0000000000000022,16,64
quad,4,1,0,gll,coupled,0,0,sine,y,0.45434420772427259,0.21353318360161319,0.3564185173608822,1.1264645723115294,0.37548819085425122,2.1277452059720057,0.04846658804397682,0.4517517558748092,0.016049755721291779,0.70495865430086346,0.16112441664215912,0.64175912363134746,0.30174189878413216,1.1333842178252707,2.2204460492503131e-16,0.062499999999998425,1.0000000000000022,16,64
quad,4,1,0,gll,coupled,0,0,shortwave,x,3.1027138560129517,0.5487035960172153,2.4898477638134326,8.3866735100350773,1.0483341887819013,5.6546264295224438,0.91636993056041327,2.9643042054855808,0.11471899594548,0.70738514905409366,1.0965433258536248,4.3461730969734562,0.76817978649882368,8.4308272351515754,2.2204460492503131e-16,0.062499999999998425,1.0000000000000022,16,64
quad,4,1,0,gll,coupled,0,0,shortwave,y,1.8579653011035517,0.4380991563305241,1.5051757233048857,5.830826438538228,0.97180440644854593,4.240969822141837,0.68727744792030965,1.7261763437392408,0.11471899594548,0.70738514905409366,0.65663143465338469,2.6735221373460774,0.63005487627619028,5.8632722187567072,2.2204460492503131e-16,0.062499999999998425,1.0000000000000022,16,64
quad,4,1,0,gll,coupled,0,0,exponential,x,0.16858012009716847,0.07195414339949556,0.13891353418900629,0.52154355598580349,0.11650850324250754,2.3428827324258066,0.005604373650079022,0.16848693684664698,0.005604373650079022,2.3428827324258066,0.01798853584987389,0.23887990633910169,0.10130472676822483,0.52504092721605478,2.2204460492503131e-16,0.062499999999998425,1.0000000000000022,16,64
quad,4,1,0,gll,coupled,0,0,exponential,y,0.042326113137816306,0.036131653157042226,0.034868562247408384,0.14371045676195893,0.064207447395203524,1.1714413662129033,0.002802186825039511,0.042233252329802892,0.005604373650079022,2.3428827324258066,0.0045164566446302783,0.060108205270515601,0.050981645168714805,0.14458462885875267,2.2204460492503131e-16,0.062499999999998425,1.0000000000000022,16,64
quad,4,1,0,gll,coupled,0,0,constant,x,6.3897401046571827e-15,nan,4.9076176582189796e-15,2.6100586285612139e-14,nan,0,0,6.3897401046571827e-15,7.6914184189634833e-16,1.0000000000000011,1.5974350261642939e-15,8.3226592056612543e-15,nan,2.6257487459769912e-14,2.2204460492503131e-16,0.062499999999998425,1.0000000000000022,16,64
quad,4,1,0,gll,coupled,0,0,constant,y,9.3286646663166589e-15,nan,7.3366011032329239e-15,3.8673440809595836e-14,nan,0,0,9.3286646663166589e-15,7.6914184189634833e-16,1.0000000000000011,2.332166166579162e-15,1.0848528454862691e-14,nan,3.8830666868108499e-14,2.2204460492503131e-16,0.062499999999998425,1.0000000000000022,16,64
quad,8,1,0,gll,coupled,0,0,sine,x,0.10192322981804416,0.071852985168506106,0.07978234226935664,0.25340183347460338,0.12670092188003021,1.4184968039813348,0.0081208298531288085,0.10159919733461621,0.0040353725757286104,0.7049586543008628,0.018072554538522145,0.14437526973677203,0.10179094096460525,0.25496136271739167,1.457167719820518e-16,0.01562499999999898,1.0000000000000002,64,256
quad,8,1,0,gll,coupled,0,0,sine,y,0.22850012248187387,0.10739073543229474,0.17818494987218642,0.56006562400660265,0.18668854891313122,2.1277452059720123,0.012181244779693208,0.22817520296879024,0.0040353725757286104,0.7049586543008628,0.040516582264758329,0.32305225519207764,0.15184407087951543,0.56357156069237924,1.457167719820518e-16,0.01562499999999898,1.0000000000000002,64,256
