family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements,geometry_derivative_residual,geometry_jacobian_residual,fe_inverse_residual,method_agreement,fe_first_residual,face_geometry_residual,initialization_seconds,evaluation_seconds,reused_inverse_residual,reused_first_residual,reused_geometry_residual
tri,4,3,0.69999999999999996,bernstein,separable,0,represented_quadratic,x,recursive,0.0027382042527750506,0.0013616798694962486,0.12895089127102466,2.0109016180051524,0.0087509731903952365,0.0032640907122830024,0.0081946938683097742,0.0028892830086662282,1.271695355702467e-14,0.0027382042527812171,0.0013616798694992868,7.1054273576010019e-15,2.6645352591003757e-15,4.1800388299802406e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1351605004580488e-12,4.75175454539567e-14,0.086109251016750932,1.5036827649455518,4.6291786823464426e-15,4.5688986431386573e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,bernstein,separable,0,represented_quadratic,x,direct,8.4053926605735429e-13,4.1799124260051231e-13,1.4924061986221204e-11,2.0109016180051524,2.0079267863793028e-12,7.4895157735809771e-13,2.6541176703850526e-12,1.3998365244546265e-12,1.271695355702467e-14,0,0,7.1054273576010019e-15,2.6645352591003757e-15,4.1800388299802406e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1351605004580488e-12,4.75175454539567e-14,0.086109251016750932,1.5036827649455518,4.6291786823464426e-15,4.5688986431386573e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,bernstein,separable,0,represented_quadratic,x,fe_geometry,9.2610485373004237e-13,4.6054209984114172e-13,1.957722872703016e-11,2.0109016180051524,2.3669993009297303e-12,8.8288471076851091e-13,2.3499714953630791e-12,1.3180030396758285e-12,1.271695355702467e-14,5.315139797653555e-13,2.6431625247415889e-13,7.1054273576010019e-15,2.6645352591003757e-15,4.1800388299802406e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1351605004580488e-12,4.75175454539567e-14,0.086109251016750932,1.5036827649455518,4.6291786823464426e-15,4.5688986431386573e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,bernstein,separable,0,represented_quadratic,x,reused,9.772421517864264e-13,4.8597213460689675e-13,2.0833113012486137e-11,2.0109016180051524,2.3541263597807925e-12,8.7808313650587554e-13,2.3566622665371744e-12,1.3022247648580516e-12,1.271695355702467e-14,5.6454845679254351e-13,2.8074394676382688e-13,7.1054273576010019e-15,2.6645352591003757e-15,4.1800388299802406e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1351605004580488e-12,4.75175454539567e-14,0.086109251016750932,1.5036827649455518,4.6291786823464426e-15,4.5688986431386573e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,bernstein,separable,0,represented_quadratic,x,reused_centered,8.4284312226123878e-13,4.1913692580214498e-13,1.4615864074585261e-11,2.0109016180051524,2.051701179056863e-12,7.652793143384233e-13,2.7443197311394419e-12,1.4266505649068511e-12,1.271695355702467e-14,7.2042746588534752e-14,3.5826092108872467e-14,7.1054273576010019e-15,2.6645352591003757e-15,4.1800388299802406e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1351605004580488e-12,4.75175454539567e-14,0.086109251016750932,1.5036827649455518,4.6291786823464426e-15,4.5688986431386573e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,bernstein,separable,0,represented_quadratic,y,recursive,0.00020377191854135823,0.00011588379871849065,0.0074343467017712328,1.7584159372991282,0.0005380332955186853,0.00026448521621949995,0.00056348642195125148,0.00024726007487369341,1.271695355702467e-14,0.00020377191854159058,0.00011588379871861981,7.1054273576010019e-15,2.6645352591003757e-15,4.1800388299802406e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1351605004580488e-12,4.75175454539567e-14,0.086109251016750932,1.5036827649455518,4.6291786823464426e-15,4.5688986431386573e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,bernstein,separable,0,represented_quadratic,y,direct,7.2689464393823701e-13,4.13380377486071e-13,1.4232170997274807e-11,1.7584159372991282,1.5486411605651272e-12,7.6127759305977805e-13,2.0999303883110002e-12,1.2346996152952438e-12,1.271695355702467e-14,0,0,7.1054273576010019e-15,2.6645352591003757e-15,4.1800388299802406e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1351605004580488e-12,4.75175454539567e-14,0.086109251016750932,1.5036827649455518,4.6291786823464426e-15,4.5688986431386573e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,bernstein,separable,0,represented_quadratic,y,fe_geometry,8.4906888656322603e-13,4.8286009501675085e-13,1.9200641077077307e-11,1.7584159372991282,1.8647057239864824e-12,9.1664791138781138e-13,2.2020728780352837e-12,1.2474587588661086e-12,1.271695355702467e-14,3.5224324228961962e-13,2.0031849963248469e-13,7.1054273576010019e-15,2.6645352591003757e-15,4.1800388299802406e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1351605004580488e-12,4.75175454539567e-14,0.086109251016750932,1.5036827649455518,4.6291786823464426e-15,4.5688986431386573e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,bernstein,separable,0,represented_quadratic,y,reused,7.718475241240776e-13,4.389447955695916e-13,1.6506795930126827e-11,1.7584159372991282,1.7014979933258105e-12,8.3641861648726439e-13,2.037693574925305e-12,1.2093548107197995e-12,1.271695355702467e-14,2.4093298756824232e-13,1.3701706317465573e-13,7.1054273576010019e-15,2.6645352591003757e-15,4.1800388299802406e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1351605004580488e-12,4.75175454539567e-14,0.086109251016750932,1.5036827649455518,4.6291786823464426e-15,4.5688986431386573e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,bernstein,separable,0,represented_quadratic,y,reused_centered,7.134386452887011e-13,4.0572803632826515e-13,1.3841372492606752e-11,1.7584159372991282,1.5333358676877125e-12,7.5375385107261465e-13,2.1491995969542252e-12,1.2588147719840323e-12,1.271695355702467e-14,7.7148406077479344e-14,4.3873809626620486e-14,7.1054273576010019e-15,2.6645352591003757e-15,4.1800388299802406e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1351605004580488e-12,4.75175454539567e-14,0.086109251016750932,1.5036827649455518,4.6291786823464426e-15,4.5688986431386573e-12,8.9064011263128866e-13
