family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements,geometry_derivative_residual,geometry_jacobian_residual,fe_inverse_residual,method_agreement,fe_first_residual,face_geometry_residual,initialization_seconds,evaluation_seconds,reused_inverse_residual,reused_first_residual,reused_geometry_residual
quad,4,3,1.2,bernstein,coupled,0,sine,x,recursive,0.0019754738291266598,0.0013926529996980174,0.012159230923562303,1.4184968039813373,0.0045050759098641344,0.0031335834141997172,0.0081198968670488769,0.0058726647551766353,8.8831010178633547e-05,0.00018487962237343229,0.00013033184621258085,2.2204460492503131e-16,5.3290705182007514e-15,1.0040222740414223e-13,3.5527136788005009e-15,0.043774505904688676,16,2.6222233366888549e-12,1.1368683772161603e-13,8.8817841970012523e-16,2.1220650237019356e-11,2.6545957969536319e-13,1.7763568394002505e-14,0.0044309161021374166,0.18202740320703015,3.3306690738754696e-16,7.0974797099083164e-14,3.1641356201816961e-14
quad,4,3,1.2,bernstein,coupled,0,sine,x,direct,0.001984827994145033,0.0013992474206315846,0.012341947324710612,1.4184968039813373,0.0045111244214464351,0.0031377905609724036,0.0081125046722783836,0.0057560825560453981,8.8831010178633547e-05,0,0,2.2204460492503131e-16,5.3290705182007514e-15,1.0040222740414223e-13,3.5527136788005009e-15,0.043774505904688676,16,2.6222233366888549e-12,1.1368683772161603e-13,8.8817841970012523e-16,2.1220650237019356e-11,2.6545957969536319e-13,1.7763568394002505e-14,0.0044309161021374166,0.18202740320703015,3.3306690738754696e-16,7.0974797099083164e-14,3.1641356201816961e-14
quad,4,3,1.2,bernstein,coupled,0,sine,x,fe_geometry,0.001984827994132899,0.0013992474206230307,0.012341947324671088,1.4184968039813373,0.0045111244214170679,0.0031377905609519768,0.0081125046721982896,0.0057560825559897577,8.8831010178633547e-05,4.4606550441147207e-14,3.1445618492375102e-14,2.2204460492503131e-16,5.3290705182007514e-15,1.0040222740414223e-13,3.5527136788005009e-15,0.043774505904688676,16,2.6222233366888549e-12,1.1368683772161603e-13,8.8817841970012523e-16,2.1220650237019356e-11,2.6545957969536319e-13,1.7763568394002505e-14,0.0044309161021374166,0.18202740320703015,3.3306690738754696e-16,7.0974797099083164e-14,3.1641356201816961e-14
quad,4,3,1.2,bernstein,coupled,0,sine,x,reused,0.0019848279941518335,0.001399247420636379,0.01234194732472238,1.4184968039813373,0.0045111244214635525,0.0031377905609843095,0.008112504672314726,0.005756082556072302,8.8831010178633547e-05,1.3954602619679777e-14,9.8373693067816361e-15,2.2204460492503131e-16,5.3290705182007514e-15,1.0040222740414223e-13,3.5527136788005009e-15,0.043774505904688676,16,2.6222233366888549e-12,1.1368683772161603e-13,8.8817841970012523e-16,2.1220650237019356e-11,2.6545957969536319e-13,1.7763568394002505e-14,0.0044309161021374166,0.18202740320703015,3.3306690738754696e-16,7.0974797099083164e-14,3.1641356201816961e-14
quad,4,3,1.2,bernstein,coupled,0,sine,x,reused_centered,0.0019848279941501175,0.0013992474206351692,0.012341947324725044,1.4184968039813373,0.0045111244214593657,0.0031377905609813973,0.0081125046723062068,0.0057560825560660908,8.8831010178633547e-05,1.0454781166498215e-14,7.3701520680628563e-15,2.2204460492503131e-16,5.3290705182007514e-15,1.0040222740414223e-13,3.5527136788005009e-15,0.043774505904688676,16,2.6222233366888549e-12,1.1368683772161603e-13,8.8817841970012523e-16,2.1220650237019356e-11,2.6545957969536319e-13,1.7763568394002505e-14,0.0044309161021374166,0.18202740320703015,3.3306690738754696e-16,7.0974797099083164e-14,3.1641356201816961e-14
quad,4,3,1.2,bernstein,coupled,0,sine,y,recursive,0.0059372413377860762,0.0027903911244268505,0.041969393552812928,2.1277452059720101,0.013477517013900236,0.0062496799350085274,0.019963599658867938,0.012977568069739306,8.8831010178633547e-05,0.0001186916784985864,5.577009084203185e-05,2.2204460492503131e-16,5.3290705182007514e-15,1.0040222740414223e-13,3.5527136788005009e-15,0.043774505904688676,16,2.6222233366888549e-12,1.1368683772161603e-13,8.8817841970012523e-16,2.1220650237019356e-11,2.6545957969536319e-13,1.7763568394002505e-14,0.0044309161021374166,0.18202740320703015,3.3306690738754696e-16,7.0974797099083164e-14,3.1641356201816961e-14
quad,4,3,1.2,bernstein,coupled,0,sine,y,direct,0.0059410814750458264,0.0027921959163018225,0.042316300752917702,2.1277452059720101,0.013478267779222255,0.0062500280735390944,0.019986227980028182,0.01291997910085442,8.8831010178633547e-05,0,0,2.2204460492503131e-16,5.3290705182007514e-15,1.0040222740414223e-13,3.5527136788005009e-15,0.043774505904688676,16,2.6222233366888549e-12,1.1368683772161603e-13,8.8817841970012523e-16,2.1220650237019356e-11,2.6545957969536319e-13,1.7763568394002505e-14,0.0044309161021374166,0.18202740320703015,3.3306690738754696e-16,7.0974797099083164e-14,3.1641356201816961e-14
quad,4,3,1.2,bernstein,coupled,0,sine,y,fe_geometry,0.0059410814750335723,0.0027921959162960633,0.042316300752872849,2.1277452059720101,0.013478267779190279,0.0062500280735242669,0.019986227979956341,0.012919979100804719,8.8831010178633547e-05,4.6183604013803627e-14,2.1700458059432794e-14,2.2204460492503131e-16,5.3290705182007514e-15,1.0040222740414223e-13,3.5527136788005009e-15,0.043774505904688676,16,2.6222233366888549e-12,1.1368683772161603e-13,8.8817841970012523e-16,2.1220650237019356e-11,2.6545957969536319e-13,1.7763568394002505e-14,0.0044309161021374166,0.18202740320703015,3.3306690738754696e-16,7.0974797099083164e-14,3.1641356201816961e-14
quad,4,3,1.2,bernstein,coupled,0,sine,y,reused,0.0059410814750498198,0.0027921959163036995,0.042316300752922587,2.1277452059720101,0.013478267779232771,0.0062500280735439707,0.01998622798005532,0.012919979100872789,8.8831010178633547e-05,1.362604011614725e-14,6.4025170484361545e-15,2.2204460492503131e-16,5.3290705182007514e-15,1.0040222740414223e-13,3.5527136788005009e-15,0.043774505904688676,16,2.6222233366888549e-12,1.1368683772161603e-13,8.8817841970012523e-16,2.1220650237019356e-11,2.6545957969536319e-13,1.7763568394002505e-14,0.0044309161021374166,0.18202740320703015,3.3306690738754696e-16,7.0974797099083164e-14,3.1641356201816961e-14
quad,4,3,1.2,bernstein,coupled,0,sine,y,reused_centered,0.0059410814750490322,0.0027921959163033296,0.042316300752927027,2.1277452059720101,0.013478267779230533,0.0062500280735429334,0.019986227980049807,0.012919979100868523,8.8831010178633547e-05,1.0291452079249339e-14,4.8356820344653639e-15,2.2204460492503131e-16,5.3290705182007514e-15,1.0040222740414223e-13,3.5527136788005009e-15,0.043774505904688676,16,2.6222233366888549e-12,1.1368683772161603e-13,8.8817841970012523e-16,2.1220650237019356e-11,2.6545957969536319e-13,1.7763568394002505e-14,0.0044309161021374166,0.18202740320703015,3.3306690738754696e-16,7.0974797099083164e-14,3.1641356201816961e-14
