family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements,geometry_derivative_residual,geometry_jacobian_residual,fe_inverse_residual,method_agreement,fe_first_residual,face_geometry_residual,initialization_seconds,evaluation_seconds,reused_inverse_residual,reused_first_residual,reused_geometry_residual
tri,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,x,recursive,0.0027382042527750419,0.0013616798694962441,0.12895089125778547,2.0109016180051524,0.0087509731904488516,0.0032640907123029999,0.0081946938680334258,0.0028892830085515495,7.259542277807769e-15,0.0027382042527809777,0.0013616798694991866,7.1054273576010019e-15,7.9936057773011271e-15,4.1573997011680298e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1125213716447596e-12,4.75175454539567e-14,0.099633746925974265,1.5418989547761157,4.6291786823464426e-15,4.5554380195168175e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,x,direct,3.3399160147030096e-13,1.6609047328810951e-13,5.2153836804791354e-12,2.0109016180051524,7.4356758246111273e-13,2.7734881447584746e-13,1.0265445315342191e-12,5.1588403004780933e-13,7.259542277807769e-15,0,0,7.1054273576010019e-15,7.9936057773011271e-15,4.1573997011680298e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1125213716447596e-12,4.75175454539567e-14,0.099633746925974265,1.5418989547761157,4.6291786823464426e-15,4.5554380195168175e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,x,fe_geometry,5.5603313104712739e-13,2.7650936578325573e-13,1.1155520951433573e-11,2.0109016180051524,1.5129534540451152e-12,5.6432778503828385e-13,1.4962268924128934e-12,7.8731468167632939e-13,7.259542277807769e-15,5.315116235011916e-13,2.6431508072903951e-13,7.1054273576010019e-15,7.9936057773011271e-15,4.1573997011680298e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1125213716447596e-12,4.75175454539567e-14,0.099633746925974265,1.5418989547761157,4.6291786823464426e-15,4.5554380195168175e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,x,reused,5.9929305595845338e-13,2.9802206661555227e-13,1.2741807609017997e-11,2.0109016180051524,1.3732275266318904e-12,5.1221036997921231e-13,1.1326788264281323e-12,5.6938115166677388e-13,7.259542277807769e-15,5.7275599492061423e-13,2.8482546823389293e-13,7.1054273576010019e-15,7.9936057773011271e-15,4.1573997011680298e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1125213716447596e-12,4.75175454539567e-14,0.099633746925974265,1.5418989547761157,4.6291786823464426e-15,4.5554380195168175e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,x,reused_centered,3.3661960324030845e-13,1.6739735063430933e-13,6.5494276668687235e-12,2.0109016180051524,7.5702216841970006e-13,2.8236734077109882e-13,1.1503331612679799e-12,5.7024908168718383e-13,7.259542277807769e-15,7.6440560451525403e-14,3.8013078196911087e-14,7.1054273576010019e-15,7.9936057773011271e-15,4.1573997011680298e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1125213716447596e-12,4.75175454539567e-14,0.099633746925974265,1.5418989547761157,4.6291786823464426e-15,4.5554380195168175e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,y,recursive,0.00020377191854139789,0.00011588379871851319,0.0074343466985649087,1.7584159372991282,0.00053803329575262567,0.00026448521633449981,0.00056348642201970269,0.00024726007490695831,7.259542277807769e-15,0.00020377191854043317,0.00011588379871796483,7.1054273576010019e-15,7.9936057773011271e-15,4.1573997011680298e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1125213716447596e-12,4.75175454539567e-14,0.099633746925974265,1.5418989547761157,4.6291786823464426e-15,4.5554380195168175e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,y,direct,2.6265820533564729e-13,1.4937205684059146e-13,3.248068480843358e-12,1.7584159372991282,5.0283082144666661e-13,2.471804619525294e-13,7.0448717842970119e-13,3.9162453751288647e-13,7.259542277807769e-15,0,0,7.1054273576010019e-15,7.9936057773011271e-15,4.1573997011680298e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1125213716447596e-12,4.75175454539567e-14,0.099633746925974265,1.5418989547761157,4.6291786823464426e-15,4.5554380195168175e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,y,fe_geometry,4.5543799031830509e-13,2.5900469886427647e-13,8.6011198163760127e-12,1.7584159372991282,1.0249841457000245e-12,5.0385943705525876e-13,1.341294071190289e-12,7.0955749702634601e-13,7.259542277807769e-15,3.5224104628412947e-13,2.0031725077808469e-13,7.1054273576010019e-15,7.9936057773011271e-15,4.1573997011680298e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1125213716447596e-12,4.75175454539567e-14,0.099633746925974265,1.5418989547761157,4.6291786823464426e-15,4.5554380195168175e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,y,reused,3.2273373824225896e-13,1.8353663169020629e-13,6.0946803159822593e-12,1.7584159372991282,7.2516881834351207e-13,3.5647688221659915e-13,7.9287282515003993e-13,4.1460261579305687e-13,7.259542277807769e-15,2.4253761580995573e-13,1.3792960508677287e-13,7.1054273576010019e-15,7.9936057773011271e-15,4.1573997011680298e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1125213716447596e-12,4.75175454539567e-14,0.099633746925974265,1.5418989547761157,4.6291786823464426e-15,4.5554380195168175e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,y,reused_centered,2.5053899545370604e-13,1.4247993898333636e-13,3.0677682616442326e-12,1.7584159372991282,5.1578275288088723e-13,2.5354734373172776e-13,7.9469204254376174e-13,4.4741095952096098e-13,7.259542277807769e-15,7.4683052103153165e-14,4.2471778445015782e-14,7.1054273576010019e-15,7.9936057773011271e-15,4.1573997011680298e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.1125213716447596e-12,4.75175454539567e-14,0.099633746925974265,1.5418989547761157,4.6291786823464426e-15,4.5554380195168175e-12,8.9064011263128866e-13
