family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements,geometry_derivative_residual,geometry_jacobian_residual,fe_inverse_residual,method_agreement,fe_first_residual,face_geometry_residual,initialization_seconds,evaluation_seconds,reused_inverse_residual,reused_first_residual,reused_geometry_residual
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,x,recursive,1.3522466700368322e-06,7.8577345922095016e-07,1.1060206381863225e-05,1.7209116115699656,3.3742834770701484e-06,1.8531524490238792e-06,1.0078047121923297e-06,5.2870298456569735e-07,1.3618032199582331e-15,1.3522466698744393e-06,7.8577345912658317e-07,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64,4.398688089392438e-12,2.0028423364237824e-13,7.7715611723760958e-16,1.7879774917572977e-11,3.7642064969311831e-13,4.3520742565306136e-14,0.016640204936265945,0.71229525210219435,2.2204460492503131e-16,1.307865589617996e-13,5.6786841591436812e-14
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,x,direct,1.0788746847321687e-13,6.2692045162501106e-14,1.5853984791647235e-12,1.7209116115699656,2.2685686576055229e-13,1.245895192916861e-13,2.8682387567274992e-13,1.6712216024100765e-13,1.3618032199582331e-15,0,0,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64,4.398688089392438e-12,2.0028423364237824e-13,7.7715611723760958e-16,1.7879774917572977e-11,3.7642064969311831e-13,4.3520742565306136e-14,0.016640204936265945,0.71229525210219435,2.2204460492503131e-16,1.307865589617996e-13,5.6786841591436812e-14
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,x,fe_geometry,1.4386430860489252e-13,8.359773252598776e-14,1.9104717807749694e-12,1.7209116115699656,2.6184826004613069e-13,1.4380675117387028e-13,3.3120869339319977e-13,1.8871219646704513e-13,1.3618032199582331e-15,1.1224252283479488e-13,6.5222712241680491e-14,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64,4.398688089392438e-12,2.0028423364237824e-13,7.7715611723760958e-16,1.7879774917572977e-11,3.7642064969311831e-13,4.3520742565306136e-14,0.016640204936265945,0.71229525210219435,2.2204460492503131e-16,1.307865589617996e-13,5.6786841591436812e-14
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,x,reused,1.0619980650481286e-13,6.1711366110156073e-14,1.5552004128949193e-12,1.7209116115699656,2.3363030330764229e-13,1.2830948308962965e-13,3.1590925459397506e-13,1.8051798769982788e-13,1.3618032199582331e-15,5.4417462553607695e-14,3.1621300122417765e-14,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64,4.398688089392438e-12,2.0028423364237824e-13,7.7715611723760958e-16,1.7879774917572977e-11,3.7642064969311831e-13,4.3520742565306136e-14,0.016640204936265945,0.71229525210219435,2.2204460492503131e-16,1.307865589617996e-13,5.6786841591436812e-14
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,x,reused_centered,1.0452091528670823e-13,6.0735783630023355e-14,1.4441781104324036e-12,1.7209116115699656,2.2822806081555783e-13,1.2534257797556387e-13,3.0347216212663585e-13,1.7317361127630334e-13,1.3618032199582331e-15,4.2219214748940503e-14,2.4533052403792143e-14,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64,4.398688089392438e-12,2.0028423364237824e-13,7.7715611723760958e-16,1.7879774917572977e-11,3.7642064969311831e-13,4.3520742565306136e-14,0.016640204936265945,0.71229525210219435,2.2204460492503131e-16,1.307865589617996e-13,5.6786841591436812e-14
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,y,recursive,3.0806932802873202e-07,1.8519143432108017e-07,1.9857538351431003e-06,1.6635182353769629,7.3076060148610498e-07,4.2066664058068779e-07,1.5009280439062393e-07,8.9693530547758907e-08,1.3618032199582331e-15,3.0806932785565847e-07,1.8519143421703911e-07,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64,4.398688089392438e-12,2.0028423364237824e-13,7.7715611723760958e-16,1.7879774917572977e-11,3.7642064969311831e-13,4.3520742565306136e-14,0.016640204936265945,0.71229525210219435,2.2204460492503131e-16,1.307865589617996e-13,5.6786841591436812e-14
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,y,direct,1.0848890408802934e-13,6.521654033052732e-14,1.8247625632739073e-12,1.6635182353769629,2.2251157153458431e-13,1.2809009557634559e-13,2.7892713975328847e-13,1.6931621657451718e-13,1.3618032199582331e-15,0,0,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64,4.398688089392438e-12,2.0028423364237824e-13,7.7715611723760958e-16,1.7879774917572977e-11,3.7642064969311831e-13,4.3520742565306136e-14,0.016640204936265945,0.71229525210219435,2.2204460492503131e-16,1.307865589617996e-13,5.6786841591436812e-14
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,y,fe_geometry,1.5313095468514298e-13,9.2052465328366319e-14,2.1089796575779474e-12,1.6635182353769629,2.6961333067356952e-13,1.5520450040624853e-13,3.5619073382319504e-13,2.1675462076537409e-13,1.3618032199582331e-15,1.0612282480788774e-13,6.3794205889086307e-14,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64,4.398688089392438e-12,2.0028423364237824e-13,7.7715611723760958e-16,1.7879774917572977e-11,3.7642064969311831e-13,4.3520742565306136e-14,0.016640204936265945,0.71229525210219435,2.2204460492503131e-16,1.307865589617996e-13,5.6786841591436812e-14
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,y,reused,1.0661210724313557e-13,6.4088330969799475e-14,1.8673951274195133e-12,1.6635182353769629,2.3041728498912702e-13,1.3264106604951123e-13,3.2024049894023426e-13,1.9023512626561193e-13,1.3618032199582331e-15,5.1034018113508029e-14,3.0678364100976209e-14,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64,4.398688089392438e-12,2.0028423364237824e-13,7.7715611723760958e-16,1.7879774917572977e-11,3.7642064969311831e-13,4.3520742565306136e-14,0.016640204936265945,0.71229525210219435,2.2204460492503131e-16,1.307865589617996e-13,5.6786841591436812e-14
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,y,reused_centered,1.0531832200356691e-13,6.3310590628843441e-14,1.7630341631047486e-12,1.6635182353769629,2.235738269583382e-13,1.2870158916212514e-13,3.0530215510200473e-13,1.8261899326499742e-13,1.3618032199582331e-15,4.0679008556322626e-14,2.4453599420330032e-14,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64,4.398688089392438e-12,2.0028423364237824e-13,7.7715611723760958e-16,1.7879774917572977e-11,3.7642064969311831e-13,4.3520742565306136e-14,0.016640204936265945,0.71229525210219435,2.2204460492503131e-16,1.307865589617996e-13,5.6786841591436812e-14
