family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements,geometry_derivative_residual,geometry_jacobian_residual,fe_inverse_residual,method_agreement,fe_first_residual,face_geometry_residual,initialization_seconds,evaluation_seconds,reused_inverse_residual,reused_first_residual,reused_geometry_residual
hex,4,3,0,gll,shear,0,constant,x,recursive,7.9175643183216308e-14,nan,5.9405593904616189e-13,0,1.3496488523293804e-13,nan,2.1286512990568822e-13,1.724406300997083e-13,6.5624130993864377e-15,4.6734152462934121e-14,nan,0,3.1530333899354446e-14,1.8807178037150152e-13,2.6645352591003757e-15,0.015624999999999823,64,4.4408920985006262e-16,1.1585730205071476e-14,0,0,1.8807178037150152e-13,1.3322676295501878e-15,1.4226402530621272,36.2637256301241,0,6.4536833484314758e-14,1.1585730205071476e-14
hex,4,3,0,gll,shear,0,constant,x,direct,7.6586285751402797e-14,nan,6.0382062833355918e-13,0,1.3268617879441669e-13,nan,1.9517548785299839e-13,1.4729907539750015e-13,6.5624130993864377e-15,0,nan,0,3.1530333899354446e-14,1.8807178037150152e-13,2.6645352591003757e-15,0.015624999999999823,64,4.4408920985006262e-16,1.1585730205071476e-14,0,0,1.8807178037150152e-13,1.3322676295501878e-15,1.4226402530621272,36.2637256301241,0,6.4536833484314758e-14,1.1585730205071476e-14
hex,4,3,0,gll,shear,0,constant,x,fe_geometry,7.6586285751402797e-14,nan,6.0382062833355918e-13,0,1.3268617879441669e-13,nan,1.9517548785299839e-13,1.4729907539750015e-13,6.5624130993864377e-15,0,nan,0,3.1530333899354446e-14,1.8807178037150152e-13,2.6645352591003757e-15,0.015624999999999823,64,4.4408920985006262e-16,1.1585730205071476e-14,0,0,1.8807178037150152e-13,1.3322676295501878e-15,1.4226402530621272,36.2637256301241,0,6.4536833484314758e-14,1.1585730205071476e-14
hex,4,3,0,gll,shear,0,constant,x,reused,6.8979470580564222e-14,nan,5.8480362008529717e-13,0,1.2209165139272414e-13,nan,1.8645375066946194e-13,1.4260293700238502e-13,6.5624130993864377e-15,1.5953090935737566e-14,nan,0,3.1530333899354446e-14,1.8807178037150152e-13,2.6645352591003757e-15,0.015624999999999823,64,4.4408920985006262e-16,1.1585730205071476e-14,0,0,1.8807178037150152e-13,1.3322676295501878e-15,1.4226402530621272,36.2637256301241,0,6.4536833484314758e-14,1.1585730205071476e-14
hex,4,3,0,gll,shear,0,constant,x,reused_centered,6.9643940555867206e-14,nan,5.8597968001961873e-13,0,1.2273914713782745e-13,nan,1.8644813005716798e-13,1.4258933632692564e-13,6.5624130993864377e-15,1.5401304336863866e-14,nan,0,3.1530333899354446e-14,1.8807178037150152e-13,2.6645352591003757e-15,0.015624999999999823,64,4.4408920985006262e-16,1.1585730205071476e-14,0,0,1.8807178037150152e-13,1.3322676295501878e-15,1.4226402530621272,36.2637256301241,0,6.4536833484314758e-14,1.1585730205071476e-14
hex,4,3,0,gll,shear,0,constant,y,recursive,8.77462643189354e-14,nan,7.2801944282342992e-13,0,1.536326196731147e-13,nan,2.1435537323867132e-13,1.6912854449253243e-13,6.5624130993864377e-15,5.1169592331442625e-14,nan,0,3.1530333899354446e-14,1.8807178037150152e-13,2.6645352591003757e-15,0.015624999999999823,64,4.4408920985006262e-16,1.1585730205071476e-14,0,0,1.8807178037150152e-13,1.3322676295501878e-15,1.4226402530621272,36.2637256301241,0,6.4536833484314758e-14,1.1585730205071476e-14
hex,4,3,0,gll,shear,0,constant,y,direct,8.1156740874357989e-14,nan,7.0598827950316208e-13,0,1.4871748413888096e-13,nan,2.0350743377173428e-13,1.4199189677706484e-13,6.5624130993864377e-15,0,nan,0,3.1530333899354446e-14,1.8807178037150152e-13,2.6645352591003757e-15,0.015624999999999823,64,4.4408920985006262e-16,1.1585730205071476e-14,0,0,1.8807178037150152e-13,1.3322676295501878e-15,1.4226402530621272,36.2637256301241,0,6.4536833484314758e-14,1.1585730205071476e-14
hex,4,3,0,gll,shear,0,constant,y,fe_geometry,8.1156740874357989e-14,nan,7.0598827950316208e-13,0,1.4871748413888096e-13,nan,2.0350743377173428e-13,1.4199189677706484e-13,6.5624130993864377e-15,0,nan,0,3.1530333899354446e-14,1.8807178037150152e-13,2.6645352591003757e-15,0.015624999999999823,64,4.4408920985006262e-16,1.1585730205071476e-14,0,0,1.8807178037150152e-13,1.3322676295501878e-15,1.4226402530621272,36.2637256301241,0,6.4536833484314758e-14,1.1585730205071476e-14
hex,4,3,0,gll,shear,0,constant,y,reused,7.8301694108047201e-14,nan,7.1494115024439798e-13,0,1.4301572027512734e-13,nan,1.9338346134308187e-13,1.3754688167788959e-13,6.5624130993864377e-15,2.553696624296732e-14,nan,0,3.1530333899354446e-14,1.8807178037150152e-13,2.6645352591003757e-15,0.015624999999999823,64,4.4408920985006262e-16,1.1585730205071476e-14,0,0,1.8807178037150152e-13,1.3322676295501878e-15,1.4226402530621272,36.2637256301241,0,6.4536833484314758e-14,1.1585730205071476e-14
hex,4,3,0,gll,shear,0,constant,y,reused_centered,7.8978080807032386e-14,nan,7.1444415467814934e-13,0,1.4359795663743089e-13,nan,1.9335088246724285e-13,1.3750461340847381e-13,6.5624130993864377e-15,2.5904888001293712e-14,nan,0,3.1530333899354446e-14,1.8807178037150152e-13,2.6645352591003757e-15,0.015624999999999823,64,4.4408920985006262e-16,1.1585730205071476e-14,0,0,1.8807178037150152e-13,1.3322676295501878e-15,1.4226402530621272,36.2637256301241,0,6.4536833484314758e-14,1.1585730205071476e-14
hex,4,3,0,gll,shear,0,constant,z,recursive,2.5746386102378942e-13,nan,1.6353422650700107e-12,0,4.7024786777842611e-13,nan,2.3728615007309248e-13,1.7552176280328496e-13,6.5624130993864377e-15,4.5939974582231283e-14,nan,0,3.1530333899354446e-14,1.8807178037150152e-13,2.6645352591003757e-15,0.015624999999999823,64,4.4408920985006262e-16,1.1585730205071476e-14,0,0,1.8807178037150152e-13,1.3322676295501878e-15,1.4226402530621272,36.2637256301241,0,6.4536833484314758e-14,1.1585730205071476e-14
hex,4,3,0,gll,shear,0,constant,z,direct,2.4227239158149272e-13,nan,1.715355956761366e-12,0,4.5507294266224294e-13,nan,1.7776017051473891e-13,1.2326691371515677e-13,6.5624130993864377e-15,0,nan,0,3.1530333899354446e-14,1.8807178037150152e-13,2.6645352591003757e-15,0.015624999999999823,64,4.4408920985006262e-16,1.1585730205071476e-14,0,0,1.8807178037150152e-13,1.3322676295501878e-15,1.4226402530621272,36.2637256301241,0,6.4536833484314758e-14,1.1585730205071476e-14
hex,4,3,0,gll,shear,0,constant,z,fe_geometry,2.4227239158149272e-13,nan,1.715355956761366e-12,0,4.5507294266224294e-13,nan,1.7776017051473891e-13,1.2326691371515677e-13,6.5624130993864377e-15,0,nan,0,3.1530333899354446e-14,1.8807178037150152e-13,2.6645352591003757e-15,0.015624999999999823,64,4.4408920985006262e-16,1.1585730205071476e-14,0,0,1.8807178037150152e-13,1.3322676295501878e-15,1.4226402530621272,36.2637256301241,0,6.4536833484314758e-14,1.1585730205071476e-14
