family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements,geometry_derivative_residual,geometry_jacobian_residual,fe_inverse_residual,method_agreement,fe_first_residual,face_geometry_residual,initialization_seconds,evaluation_seconds,reused_inverse_residual,reused_first_residual,reused_geometry_residual
tri,4,4,0.69999999999999996,gll,separable,0,represented_quadratic,x,recursive,0.00051989662258117319,0.00025853906423175643,0.031831637985071382,2.0109016180051378,0.0018240591191888338,0.00068036940578610958,0.0017910361729863811,0.00060226556715684714,6.2145171854103548e-15,0.00051989662258226813,0.0002585390642323014,7.1054273576010019e-15,3.5305092183079978e-14,4.2796036854834465e-12,4.929390229335695e-14,0.0095736190313877294,32,6.0014625371042846e-12,1.0517573085841248e-12,1.2752052645291987e-14,8.8313545365537038e-10,4.9418330908009433e-12,4.929390229335695e-14,0.13894196090404876,1.7603408883151133,4.8725749857404549e-15,4.6462459966920975e-12,9.405028237803962e-13
tri,4,4,0.69999999999999996,gll,separable,0,represented_quadratic,x,direct,4.0815973324809026e-13,2.0297349686007732e-13,1.1498357821437821e-11,2.0109016180051378,1.1153981832345527e-12,4.16040681554048e-13,1.4302426526275442e-12,7.0071765351532517e-13,6.2145171854103548e-15,0,0,7.1054273576010019e-15,3.5305092183079978e-14,4.2796036854834465e-12,4.929390229335695e-14,0.0095736190313877294,32,6.0014625371042846e-12,1.0517573085841248e-12,1.2752052645291987e-14,8.8313545365537038e-10,4.9418330908009433e-12,4.929390229335695e-14,0.13894196090404876,1.7603408883151133,4.8725749857404549e-15,4.6462459966920975e-12,9.405028237803962e-13
tri,4,4,0.69999999999999996,gll,separable,0,represented_quadratic,x,fe_geometry,5.9645624108315882e-13,2.9661134873164885e-13,1.4429346606448235e-11,2.0109016180051378,1.6981120076314773e-12,6.3339145394819851e-13,1.6312189291723135e-12,8.7573559628349725e-13,6.2145171854103548e-15,5.3152592721420481e-13,2.6432219381348559e-13,7.1054273576010019e-15,3.5305092183079978e-14,4.2796036854834465e-12,4.929390229335695e-14,0.0095736190313877294,32,6.0014625371042846e-12,1.0517573085841248e-12,1.2752052645291987e-14,8.8313545365537038e-10,4.9418330908009433e-12,4.929390229335695e-14,0.13894196090404876,1.7603408883151133,4.8725749857404549e-15,4.6462459966920975e-12,9.405028237803962e-13
tri,4,4,0.69999999999999996,gll,separable,0,represented_quadratic,x,reused,6.5418740320725396e-13,3.2532044200960136e-13,1.5878853787398839e-11,2.0109016180051378,1.5127874936409715e-12,5.6426588223022036e-13,1.2740798228145378e-12,7.1240075763729014e-13,6.2145171854103548e-15,5.0506914029770587e-13,2.5116551489910652e-13,7.1054273576010019e-15,3.5305092183079978e-14,4.2796036854834465e-12,4.929390229335695e-14,0.0095736190313877294,32,6.0014625371042846e-12,1.0517573085841248e-12,1.2752052645291987e-14,8.8313545365537038e-10,4.9418330908009433e-12,4.929390229335695e-14,0.13894196090404876,1.7603408883151133,4.8725749857404549e-15,4.6462459966920975e-12,9.405028237803962e-13
tri,4,4,0.69999999999999996,gll,separable,0,represented_quadratic,x,reused_centered,4.1590139095059268e-13,2.0682334094652368e-13,1.3731238368563936e-11,2.0109016180051378,1.1609590148160388e-12,4.3303475569568089e-13,1.5587492479468303e-12,7.4022046626159042e-13,6.2145171854103548e-15,1.118052900590414e-13,5.5599582325641123e-14,7.1054273576010019e-15,3.5305092183079978e-14,4.2796036854834465e-12,4.929390229335695e-14,0.0095736190313877294,32,6.0014625371042846e-12,1.0517573085841248e-12,1.2752052645291987e-14,8.8313545365537038e-10,4.9418330908009433e-12,4.929390229335695e-14,0.13894196090404876,1.7603408883151133,4.8725749857404549e-15,4.6462459966920975e-12,9.405028237803962e-13
tri,4,4,0.69999999999999996,gll,separable,0,represented_quadratic,y,recursive,1.9543866146269418e-05,1.1114472822788533e-05,0.00094505109713427515,1.758415937299131,5.6740338027714383e-05,2.7892289746046715e-05,6.6310977432901226e-05,2.8590673195513216e-05,6.2145171854103548e-15,1.9543866146388572e-05,1.1114472822856303e-05,7.1054273576010019e-15,3.5305092183079978e-14,4.2796036854834465e-12,4.929390229335695e-14,0.0095736190313877294,32,6.0014625371042846e-12,1.0517573085841248e-12,1.2752052645291987e-14,8.8313545365537038e-10,4.9418330908009433e-12,4.929390229335695e-14,0.13894196090404876,1.7603408883151133,4.8725749857404549e-15,4.6462459966920975e-12,9.405028237803962e-13
tri,4,4,0.69999999999999996,gll,separable,0,represented_quadratic,y,direct,3.4908318054041488e-13,1.985213925418551e-13,1.3469225734752399e-11,1.758415937299131,8.3721764134504466e-13,4.1155759455454315e-13,1.246640567505554e-12,6.4983835293290138e-13,6.2145171854103548e-15,0,0,7.1054273576010019e-15,3.5305092183079978e-14,4.2796036854834465e-12,4.929390229335695e-14,0.0095736190313877294,32,6.0014625371042846e-12,1.0517573085841248e-12,1.2752052645291987e-14,8.8313545365537038e-10,4.9418330908009433e-12,4.929390229335695e-14,0.13894196090404876,1.7603408883151133,4.8725749857404549e-15,4.6462459966920975e-12,9.405028237803962e-13
tri,4,4,0.69999999999999996,gll,separable,0,represented_quadratic,y,fe_geometry,4.3956791381760594e-13,2.4997948693115679e-13,1.227196122499663e-11,1.758415937299131,1.0403881928459978e-12,5.1143172444712049e-13,1.4609561181123524e-12,7.7016657888039471e-13,6.2145171854103548e-15,3.5222863379205337e-13,2.0031019187250157e-13,7.1054273576010019e-15,3.5305092183079978e-14,4.2796036854834465e-12,4.929390229335695e-14,0.0095736190313877294,32,6.0014625371042846e-12,1.0517573085841248e-12,1.2752052645291987e-14,8.8313545365537038e-10,4.9418330908009433e-12,4.929390229335695e-14,0.13894196090404876,1.7603408883151133,4.8725749857404549e-15,4.6462459966920975e-12,9.405028237803962e-13
tri,4,4,0.69999999999999996,gll,separable,0,represented_quadratic,y,reused,3.5439679790830207e-13,2.0154321306518858e-13,1.241229341530925e-11,1.758415937299131,8.5774799544110736e-13,4.2164986056742129e-13,1.1722951635296731e-12,6.2941624049992761e-13,6.2145171854103548e-15,2.4632710352920861e-13,1.4008466273773606e-13,7.1054273576010019e-15,3.5305092183079978e-14,4.2796036854834465e-12,4.929390229335695e-14,0.0095736190313877294,32,6.0014625371042846e-12,1.0517573085841248e-12,1.2752052645291987e-14,8.8313545365537038e-10,4.9418330908009433e-12,4.929390229335695e-14,0.13894196090404876,1.7603408883151133,4.8725749857404549e-15,4.6462459966920975e-12,9.405028237803962e-13
tri,4,4,0.69999999999999996,gll,separable,0,represented_quadratic,y,reused_centered,3.3895158335506347e-13,1.9275961742912881e-13,1.5087486815446027e-11,1.758415937299131,8.7317827020821828e-13,4.2923504087521493e-13,1.2900347233631158e-12,6.7299593158081977e-13,6.2145171854103548e-15,9.6180228382851739e-14,5.4697086362047798e-14,7.1054273576010019e-15,3.5305092183079978e-14,4.2796036854834465e-12,4.929390229335695e-14,0.0095736190313877294,32,6.0014625371042846e-12,1.0517573085841248e-12,1.2752052645291987e-14,8.8313545365537038e-10,4.9418330908009433e-12,4.929390229335695e-14,0.13894196090404876,1.7603408883151133,4.8725749857404549e-15,4.6462459966920975e-12,9.405028237803962e-13
tri,4,4,0.69999999999999996,gll,separable,0,represented_quadratic,xx,recursive,0.16711744965447628,0.0088924964771351887,9.7515283917836655,18.793085843123652,0.77101331933025241,0.022149237936532278,0.34116466339104173,0.085884449597652276,6.2145171854103548e-15,0.16711744965459277,0.0088924964771428736,7.1054273576010019e-15,3.5305092183079978e-14,4.2796036854834465e-12,4.929390229335695e-14,0.0095736190313877294,32,6.0014625371042846e-12,1.0517573085841248e-12,1.2752052645291987e-14,8.8313545365537038e-10,4.9418330908009433e-12,4.929390229335695e-14,0.13894196090404876,1.7603408883151133,4.8725749857404549e-15,4.6462459966920975e-12,9.405028237803962e-13
tri,4,4,0.69999999999999996,gll,separable,0,represented_quadratic,xx,direct,4.3814839572284374e-11,2.3314340145110402e-12,9.9956309895787854e-10,18.793085843123652,1.1574235752497744e-10,3.3249814910886507e-12,9.4494962457927817e-11,3.8735345281583727e-11,6.2145171854103548e-15,0,0,7.1054273576010019e-15,3.5305092183079978e-14,4.2796036854834465e-12,4.929390229335695e-14,0.0095736190313877294,32,6.0014625371042846e-12,1.0517573085841248e-12,1.2752052645291987e-14,8.8313545365537038e-10,4.9418330908009433e-12,4.929390229335695e-14,0.13894196090404876,1.7603408883151133,4.8725749857404549e-15,4.6462459966920975e-12,9.405028237803962e-13
tri,4,4,0.69999999999999996,gll,separable,0,represented_quadratic,xx,fe_geometry,7.8572057055750666e-11,4.1809023654569217e-12,2.9099851417413447e-09,18.793085843123652,2.3184895205230469e-10,6.6604265783669799e-12,3.0511922057795799e-10,8.069717189313006e-11,6.2145171854103548e-15,7.5227637800525798e-11,4.0029422750742124e-12,7.1054273576010019e-15,3.5305092183079978e-14,4.2796036854834465e-12,4.929390229335695e-14,0.0095736190313877294,32,6.0014625371042846e-12,1.0517573085841248e-12,1.2752052645291987e-14,8.8313545365537038e-10,4.9418330908009433e-12,4.929390229335695e-14,0.13894196090404876,1.7603408883151133,4.8725749857404549e-15,4.6462459966920975e-12,9.405028237803962e-13
tri,4,4,0.69999999999999996,gll,separable,0,represented_quadratic,xx,reused,8.7609338088911383e-11,4.6617856599089306e-12,6.7747407683782512e-09,18.793085843123652,2.9455941647488541e-10,8.4619376064938876e-12,2.2401363978384472e-10,7.1850680986671666e-11,6.2145171854103548e-15,9.3962750645270673e-11,4.9998574704359751e-12,7.1054273576010019e-15,3.5305092183079978e-14,4.2796036854834465e-12,4.929390229335695e-14,0.0095736190313877294,32,6.0014625371042846e-12,1.0517573085841248e-12,1.2752052645291987e-14,8.8313545365537038e-10,4.9418330908009433e-12,4.929390229335695e-14,0.13894196090404876,1.7603408883151133,4.8725749857404549e-15,4.6462459966920975e-12,9.405028237803962e-13
tri,4,4,0.69999999999999996,gll,separable,0,represented_quadratic,xx,reused_centered,4.4800160853159866e-11,2.3838640033431306e-12,1.1023644219676498e-09,18.793085843123652,1.1840951258843929e-10,3.4016020249149142e-12,8.625070502203083e-11,3.8003666427849828e-11,6.2145171854103548e-15,9.7448918800479593e-12,5.1853601699027094e-13,7.1054273576010019e-15,3.5305092183079978e-14,4.2796036854834465e-12,4.929390229335695e-14,0.0095736190313877294,32,6.0014625371042846e-12,1.0517573085841248e-12,1.2752052645291987e-14,8.8313545365537038e-10,4.9418330908009433e-12,4.929390229335695e-14,0.13894196090404876,1.7603408883151133,4.8725749857404549e-15,4.6462459966920975e-12,9.405028237803962e-13
tri,4,4,0.69999999999999996,gll,separable,0,represented_quadratic,xy,recursive,0.0019261537377212234,0.0016544222611547337,0.18185440575477685,1.1642455393321594,0.0067137569772106115,0.0046438263972454806,0.0093183632563704818,0.0021187525413940986,6.2145171854103548e-15,0.0019261537408156127,0.0016544222638055696,7.1054273576010019e-15,3.5305092183079978e-14,4.2796036854834465e-12,4.929390229335695e-14,0.0095736190313877294,32,6.0014625371042846e-12,1.0517573085841248e-12,1.2752052645291987e-14,8.8313545365537038e-10,4.9418330908009433e-12,4.929390229335695e-14,0.13894196090404876,1.7603408883151133,4.8725749857404549e-15,4.6462459966920975e-12,9.405028237803962e-13
