family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements,geometry_derivative_residual,geometry_jacobian_residual,fe_inverse_residual,method_agreement,fe_first_residual,face_geometry_residual,initialization_seconds,evaluation_seconds,reused_inverse_residual,reused_first_residual,reused_geometry_residual
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,x,recursive,1.1542963142723349e-06,6.7074700787177874e-07,3.4302616673365094e-05,1.7209116115699352,2.7575282695965638e-06,1.5160594297985963e-06,2.8997624307563086e-06,1.4638569488779253e-06,7.0012916452140372e-15,1.1542963153356857e-06,6.7074700848967382e-07,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39832698705140501,6.2115309607470408,4.4408920985006242e-16,4.9102547059001281e-12,1.7896795156957523e-12
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,x,direct,5.1263076423985067e-13,2.9788326186735017e-13,9.347633778133968e-12,1.7209116115699352,9.0013332816897499e-13,4.9488363738378757e-13,1.218915003002627e-12,7.3084854929599633e-13,7.0012916452140372e-15,0,0,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39832698705140501,6.2115309607470408,4.4408920985006242e-16,4.9102547059001281e-12,1.7896795156957523e-12
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,x,fe_geometry,7.1466168230880196e-13,4.1528087642853302e-13,1.1088019391536363e-11,1.7209116115699352,1.374319855809941e-12,7.5558629803818436e-13,1.8422436231876413e-12,1.0750571340721949e-12,7.0012916452140372e-15,5.7663124945029744e-13,3.3507313540888383e-13,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39832698705140501,6.2115309607470408,4.4408920985006242e-16,4.9102547059001281e-12,1.7896795156957523e-12
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,x,reused,7.537581734964533e-13,4.3799935361515902e-13,1.0917489134953939e-11,1.7209116115699352,1.3326963763263983e-12,7.3270215600859597e-13,1.3968853706657821e-12,8.3552771951410008e-13,7.0012916452140372e-15,6.1972035612491368e-13,3.6011167102275368e-13,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39832698705140501,6.2115309607470408,4.4408920985006242e-16,4.9102547059001281e-12,1.7896795156957523e-12
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,x,reused_centered,5.132993518329481e-13,2.9827176967251718e-13,1.0595968547022494e-11,1.7209116115699352,9.1370610588123489e-13,5.0234580481325955e-13,1.2907343101715889e-12,7.6675219140602469e-13,7.0012916452140372e-15,1.0071113959070205e-13,5.85219710957878e-14,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39832698705140501,6.2115309607470408,4.4408920985006242e-16,4.9102547059001281e-12,1.7896795156957523e-12
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,y,recursive,2.7083510794098329e-07,1.6280861981630943e-07,6.4048114341019868e-06,1.6635182353769467,6.2773437140104543e-07,3.616752824954008e-07,6.6399296878065831e-07,3.8033477270576973e-07,7.0012916452140372e-15,2.70835107498227e-07,1.628086195501568e-07,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39832698705140501,6.2115309607470408,4.4408920985006242e-16,4.9102547059001281e-12,1.7896795156957523e-12
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,y,direct,4.8609132544234186e-13,2.9220679106784509e-13,6.8669514519115182e-12,1.6635182353769467,8.3674536979488481e-13,4.8209900840994404e-13,1.2044561125558568e-12,7.4484641843969767e-13,7.0012916452140372e-15,0,0,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39832698705140501,6.2115309607470408,4.4408920985006242e-16,4.9102547059001281e-12,1.7896795156957523e-12
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,y,fe_geometry,6.8988047509343794e-13,4.1471169983123974e-13,9.1247009947892366e-12,1.6635182353769467,1.2964937008314241e-12,7.4698749481432649e-13,1.9012898246270003e-12,1.1240455660179007e-12,7.0012916452140372e-15,5.0707567968730348e-13,3.0482123303710843e-13,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39832698705140501,6.2115309607470408,4.4408920985006242e-16,4.9102547059001281e-12,1.7896795156957523e-12
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,y,reused,5.3922499743327366e-13,3.241473318211552e-13,7.6765260814681824e-12,1.6635182353769467,9.962611044943383e-13,5.7400555525255362e-13,1.3400676380901158e-12,8.1419868268142085e-13,7.0012916452140372e-15,3.4271816217573165e-13,2.0602008134769939e-13,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39832698705140501,6.2115309607470408,4.4408920985006242e-16,4.9102547059001281e-12,1.7896795156957523e-12
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,y,reused_centered,4.8244893657263544e-13,2.900172215204569e-13,8.3013595997272205e-12,1.6635182353769467,8.7919252353636788e-13,5.0655535016850054e-13,1.3090623024077854e-12,8.05074053181091e-13,7.0012916452140372e-15,1.1594309515446425e-13,6.9697519803980271e-14,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128,1.2941267634635136e-11,2.1039458077551803e-12,6.6613381477509392e-16,8.1163315651666679e-11,5.3838189329156008e-12,1.1635137298071641e-13,0.39832698705140501,6.2115309607470408,4.4408920985006242e-16,4.9102547059001281e-12,1.7896795156957523e-12
