family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements,geometry_derivative_residual,geometry_jacobian_residual,fe_inverse_residual,method_agreement,fe_first_residual,face_geometry_residual,initialization_seconds,evaluation_seconds,reused_inverse_residual,reused_first_residual,reused_geometry_residual
quad,16,3,1.2,gll,coupled,0,sine,x,recursive,3.220050393023473e-05,2.2700441650524894e-05,0.00029888337532635312,1.4184968039813521,7.319540041802558e-05,5.097521610849379e-05,0.0001366810154054003,9.4353610583298626e-05,3.6535046252423558e-07,7.3782611389357954e-07,5.2014642140435113e-07,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,x,direct,3.2210025064836665e-05,2.2707153780277467e-05,0.00029982330565081483,1.4184968039813521,7.3197659474980481e-05,5.0976789375609211e-05,0.00013665981143085219,9.4183286369523909e-05,3.6535046252423558e-07,0,0,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,x,fe_geometry,3.2210025016392459e-05,2.2707153746125678e-05,0.00029982330550537561,1.4184968039813521,7.3197659353186467e-05,5.0976789290788626e-05,0.00013665981117913308,9.4183286161095894e-05,3.6535046252423558e-07,1.7795829171733252e-13,1.2545553329297468e-13,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,x,reused,3.2210025090184804e-05,2.2707153798147186e-05,0.00029982330569611193,1.4184968039813521,7.3197659538377116e-05,5.0976789419760302e-05,0.00013665981155411752,9.418328646638298e-05,3.6535046252423558e-07,6.6001560175749494e-14,4.6529222381889968e-14,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,x,reused_centered,3.2210025083635349e-05,2.2707153793530006e-05,0.00029982330570366145,1.4184968039813521,7.3197659522333553e-05,5.0976789408587145e-05,0.00013665981152195453,9.418328643945629e-05,3.6535046252423558e-07,5.2479586299569165e-14,3.6996615457878621e-14,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,y,recursive,9.6578618819952579e-05,4.539012403782281e-05,0.00088101667112261417,2.1277452059720146,0.000218449097054332,0.0001014224925560353,0.0003938506826401921,0.00023954345228485133,3.6535046252423558e-07,4.645383485753207e-07,2.1832403634002567e-07,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,y,direct,9.6582146016589558e-05,4.5391781753524423e-05,0.00087956547669776342,2.1277452059720146,0.00021844797740491677,0.0001014219727203573,0.00039388653505049255,0.00023950794640493171,3.6535046252423558e-07,0,0,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,y,fe_geometry,9.6582145975460402e-05,4.53917817341945e-05,0.00087956547659540085,2.1277452059720146,0.0002184479772971509,0.00010142197267032328,0.0003938865348356587,0.00023950794620755452,3.6535046252423558e-07,1.7930881492759308e-13,8.4271673902485942e-14,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,y,reused,9.6582146037284578e-05,4.5391781763250692e-05,0.0008795654767643768,2.1277452059720146,0.00021844797745746805,0.00010142197274475602,0.00039388653515435754,0.00023950794649833242,3.6535046252423558e-07,6.1807153675952764e-14,2.9048166435788526e-14,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,y,reused_centered,9.6582146032813152e-05,4.539178176114921e-05,0.0008795654767643768,2.1277452059720146,0.0002184479774457939,0.0001014219727393359,0.00039388653513058636,0.0002395079464756394,3.6535046252423558e-07,4.8876732368574587e-14,2.2971118588045238e-14,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,xx,recursive,0.0056085048095354728,0.0019889481373548323,0.031908897361875077,2.8198346172034467,0.010218109267527109,0.0036698033452939515,0.0021893646428180207,0.0012694242147084198,3.6535046252423558e-07,5.1257197753062475e-05,1.8173644069394284e-05,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,xx,direct,0.0056092286553388951,0.0019892048353182543,0.031942800165840168,2.8198346172034467,0.010218835824433569,0.0036700642860312315,0.0020535918582188866,0.0012217855100923616,3.6535046252423558e-07,0,0,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,xx,fe_geometry,0.0056092286400453925,0.0019892048298947081,0.031942800143485162,2.8198346172034467,0.010218835792719969,0.0036700642746413862,0.0020535918753199511,0.0012217855239845359,3.6535046252423558e-07,2.9739049633326396e-11,1.0544214796951771e-11,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,xx,reused,0.0056092286623616906,0.001989204837808753,0.031942800165237983,2.8198346172034467,0.010218835838643027,0.0036700642911345156,0.0020535918629131676,0.0012217855135828886,3.6535046252423558e-07,1.1696645178653806e-11,4.1471378772389182e-12,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,xx,reused_centered,0.0056092286601213169,0.0019892048370142479,0.031942800162347851,2.8198346172034467,0.010218835834209553,0.0036700642895422467,0.0020535918646384559,0.0012217855151802272,3.6535046252423558e-07,8.9455562536686276e-12,3.1717175827702067e-12,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,xy,recursive,0.0012492772265988111,0.00029535472730141273,0.0071835703770979364,4.2297519258051697,0.0023433450300858541,0.00056107023360420542,0.0011748117477090975,0.00093229410342125936,3.6535046252423558e-07,0.00021521776576135978,5.0882874735505836e-05,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,xy,direct,0.0012647749418797411,0.00029901870465818875,0.0079047860912258017,4.2297519258051697,0.0023885530743747705,0.00057189445609142589,0.0016609920285302294,0.0012418791506831704,3.6535046252423558e-07,0,0,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,xy,fe_geometry,0.0012647749405175709,0.00029901870433614384,0.0079047860363847811,4.2297519258051697,0.0023885530716689224,0.0005718944554435611,0.0016609920286880671,0.0012418791500524737,3.6535046252423558e-07,7.518223142686971e-12,1.7774964118301661e-12,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
quad,16,3,1.2,gll,coupled,0,sine,xy,reused,0.0012647749427271223,0.00029901870485852703,0.0079047860901537703,4.2297519258051697,0.00238855307622727,0.00057189445653497235,0.001660992028859154,0.0012418791511720581,3.6535046252423558e-07,2.7996924982524044e-12,6.6191748707433685e-13,2.2204460492503131e-16,1.0658141036401503e-14,7.3879170681244808e-13,1.7763568394002505e-14,0.0027347580552373029,256,1.1251856217586731e-11,5.7692045585255869e-13,1.1102230246251565e-15,3.3556553369340492e-11,1.5993872011924397e-12,9.5923269327613525e-14,0.076401336991693825,2.9296422797488049,4.4408920985006242e-16,3.859197056632369e-13,1.5187850976872141e-13
