family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements,geometry_derivative_residual,geometry_jacobian_residual,fe_inverse_residual,method_agreement,fe_first_residual,face_geometry_residual,initialization_seconds,evaluation_seconds,reused_inverse_residual,reused_first_residual,reused_geometry_residual
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,x,recursive,0.0034244308820024216,0.0017029330780486179,0.051389630514211859,2.0109016180051298,0.012750929615170136,0.0045762601921528262,0.0076937626645033905,0.00332140996267672,1.0120496502659621e-15,0.0034244308820023978,0.0017029330780486069,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16,1.9083392737507011e-12,9.8210730047575696e-14,7.8656160920087248e-15,1.8934933861976817e-10,3.8935818714696718e-13,1.9095836023552692e-14,0.004440169024746865,0.17833195731509477,2.2204460492503131e-16,1.3801310947864975e-13,3.1197266991966899e-14
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,x,direct,5.8248434357694408e-14,2.8966327261439315e-14,1.7070789226636407e-12,2.0109016180051298,1.535800623996809e-13,5.5119300872921408e-14,1.6887686050111996e-13,9.7481743824998926e-14,1.0120496502659621e-15,0,0,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16,1.9083392737507011e-12,9.8210730047575696e-14,7.8656160920087248e-15,1.8934933861976817e-10,3.8935818714696718e-13,1.9095836023552692e-14,0.004440169024746865,0.17833195731509477,2.2204460492503131e-16,1.3801310947864975e-13,3.1197266991966899e-14
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,x,fe_geometry,9.7451707426811823e-14,4.8461698252292731e-14,2.4424906541753444e-12,2.0109016180051298,1.931771572618177e-13,6.9330547771101238e-14,1.5627887091885772e-13,7.7513647494276485e-14,1.0120496502659621e-15,8.834163244783505e-14,4.3931354799680579e-14,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16,1.9083392737507011e-12,9.8210730047575696e-14,7.8656160920087248e-15,1.8934933861976817e-10,3.8935818714696718e-13,1.9095836023552692e-14,0.004440169024746865,0.17833195731509477,2.2204460492503131e-16,1.3801310947864975e-13,3.1197266991966899e-14
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,x,reused,5.4939092061685991e-14,2.7320626513885395e-14,2.3998580900297384e-12,2.0109016180051298,1.6134173735768719e-13,5.7904936525124768e-14,1.919652875663853e-13,1.1036491198192705e-13,1.0120496502659621e-15,3.8630185275498305e-14,1.9210380522653585e-14,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16,1.9083392737507011e-12,9.8210730047575696e-14,7.8656160920087248e-15,1.8934933861976817e-10,3.8935818714696718e-13,1.9095836023552692e-14,0.004440169024746865,0.17833195731509477,2.2204460492503131e-16,1.3801310947864975e-13,3.1197266991966899e-14
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,x,reused_centered,5.2116612274661331e-14,2.5917037317003334e-14,2.3341328869719291e-12,2.0109016180051298,1.5148286605926105e-13,5.4366625074572272e-14,1.723743237711427e-13,9.8162086716192968e-14,1.0120496502659621e-15,2.9242200821399043e-14,1.4541835642067924e-14,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16,1.9083392737507011e-12,9.8210730047575696e-14,7.8656160920087248e-15,1.8934933861976817e-10,3.8935818714696718e-13,1.9095836023552692e-14,0.004440169024746865,0.17833195731509477,2.2204460492503131e-16,1.3801310947864975e-13,3.1197266991966899e-14
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,y,recursive,0.00024820399788326317,0.00014115204066251591,0.0024928425333028414,1.7584159372991321,0.00071126830457545528,0.00034449419144282647,0.00046013297645347779,0.00022431965302771356,1.0120496502659621e-15,0.00024820399788295613,0.00014115204066234127,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16,1.9083392737507011e-12,9.8210730047575696e-14,7.8656160920087248e-15,1.8934933861976817e-10,3.8935818714696718e-13,1.9095836023552692e-14,0.004440169024746865,0.17833195731509477,2.2204460492503131e-16,1.3801310947864975e-13,3.1197266991966899e-14
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,y,direct,3.1686043905884932e-14,1.8019652366523493e-14,4.9604764740251994e-13,1.7584159372991321,6.916181682120956e-14,3.3497688581470991e-14,8.5936074017592644e-14,5.302394219564068e-14,1.0120496502659621e-15,0,0,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16,1.9083392737507011e-12,9.8210730047575696e-14,7.8656160920087248e-15,1.8934933861976817e-10,3.8935818714696718e-13,1.9095836023552692e-14,0.004440169024746865,0.17833195731509477,2.2204460492503131e-16,1.3801310947864975e-13,3.1197266991966899e-14
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,y,fe_geometry,8.2186620072979849e-14,4.6739009997381922e-14,1.1697309787450649e-12,1.7584159372991321,1.5189594473157704e-13,7.356896170845432e-14,1.7694786903905638e-13,1.0363229110672733e-13,1.0120496502659621e-15,6.7362879442158212e-14,3.8308842642557768e-14,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16,1.9083392737507011e-12,9.8210730047575696e-14,7.8656160920087248e-15,1.8934933861976817e-10,3.8935818714696718e-13,1.9095836023552692e-14,0.004440169024746865,0.17833195731509477,2.2204460492503131e-16,1.3801310947864975e-13,3.1197266991966899e-14
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,y,reused,3.6938693272010057e-14,2.1006800773625065e-14,7.8115292012626014e-13,1.7584159372991321,9.4463333264434728e-14,4.575217172561842e-14,1.1416211942194392e-13,6.6608954558997697e-14,1.0120496502659621e-15,2.8393899729914679e-14,1.6147430836828484e-14,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16,1.9083392737507011e-12,9.8210730047575696e-14,7.8656160920087248e-15,1.8934933861976817e-10,3.8935818714696718e-13,1.9095836023552692e-14,0.004440169024746865,0.17833195731509477,2.2204460492503131e-16,1.3801310947864975e-13,3.1197266991966899e-14
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,y,reused_centered,3.3116898534342948e-14,1.8833370326027291e-14,6.6968652845389443e-13,1.7584159372991321,8.4732256998600043e-14,4.1039042757966566e-14,1.0382388614063244e-13,6.117313406095254e-14,1.0120496502659621e-15,2.5228854991151964e-14,1.4347489951611011e-14,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16,1.9083392737507011e-12,9.8210730047575696e-14,7.8656160920087248e-15,1.8934933861976817e-10,3.8935818714696718e-13,1.9095836023552692e-14,0.004440169024746865,0.17833195731509477,2.2204460492503131e-16,1.3801310947864975e-13,3.1197266991966899e-14
