family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements,geometry_derivative_residual,geometry_jacobian_residual,fe_inverse_residual,method_agreement,fe_first_residual,face_geometry_residual,initialization_seconds,evaluation_seconds,reused_inverse_residual,reused_first_residual,reused_geometry_residual
tri,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,x,recursive,0.0027382042527750888,0.0013616798694962673,0.12895089126449299,2.0109016180051524,0.0087509731904670002,0.0032640907123097696,0.0081946938680650255,0.0028892830085214477,6.5286796806682286e-15,0.0027382042527810172,0.0013616798694991781,7.1054273576010019e-15,1.8207657603852567e-14,4.1204997038227226e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.0756213742999945e-12,4.75175454539567e-14,0.10208662602235563,1.5513766426593065,4.6291786823464426e-15,4.6123053732786326e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,x,direct,2.4703552382948699e-13,1.2284814016637489e-13,5.8708593542178278e-12,2.0109016180051524,5.7344797387668468e-13,2.1389463374916969e-13,6.8923013156858677e-13,3.4688515812277914e-13,6.5286796806682286e-15,0,0,7.1054273576010019e-15,1.8207657603852567e-14,4.1204997038227226e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.0756213742999945e-12,4.75175454539567e-14,0.10208662602235563,1.5513766426593065,4.6291786823464426e-15,4.6123053732786326e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,x,fe_geometry,4.7192424599096102e-13,2.3468291126997933e-13,1.1695533430611249e-11,2.0109016180051524,1.3409099044985128e-12,5.0015597923277413e-13,1.291846240569534e-12,6.4726228263782703e-13,6.5286796806682286e-15,5.3151467079433043e-13,2.643165961155211e-13,7.1054273576010019e-15,1.8207657603852567e-14,4.1204997038227226e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.0756213742999945e-12,4.75175454539567e-14,0.10208662602235563,1.5513766426593065,4.6291786823464426e-15,4.6123053732786326e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,x,reused,5.2982462153588039e-13,2.6347615258347408e-13,1.5017320720289717e-11,2.0109016180051524,1.2438688593290774e-12,4.6395991653709085e-13,8.1645241216714937e-13,4.1825449376898338e-13,6.5286796806682286e-15,5.7822295761976295e-13,2.8754413067375906e-13,7.1054273576010019e-15,1.8207657603852567e-14,4.1204997038227226e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.0756213742999945e-12,4.75175454539567e-14,0.10208662602235563,1.5513766426593065,4.6291786823464426e-15,4.6123053732786326e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,x,reused_centered,2.5050702607638918e-13,1.2457448133384878e-13,6.695088927699544e-12,2.0109016180051524,6.0578836946793073e-13,2.2595751893739146e-13,8.7015302586741662e-13,4.2162101295168848e-13,6.5286796806682286e-15,7.6052113433298532e-14,3.7819907623696379e-14,7.1054273576010019e-15,1.8207657603852567e-14,4.1204997038227226e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.0756213742999945e-12,4.75175454539567e-14,0.10208662602235563,1.5513766426593065,4.6291786823464426e-15,4.6123053732786326e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,y,recursive,0.00020377191854137162,0.00011588379871849826,0.0074343467005073549,1.7584159372991282,0.00053803329579202568,0.00026448521635386805,0.00056348642199906414,0.00024726007493024204,6.5286796806682286e-15,0.00020377191854021904,0.00011588379871784502,7.1054273576010019e-15,1.8207657603852567e-14,4.1204997038227226e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.0756213742999945e-12,4.75175454539567e-14,0.10208662602235563,1.5513766426593065,4.6291786823464426e-15,4.6123053732786326e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,y,direct,2.1158648507665515e-13,1.203278931841606e-13,4.0438763448946702e-12,1.7584159372991282,4.0582664686418211e-13,1.9949536457596465e-13,5.790300190715265e-13,3.3916596597231847e-13,6.5286796806682286e-15,0,0,7.1054273576010019e-15,1.8207657603852567e-14,4.1204997038227226e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.0756213742999945e-12,4.75175454539567e-14,0.10208662602235563,1.5513766426593065,4.6291786823464426e-15,4.6123053732786326e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,y,fe_geometry,3.8574356280214182e-13,2.1936991960766226e-13,9.7211128036178707e-12,1.7584159372991282,8.9820512055551594e-13,4.4153768456015076e-13,1.1274533780215469e-12,6.2812513356785003e-13,6.5286796806682286e-15,3.522411473227444e-13,2.0031730823810806e-13,7.1054273576010019e-15,1.8207657603852567e-14,4.1204997038227226e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.0756213742999945e-12,4.75175454539567e-14,0.10208662602235563,1.5513766426593065,4.6291786823464426e-15,4.6123053732786326e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,y,reused,2.7684440010812153e-13,1.5743965590606842e-13,7.6720851893696818e-12,1.7584159372991282,6.3484320222364756e-13,3.1207481582293624e-13,6.1502937148791178e-13,3.4274972070415777e-13,6.5286796806682286e-15,2.5135462976147368e-13,1.4294378504527851e-13,7.1054273576010019e-15,1.8207657603852567e-14,4.1204997038227226e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.0756213742999945e-12,4.75175454539567e-14,0.10208662602235563,1.5513766426593065,4.6291786823464426e-15,4.6123053732786326e-12,8.9064011263128866e-13
tri,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,y,reused_centered,2.033443284521243e-13,1.1564063094449359e-13,6.0245142208259495e-12,1.7584159372991282,4.634262664466094e-13,2.2781005804625036e-13,7.3172586505401313e-13,4.2422174139628895e-13,6.5286796806682286e-15,7.6799036649153622e-14,4.3675125446779114e-14,7.1054273576010019e-15,1.8207657603852567e-14,4.1204997038227226e-12,3.4638958368304884e-14,0.0095745905878978355,32,6.000334345885847e-12,1.0334169936861766e-12,1.5601363451283991e-14,8.8247864571400214e-10,5.0756213742999945e-12,4.75175454539567e-14,0.10208662602235563,1.5513766426593065,4.6291786823464426e-15,4.6123053732786326e-12,8.9064011263128866e-13
