element,triangle,vertex,x,y,z,u,exact,error
0,0,0,1,0,0,-0.010067982515730758,0,-0.010067982515730758
0,0,1,0.99959862883495365,0.028329864653414302,-7.8631170056837355e-18,-0.014306662391271251,0,-0.014306662391271251
0,0,2,0.99959862883495365,-7.8631170056837355e-18,0.028329864653414302,-0.0092677195069217136,0,-0.0092677195069217136
0,1,0,0.99959862883495365,0.028329864653414302,-7.8631170056837355e-18,-0.014306662391271251,0,-0.014306662391271251
0,1,1,0.99919450296262946,0.028375563864563386,0.028375563864563386,-0.013506399382462205,0,-0.013506399382462205
0,1,2,0.99959862883495365,-7.8631170056837355e-18,0.028329864653414302,-0.0092677195069217136,0,-0.0092677195069217136
0,2,0,0.99959862883495365,0.028329864653414302,-7.8631170056837355e-18,-0.014306662391271251,0,-0.014306662391271251
0,2,1,0.99839094927118155,0.056705488388592629,0,-0.018545342266811746,0,-0.018545342266811746
0,2,2,0.99919450296262946,0.028375563864563386,0.028375563864563386,-0.013506399382462205,0,-0.013506399382462205
0,3,0,0.99839094927118155,0.056705488388592629,0,-0.018545342266811746,0,-0.018545342266811746
0,3,1,0.99798178509957347,0.056796877445641158,0.028398438722820579,-0.017745079258002703,0,-0.017745079258002703
0,3,2,0.99919450296262946,0.028375563864563386,0.028375563864563386,-0.013506399382462205,0,-0.013506399382462205
0,4,0,0.99839094927118155,0.056705488388592629,0,-0.018545342266811746,0,-0.018545342266811746
0,4,1,0.99637598178091147,0.085058232582888971,0,-0.022784022142352242,0,-0.022784022142352242
0,4,2,0.99798178509957347,0.056796877445641158,0.028398438722820579,-0.017745079258002703,0,-0.017745079258002703
0,5,0,0.99637598178091147,0.085058232582888971,0,-0.022784022142352242,0,-0.022784022142352242
0,5,1,0.99595951347369926,0.085194969153754144,0.028398323051251374,-0.021983759133543199,0,-0.021983759133543199
0,5,2,0.99798178509957347,0.056796877445641158,0.028398438722820579,-0.017745079258002703,0,-0.017745079258002703
0,6,0,0.99637598178091147,0.085058232582888971,0,-0.022784022142352242,0,-0.022784022142352242
0,6,1,0.99355860436086385,0.11331945861365723,0,-0.027022702017892735,0,-0.027022702017892735
0,6,2,0.99595951347369926,0.085194969153754144,0.028398323051251374,-0.021983759133543199,0,-0.021983759133543199
0,7,0,0.99355860436086385,0.11331945861365723,0,-0.027022702017892735,0,-0.027022702017892735
0,7,1,0.9931326192185399,0.11350087076783313,0.028375217691958277,-0.026222439009083692,0,-0.026222439009083692
0,7,2,0.99595951347369926,0.085194969153754144,0.028398323051251374,-0.021983759133543199,0,-0.021983759133543199
0,8,0,0.99355860436086385,0.11331945861365723,0,-0.027022702017892735,0,-0.027022702017892735
0,8,1,0.98994949366116647,0.1414213562373095,0,-0.031261381893433228,0,-0.031261381893433228
0,8,2,0.9931326192185399,0.11350087076783313,0.028375217691958277,-0.026222439009083692,0,-0.026222439009083692
0,9,0,0.99959862883495365,-7.8631170056837355e-18,0.028329864653414302,-0.0092677195069217136,0,-0.0092677195069217136
0,9,1,0.99919450296262946,0.028375563864563386,0.028375563864563386,-0.013506399382462205,0,-0.013506399382462205
0,9,2,0.99839094927118155,0,0.056705488388592629,-0.0084674564981126726,0,-0.0084674564981126726
0,10,0,0.99919450296262946,0.028375563864563386,0.028375563864563386,-0.013506399382462205,0,-0.013506399382462205
0,10,1,0.99798178509957336,0.028398438722820572,0.056796877445641152,-0.012706136373653166,0,-0.012706136373653166
0,10,2,0.99839094927118155,0,0.056705488388592629,-0.0084674564981126726,0,-0.0084674564981126726
0,11,0,0.99919450296262946,0.028375563864563386,0.028375563864563386,-0.013506399382462205,0,-0.013506399382462205
0,11,1,0.99798178509957347,0.056796877445641158,0.028398438722820579,-0.017745079258002703,0,-0.017745079258002703
0,11,2,0.99798178509957336,0.028398438722820572,0.056796877445641152,-0.012706136373653166,0,-0.012706136373653166
0,12,0,0.99798178509957347,0.056796877445641158,0.028398438722820579,-0.017745079258002703,0,-0.017745079258002703
0,12,1,0.996763692659972,0.056842506079768707,0.056842506079768707,-0.016944816249193664,0,-0.016944816249193664
0,12,2,0.99798178509957336,0.028398438722820572,0.056796877445641152,-0.012706136373653166,0,-0.012706136373653166
0,13,0,0.99798178509957347,0.056796877445641158,0.028398438722820579,-0.017745079258002703,0,-0.017745079258002703
0,13,1,0.99595951347369926,0.085194969153754144,0.028398323051251374,-0.021983759133543199,0,-0.021983759133543199
0,13,2,0.996763692659972,0.056842506079768707,0.056842506079768707,-0.016944816249193664,0,-0.016944816249193664
0,14,0,0.99595951347369926,0.085194969153754144,0.028398323051251374,-0.021983759133543199,0,-0.021983759133543199
0,14,1,0.99473573990560793,0.085263063420480706,0.056842042280320457,-0.021183496124734157,0,-0.021183496124734157
0,14,2,0.996763692659972,0.056842506079768707,0.056842506079768707,-0.016944816249193664,0,-0.016944816249193664
0,15,0,0.99595951347369926,0.085194969153754144,0.028398323051251374,-0.021983759133543199,0,-0.021983759133543199
0,15,1,0.9931326192185399,0.11350087076783313,0.028375217691958277,-0.026222439009083692,0,-0.026222439009083692
0,15,2,0.99473573990560793,0.085263063420480706,0.056842042280320457,-0.021183496124734157,0,-0.021183496124734157
0,16,0,0.99839094927118155,0,0.056705488388592629,-0.0084674564981126726,0,-0.0084674564981126726
0,16,1,0.99798178509957336,0.028398438722820572,0.056796877445641152,-0.012706136373653166,0,-0.012706136373653166
0,16,2,0.99637598178091147,0,0.085058232582888971,-0.0076671934893036307,0,-0.0076671934893036307
0,17,0,0.99798178509957336,0.028398438722820572,0.056796877445641152,-0.012706136373653166,0,-0.012706136373653166
0,17,1,0.99595951347369926,0.028398323051251367,0.085194969153754144,-0.011905873364844123,0,-0.011905873364844123
0,17,2,0.99637598178091147,0,0.085058232582888971,-0.0076671934893036307,0,-0.0076671934893036307
0,18,0,0.99798178509957336,0.028398438722820572,0.056796877445641152,-0.012706136373653166,0,-0.012706136373653166
0,18,1,0.996763692659972,0.056842506079768707,0.056842506079768707,-0.016944816249193664,0,-0.016944816249193664
0,18,2,0.99595951347369926,0.028398323051251367,0.085194969153754144,-0.011905873364844123,0,-0.011905873364844123
0,19,0,0.996763692659972,0.056842506079768707,0.056842506079768707,-0.016944816249193664,0,-0.016944816249193664
0,19,1,0.99473573990560793,0.056842042280320457,0.085263063420480706,-0.016144553240384617,0,-0.016144553240384617
0,19,2,0.99595951347369926,0.028398323051251367,0.085194969153754144,-0.011905873364844123,0,-0.011905873364844123
0,20,0,0.996763692659972,0.056842506079768707,0.056842506079768707,-0.016944816249193664,0,-0.016944816249193664
0,20,1,0.99473573990560793,0.085263063420480706,0.056842042280320457,-0.021183496124734157,0,-0.021183496124734157
