x,density,velocity,pressure
-4.6825000000000001,0.44500000000000001,0.69799999999999995,3.528
-4.6775000000000002,0.44500000000000001,0.69799999999999995,3.528
-4.6725000000000003,0.44500000000000001,0.69799999999999995,3.528
-4.6675000000000004,0.44500000000000001,0.69799999999999995,3.528
-4.6624999999999996,0.44500000000000001,0.69799999999999995,3.528
-4.6574999999999998,0.44500000000000001,0.69799999999999995,3.528
-4.6524999999999999,0.44500000000000001,0.69799999999999995,3.528
-4.6475,0.44500000000000001,0.69799999999999995,3.528
-4.6425000000000001,0.44500000000000001,0.69799999999999995,3.528
-4.6375000000000002,0.44500000000000001,0.69799999999999995,3.528
-4.6325000000000003,0.44500000000000001,0.69799999999999995,3.528
-4.6275000000000004,0.44500000000000001,0.69799999999999995,3.528
-4.6224999999999996,0.44500000000000001,0.69799999999999995,3.528
-4.6174999999999997,0.44500000000000001,0.69799999999999995,3.528
-4.6124999999999998,0.44500000000000001,0.69799999999999995,3.528
-4.6074999999999999,0.44500000000000001,0.69799999999999995,3.528
-4.6025,0.44500000000000001,0.69799999999999995,3.528
-4.5975000000000001,0.44500000000000001,0.69799999999999995,3.528
-4.5925000000000002,0.44500000000000001,0.69799999999999995,3.528
-4.5875000000000004,0.44500000000000001,0.69799999999999995,3.528
-4.5824999999999996,0.44500000000000001,0.69799999999999995,3.528
-4.5774999999999997,0.44500000000000001,0.69799999999999995,3.528
-4.5724999999999998,0.44500000000000001,0.69799999999999995,3.528
-4.5674999999999999,0.44500000000000001,0.69799999999999995,3.528
-4.5625,0.44500000000000001,0.69799999999999995,3.528
-4.5575000000000001,0.44500000000000001,0.69799999999999995,3.528
-4.5525000000000002,0.44500000000000001,0.69799999999999995,3.528
-4.5475000000000003,0.44500000000000001,0.69799999999999995,3.528
-4.5425000000000004,0.44500000000000001,0.69799999999999995,3.528
-4.5374999999999996,0.44500000000000001,0.69799999999999995,3.528
-4.5324999999999998,0.44500000000000001,0.69799999999999995,3.528
-4.5274999999999999,0.44500000000000001,0.69799999999999995,3.528
-4.5225,0.44500000000000001,0.69799999999999995,3.528
-4.5175000000000001,0.44500000000000001,0.69799999999999995,3.528
-4.5125000000000002,0.44500000000000001,0.69799999999999995,3.528
-4.5075000000000003,0.44500000000000001,0.69799999999999995,3.528
-4.5025000000000004,0.44500000000000001,0.69799999999999995,3.528
-4.4974999999999996,0.44500000000000001,0.69799999999999995,3.528
-4.4924999999999997,0.44500000000000001,0.69799999999999995,3.528
-4.4874999999999998,0.44500000000000001,0.69799999999999995,3.528
-4.4824999999999999,0.44500000000000001,0.69799999999999995,3.528
-4.4775,0.44500000000000001,0.69799999999999995,3.528
-4.4725000000000001,0.44500000000000001,0.69799999999999995,3.528
-4.4675000000000002,0.44500000000000001,0.69799999999999995,3.528
-4.4625000000000004,0.44500000000000001,0.69799999999999995,3.528
-4.4574999999999996,0.44500000000000001,0.69799999999999995,3.528
-4.4524999999999997,0.44500000000000001,0.69799999999999995,3.528
-4.4474999999999998,0.44500000000000001,0.69799999999999995,3.528
-4.4424999999999999,0.44500000000000001,0.69799999999999995,3.528
-4.4375,0.44500000000000001,0.69799999999999995,3.528
-4.4325000000000001,0.44500000000000001,0.69799999999999995,3.528
-4.4275000000000002,0.44500000000000001,0.69799999999999995,3.528
-4.4225000000000003,0.44500000000000001,0.69799999999999995,3.528
-4.4175000000000004,0.44500000000000001,0.69799999999999995,3.528
-4.4124999999999996,0.44500000000000001,0.69799999999999995,3.528
-4.4074999999999998,0.44500000000000001,0.69799999999999995,3.528
-4.4024999999999999,0.44500000000000001,0.69799999999999995,3.528
-4.3975,0.44500000000000001,0.69799999999999995,3.528
-4.3925000000000001,0.44500000000000001,0.69799999999999995,3.528
-4.3875000000000002,0.44500000000000001,0.69799999999999995,3.528
-4.3825000000000003,0.44500000000000001,0.69799999999999995,3.528
-4.3775000000000004,0.44500000000000001,0.69799999999999995,3.528
-4.3724999999999996,0.44500000000000001,0.69799999999999995,3.528
-4.3674999999999997,0.44500000000000001,0.69799999999999995,3.528
-4.3624999999999998,0.44500000000000001,0.69799999999999995,3.528
-4.3574999999999999,0.44500000000000001,0.69799999999999995,3.528
-4.3525,0.44500000000000001,0.69799999999999995,3.528
-4.3475000000000001,0.44500000000000001,0.69799999999999995,3.528
-4.3425000000000002,0.44500000000000001,0.69799999999999995,3.528
-4.3375000000000004,0.44500000000000001,0.69799999999999995,3.528
-4.3324999999999996,0.44500000000000001,0.69799999999999995,3.528
-4.3274999999999997,0.44500000000000001,0.69799999999999995,3.528
-4.3224999999999998,0.44500000000000001,0.69799999999999995,3.528
-4.3174999999999999,0.44500000000000001,0.69799999999999995,3.528
-4.3125,0.44500000000000001,0.69799999999999995,3.528
-4.3075000000000001,0.44500000000000001,0.69799999999999995,3.528
-4.3025000000000002,0.44500000000000001,0.69799999999999995,3.528
-4.2975000000000003,0.44500000000000001,0.69799999999999995,3.528
-4.2925000000000004,0.44500000000000001,0.69799999999999995,3.528
-4.2874999999999996,0.44500000000000001,0.69799999999999995,3.528
-4.2824999999999998,0.44500000000000001,0.69799999999999995,3.528
-4.2774999999999999,0.44500000000000001,0.69799999999999995,3.528
-4.2725,0.44500000000000001,0.69799999999999995,3.528
-4.2675000000000001,0.44500000000000001,0.69799999999999995,3.528
-4.2625000000000002,0.44500000000000001,0.69799999999999995,3.528
-4.2575000000000003,0.44500000000000001,0.69799999999999995,3.528
-4.2525000000000004,0.44500000000000001,0.69799999999999995,3.528
-4.2474999999999996,0.44500000000000001,0.69799999999999995,3.528
-4.2424999999999997,0.44500000000000001,0.69799999999999995,3.528
-4.2374999999999998,0.44500000000000001,0.69799999999999995,3.528
-4.2324999999999999,0.44500000000000001,0.69799999999999995,3.528
-4.2275,0.44500000000000001,0.69799999999999995,3.528
-4.2225000000000001,0.44500000000000001,0.69799999999999995,3.528
-4.2175000000000002,0.44500000000000001,0.69799999999999995,3.528
-4.2125000000000004,0.44500000000000001,0.69799999999999995,3.528
-4.2074999999999996,0.44500000000000001,0.69799999999999995,3.528
-4.2024999999999997,0.44500000000000001,0.69799999999999995,3.528
-4.1974999999999998,0.44500000000000001,0.69799999999999995,3.528
-4.1924999999999999,0.44500000000000001,0.69799999999999995,3.528
-4.1875,0.44500000000000001,0.69799999999999995,3.528
-4.1825000000000001,0.44500000000000001,0.69799999999999995,3.528
-4.1775000000000002,0.44500000000000001,0.69799999999999995,3.528
-4.1725000000000003,0.44500000000000001,0.69799999999999995,3.528
-4.1675000000000004,0.44500000000000001,0.69799999999999995,3.528
-4.1624999999999996,0.44500000000000001,0.69799999999999995,3.528
-4.1574999999999998,0.44500000000000001,0.69799999999999995,3.528
-4.1524999999999999,0.44500000000000001,0.69799999999999995,3.528
-4.1475,0.44500000000000001,0.69799999999999995,3.528
-4.1425000000000001,0.44500000000000001,0.69799999999999995,3.528
-4.1375000000000002,0.44500000000000001,0.69799999999999995,3.528
-4.1325000000000003,0.44500000000000001,0.69799999999999995,3.528
-4.1275000000000004,0.44500000000000001,0.69799999999999995,3.528
-4.1224999999999996,0.44500000000000001,0.69799999999999995,3.528
-4.1174999999999997,0.44500000000000001,0.69799999999999995,3.528
-4.1124999999999998,0.44500000000000001,0.69799999999999995,3.528
-4.1074999999999999,0.44500000000000001,0.69799999999999995,3.528
-4.1025,0.44500000000000001,0.69799999999999995,3.528
-4.0975000000000001,0.44500000000000001,0.69799999999999995,3.528
-4.0925000000000002,0.44500000000000001,0.69799999999999995,3.528
-4.0875000000000004,0.44500000000000001,0.69799999999999995,3.528
-4.0824999999999996,0.44500000000000001,0.69799999999999995,3.528
-4.0774999999999997,0.44500000000000001,0.69799999999999995,3.528
-4.0724999999999998,0.44500000000000001,0.69799999999999995,3.528
-4.0674999999999999,0.44500000000000001,0.69799999999999995,3.528
-4.0625,0.44500000000000001,0.69799999999999995,3.528
-4.0575000000000001,0.44500000000000001,0.69799999999999995,3.528
-4.0525000000000002,0.44500000000000001,0.69799999999999995,3.528
-4.0475000000000003,0.44500000000000001,0.69799999999999995,3.528
-4.0424999999999995,0.44500000000000001,0.69799999999999995,3.528
-4.0374999999999996,0.44500000000000001,0.69799999999999995,3.528
-4.0324999999999998,0.44500000000000001,0.69799999999999995,3.528
-4.0274999999999999,0.44500000000000001,0.69799999999999995,3.528
-4.0225,0.44500000000000001,0.69799999999999995,3.528
-4.0175000000000001,0.44500000000000001,0.69799999999999995,3.528
-4.0125000000000002,0.44500000000000001,0.69799999999999995,3.528
-4.0075000000000003,0.44500000000000001,0.69799999999999995,3.528
-4.0025000000000004,0.44500000000000001,0.69799999999999995,3.528
-3.9975000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.9925000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.9874999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.9824999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.9775,0.44500000000000001,0.69799999999999995,3.528
-3.9725000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.9674999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.9624999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.9575,0.44500000000000001,0.69799999999999995,3.528
-3.9525000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.9474999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.9424999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.9375,0.44500000000000001,0.69799999999999995,3.528
-3.9325000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.9274999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.9224999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.9175,0.44500000000000001,0.69799999999999995,3.528
-3.9125000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.9075000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.9024999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.8975,0.44500000000000001,0.69799999999999995,3.528
-3.8925000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.8875000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.8824999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.8774999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.8725000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.8675000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.8624999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.8574999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.8525,0.44500000000000001,0.69799999999999995,3.528
-3.8475000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.8424999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.8374999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.8325,0.44500000000000001,0.69799999999999995,3.528
