id,status,peak_mib,n,order,curved,jump,repeat,method,cells,dofs,cycles,steps,tf,dt,common_setup,filter_setup,dg_seconds,detector_seconds,decay_seconds,total_seconds,active_count,mass_drift,l2_error
affine_p2_n32_smooth,ok,43.90625,32.0,2.0,0.0,0.0,3.0,ofdg,1024.0,9216.0,3.0,15.0,0.005,0.001230997808059899,0.008378999999999998,0.006669999999999732,0.1774390000000015,0.0,0.08543799999999813,0.2628819999999998,0.0,1.409983241273949e-14,1.548966993307278e-05
affine_p2_n32_smooth,ok,43.90625,32.0,2.0,0.0,0.0,3.0,ofdg-kxrcf,1024.0,9216.0,4.0,20.0,0.005,0.001230997808059899,0.008378999999999998,0.0131319999999997,0.2169019999999966,0.05265800000000098,0.02787300000000226,0.2974339999999991,0.0,7.438494264988549e-15,1.51700789876449e-05
affine_p2_n32_smooth,ok,43.90625,32.0,2.0,0.0,0.0,3.0,dg,1024.0,9216.0,5.0,25.0,0.005,0.001230997808059899,0.008378999999999998,0.0,0.2695160000000012,0.0,0.0,0.2695170000000013,0.0,7.438494264988549e-15,1.51700789876449e-05
affine_p2_n32_smooth,ok,43.90625,32.0,2.0,0.0,0.0,4.0,ofdg-kxrcf,1024.0,9216.0,4.0,20.0,0.005,0.001230997808059899,0.008378999999999998,0.01301099999999966,0.2152320000000003,0.05208400000000246,0.02761399999999714,0.2949299999999999,0.0,7.438494264988549e-15,1.51700789876449e-05
affine_p2_n32_smooth,ok,43.90625,32.0,2.0,0.0,0.0,4.0,dg,1024.0,9216.0,5.0,25.0,0.005,0.001230997808059899,0.008378999999999998,9.999999992515995e-07,0.2720319999999994,0.0,0.0,0.2720339999999988,0.0,7.438494264988549e-15,1.51700789876449e-05
affine_p2_n32_smooth,ok,43.90625,32.0,2.0,0.0,0.0,4.0,ofdg,1024.0,9216.0,4.0,20.0,0.005,0.001230997808059899,0.008378999999999998,0.006614000000000786,0.2178180000000003,0.0,0.09840699999999991,0.3162270000000005,0.0,1.409983241273949e-14,1.548966993307278e-05
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,-1.0,dg,1024.0,9216.0,4.0,20.0,0.005,0.001230997808059899,0.023121,0.0,0.294201,0.0,0.0,0.2942049999999999,0.0,6.827871601444713e-15,2.767457654659695e-05
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,-1.0,ofdg,1024.0,9216.0,3.0,15.0,0.005,0.001230997808059899,0.023121,0.269273,0.204292,0.0,0.1478629999999997,0.3521579999999999,0.0,4.385380947269368e-15,2.83606704841469e-05
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,-1.0,ofdg-kxrcf,1024.0,9216.0,3.0,15.0,0.005,0.001230997808059899,0.023121,0.2937079999999999,0.2043169999999996,0.1130920000000002,0.03862399999999999,0.3560339999999997,60.0,4.6074255521944e-15,2.767508018779707e-05
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,0.0,ofdg,1024.0,9216.0,3.0,15.0,0.005,0.001230997808059899,0.023121,0.2678680000000002,0.2001299999999997,0.0,0.1451120000000001,0.3452439999999997,0.0,4.385380947269368e-15,2.83606704841469e-05
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,0.0,ofdg-kxrcf,1024.0,9216.0,3.0,15.0,0.005,0.001230997808059899,0.023121,0.2928140000000004,0.2022090000000007,0.1067430000000003,0.03810099999999927,0.3470530000000003,60.0,4.6074255521944e-15,2.767508018779707e-05
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,0.0,dg,1024.0,9216.0,4.0,20.0,0.005,0.001230997808059899,0.023121,0.0,0.2613530000000002,0.0,0.0,0.261355,0.0,6.827871601444713e-15,2.767457654659695e-05
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,1.0,ofdg-kxrcf,1024.0,9216.0,3.0,15.0,0.005,0.001230997808059899,0.023121,0.292065,0.2001519999999992,0.1156510000000024,0.0378669999999981,0.3536709999999998,60.0,4.6074255521944e-15,2.767508018779707e-05
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,1.0,dg,1024.0,9216.0,4.0,20.0,0.005,0.001230997808059899,0.023121,0.0,0.2643650000000015,0.0,0.0,0.264368000000001,0.0,6.827871601444713e-15,2.767457654659695e-05
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,1.0,ofdg,1024.0,9216.0,3.0,15.0,0.005,0.001230997808059899,0.023121,0.2988439999999999,0.1984299999999983,0.0,0.1495840000000008,0.3480169999999996,0.0,4.385380947269368e-15,2.83606704841469e-05
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,2.0,dg,1024.0,9216.0,4.0,20.0,0.005,0.001230997808059899,0.023121,0.0,0.2613979999999989,0.0,0.0,0.2614019999999995,0.0,6.827871601444713e-15,2.767457654659695e-05
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,2.0,ofdg,1024.0,9216.0,3.0,15.0,0.005,0.001230997808059899,0.023121,0.2680379999999998,0.2002120000000014,0.0,0.1442529999999964,0.3444699999999985,0.0,4.385380947269368e-15,2.83606704841469e-05
