rank,element,sample,x,y,value
0,56,polynomial,4.4070812831257804,0,-0.48026776971996066
0,56,polynomial,4.437499623195583,0,-0.4750411390091156
0,56,polynomial,4.4679179632653856,0,-0.46932421148782033
0,56,center,4.437499623195583,0,-0.4750411390091156
0,57,polynomial,4.4856210994655257,0,-0.4657910249581102
0,57,polynomial,4.5160394395353283,0,-0.45938205459713666
0,57,polynomial,4.54645777960513,0,-0.45255838555120309
0,57,center,4.5160394395353283,0,-0.45938205459713666
0,58,polynomial,4.5641609158052701,0,-0.44841154553673501
0,58,polynomial,4.5945792558750727,0,-0.44099723047730449
0,58,polynomial,4.6249975959448753,0,-0.43322754752867892
0,58,center,4.5945792558750727,0,-0.44099723047730449
0,59,polynomial,4.6427007321450153,0,-0.42855433946038729
0,59,polynomial,4.673119072214817,0,-0.42027478596960205
0,59,polynomial,4.7035374122846196,0,-0.41168744602538937
0,59,center,4.673119072214817,0,-0.42027478596960205
0,60,polynomial,4.7212405484847606,0,-0.40655796224863672
0,60,polynomial,4.7516588885545623,0,-0.39752626767875238
0,60,polynomial,4.782077228624364,0,-0.38822561003625677
0,60,center,4.7516588885545623,0,-0.39752626767875238
0,61,polynomial,4.7997803648245041,0,-0.38269715507006263
0,61,polynomial,4.8301987048943067,0,-0.37300625218741013
0,61,polynomial,4.8606170449641093,0,-0.36307853711062443
0,61,center,4.8301987048943067,0,-0.37300625218741013
0,62,polynomial,4.8783201811642494,0,-0.35719858499495988
0,62,polynomial,4.9087385212340511,0,-0.34692582728475213
0,62,polynomial,4.9391568613038537,0,-0.33644334672819415
0,62,center,4.9087385212340511,0,-0.34692582728475213
0,63,polynomial,4.9568599975039946,0,-0.33025196426546377
0,63,polynomial,4.9872783375737963,0,-0.31946271998081222
0,63,polynomial,5.0176966776435989,0,-0.30848663575863255
0,63,center,4.9872783375737963,0,-0.31946271998081222
0,64,polynomial,5.035399813843739,0,-0.30201773415262551
0,64,polynomial,5.0658181539135416,0,-0.29076781316349332
0,64,polynomial,5.0962364939833442,0,-0.27935091339438001
0,64,center,5.0658181539135416,0,-0.29076781316349332
0,65,polynomial,5.1139396301834843,0,-0.27263383567558908
0,65,polynomial,5.1443579702532869,0,-0.26097123040965398
0,65,polynomial,5.1747763103230886,0,-0.24915865658687089
0,65,center,5.1443579702532869,0,-0.26097123040965398
0,66,polynomial,5.1924794465232296,0,-0.24221879468585794
0,66,polynomial,5.2228977865930313,0,-0.23018568314108925
0,66,polynomial,5.2533161266628339,0,-0.21801768290868004
0,66,center,5.2228977865930313,0,-0.23018568314108925
0,67,polynomial,5.271019262862974,0,-0.21087718315623166
0,67,polynomial,5.3014376029327757,0,-0.19850989446754086
0,67,polynomial,5.3318559430025783,0,-0.1860209253342594
0,67,center,5.3014376029327757,0,-0.19850989446754086
0,68,polynomial,5.3495590792027183,0,-0.17869975440044272
0,68,polynomial,5.3799774192725209,0,-0.16603157026857751
0,68,polynomial,5.4103957593423235,0,-0.15325336889099
0,68,center,5.3799774192725209,0,-0.16603157026857751
0,69,polynomial,5.4280988955424645,0,-0.14576844367767414
0,69,polynomial,5.4585172356122662,0,-0.13282743401620639
0,69,polynomial,5.4889355756820679,0,-0.11978720672969247
0,69,center,5.4585172356122662,0,-0.13282743401620639
0,70,polynomial,5.5066387118822089,0,-0.11215517910297029
0,70,polynomial,5.5370570519520097,0,-0.098968736307886884
0,70,polynomial,5.5674753920218123,0,-0.085692004287407225
0,70,center,5.5370570519520097,0,-0.098968736307886884
0,71,polynomial,5.5851785282219524,0,-0.07792554263910402
0,71,polynomial,5.615596868291755,0,-0.064515633768641986
0,71,polynomial,5.6460152083615576,0,-0.051025024048501753
0,71,center,5.615596868291755,0,-0.064515633768641986
0,72,polynomial,5.6637183445616976,0,-0.043139386969588946
0,72,polynomial,5.6941366846315002,0,-0.029529183372792814
0,72,polynomial,5.724555024701302,0,-0.0158441127823989
0,72,center,5.6941366846315002,0,-0.029529183372792814
0,73,polynomial,5.7422581609014429,0,-0.0078480080171844189
0,73,polynomial,5.7726765009712446,0,0.0059439079121253128
0,73,polynomial,5.8030948410410472,0,0.01980026176712326
0,73,center,5.7726765009712446,0,0.0059439079121253128
0,74,polynomial,5.8207979772411873,0,0.027893619117624571
0,74,polynomial,5.851216317310989,0,0.041851122492275905
0,74,polynomial,5.8816346573807916,0,0.05586556663965337
0,74,center,5.851216317310989,0,0.041851122492275905
0,75,polynomial,5.8993377935809317,0,0.064047299590001328
0,75,polynomial,5.9297561336507343,0,0.078148970323391936
0,75,polynomial,5.9601744737205369,0,0.092303046154181445
0,75,center,5.9297561336507343,0,0.078148970323391936
0,76,polynomial,5.9778776099206778,0,0.10056424451785988
0,76,polynomial,6.0082959499904796,0,0.11479821495573095
0,76,polynomial,6.0387142900602822,0,0.12907774842156003
0,76,center,6.0082959499904796,0,0.11479821495573095
0,77,polynomial,6.0564174262604222,0,0.13740874525263014
0,77,polynomial,6.0868357663302248,0,0.15175775809878844
0,77,polynomial,6.1172541064000265,0,0.16614778112262543
0,77,center,6.0868357663302248,0,0.15175775809878844
0,78,polynomial,6.1349572426001675,0,0.17454109538191648
0,78,polynomial,6.1653755826699692,0,0.18899331610564674
0,78,polynomial,6.1957939227397718,0,0.20348081182672811
0,78,center,6.1653755826699692,0,0.18899331610564674
0,79,polynomial,6.2134970589399128,0,0.21192818059202104
0,79,polynomial,6.2439153990097136,0,0.22646893810365326
0,79,polynomial,6.2743337390795162,0,0.24104052362714859
0,79,center,6.2439153990097136,0,0.22646893810365326
