family,n,p,amplitude,basis,map,extra,field,derivative,method,q,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,reconstruction_l2,mean_defect,solve_residual,assembly_order,elements
quad,4,3,1.2,gll,coupled,0,sine,x,recursive,3,0.0019754738291306788,0.0013926529997008536,0.012261928199631011,1.4184968039813342,0.0045050759098805579,0.0031335834142111325,0.0081198968670671764,0.0058727787063810148,8.8831010178618342e-05,0,4.0823515582450873e-16,3.3306690738754696e-16,48,16
quad,4,3,1.2,gll,coupled,0,sine,x,physical_k,3,0.0075773838635980681,0.0053418406318085565,0.085621880772486447,1.4184968039813342,0.015612241788124018,0.010859364615504656,0.021772213190499018,0.014586666991138118,8.8831010178618342e-05,0.00030916151097603234,4.0823515582450873e-16,3.3306690738754696e-16,48,16
quad,4,3,1.2,gll,coupled,0,sine,x,physical_k1,4,0.0019222886756836612,0.0013551589755354545,0.014219611523197839,1.4184968039813342,0.0044110760417622758,0.0030682001812610592,0.0078567276476227792,0.0058709521938246426,8.8831010178618342e-05,2.0026459450767977e-05,4.0823515582450873e-16,3.3306690738754696e-16,48,16
quad,4,3,1.2,gll,coupled,0,sine,x,physical_k2,5,0.0019788302356310047,0.001395019171052742,0.01347395760904524,1.4184968039813342,0.004553358268709346,0.0031671670433999445,0.0080862784062315368,0.0057882804347412593,8.8831010178618342e-05,3.5355139750071264e-06,4.0823515582450873e-16,3.3306690738754696e-16,48,16
quad,4,3,1.2,gll,coupled,0,sine,x,oracle_k2,5,4.8563681513739677e-05,3.4236017576800071e-05,0.0011333819593701833,1.4184968039813342,0.00013361803570319995,9.2940334168557722e-05,0.00018718428826336887,9.7703189796231895e-05,8.8831010178618342e-05,8.8810269914348859e-05,4.0823515582450873e-16,3.3306690738754696e-16,48,16
quad,4,3,1.2,gll,coupled,0,sine,y,recursive,3,0.0059372413377893687,0.0027903911244284022,0.042342064311964744,2.1277452059720061,0.013477517013909554,0.0062496799350128382,0.01996359965887275,0.012978642220769394,8.8831010178618342e-05,0,4.0823515582450873e-16,3.3306690738754696e-16,48,16
quad,4,3,1.2,gll,coupled,0,sine,y,physical_k,3,0.011963780325184744,0.0056227504550853385,0.13133566976380684,2.1277452059720061,0.025409300245548775,0.011782585304357803,0.03404905533634231,0.022170801890054281,8.8831010178618342e-05,0.00030916151097603234,4.0823515582450873e-16,3.3306690738754696e-16,48,16
quad,4,3,1.2,gll,coupled,0,sine,y,physical_k1,4,0.0058285376202488123,0.0027393024333410231,0.044059551693460763,2.1277452059720061,0.013230053802900892,0.0061349283926554034,0.01927465124804419,0.013038504194702236,8.8831010178618342e-05,2.0026459450767977e-05,4.0823515582450873e-16,3.3306690738754696e-16,48,16
quad,4,3,1.2,gll,coupled,0,sine,y,physical_k2,5,0.0059427426980914527,0.0027929766597108428,0.042276168865673647,2.1277452059720061,0.013553841760551534,0.0062850725994881285,0.019995537432559302,0.012989059444818584,8.8831010178618342e-05,3.5355139750071264e-06,4.0823515582450873e-16,3.3306690738754696e-16,48,16
quad,4,3,1.2,gll,coupled,0,sine,y,oracle_k2,5,7.9413923177684803e-05,3.7323041760259342e-05,0.0017851508045458875,2.1277452059720061,0.00022839336265602432,0.00010590863394261152,0.00031949522019033411,0.00016534431728312712,8.8831010178618342e-05,8.8810269914348859e-05,4.0823515582450873e-16,3.3306690738754696e-16,48,16
quad,4,3,1.2,gll,coupled,0,sine,xx,recursive,3,0.087325309443651383,0.030968237963634793,0.43742355310956993,2.8198346172034476,0.1601100787414439,0.057578813759835305,0.11753591368028238,0.071889929566514382,8.8831010178618342e-05,0,4.0823515582450873e-16,3.3306690738754696e-16,48,16
quad,4,3,1.2,gll,coupled,0,sine,xx,physical_k,3,0.13246195867405977,0.046975080689458326,0.90040206725023708,2.8198346172034476,0.22682288806661904,0.081570085600584027,0.34828585261432288,0.26385893600226729,8.8831010178618342e-05,0.00030916151097603234,4.0823515582450873e-16,3.3306690738754696e-16,48,16
quad,4,3,1.2,gll,coupled,0,sine,xx,physical_k1,4,0.08392600444737873,0.029762739961895986,0.44382904336108031,2.8198346172034476,0.15415999444975503,0.055439043434447326,0.13550617964409303,0.097271926480744994,8.8831010178618342e-05,2.0026459450767977e-05,4.0823515582450873e-16,3.3306690738754696e-16,48,16
quad,4,3,1.2,gll,coupled,0,sine,xx,physical_k2,5,0.087200210763062239,0.030923874127604858,0.42505897402586157,2.8198346172034476,0.16215497568692624,0.058314199947310255,0.11162875145443468,0.071526758512187233,8.8831010178618342e-05,3.5355139750071264e-06,4.0823515582450873e-16,3.3306690738754696e-16,48,16
