family,n,p,amplitude,basis,map,extra,field,derivative,method,q,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,reconstruction_l2,mean_defect,solve_residual,assembly_order,elements
tri,4,3,1.2,bernstein,coupled,0,sine,x,recursive,3,0.01519774558960086,0.010713979437207706,0.24826929931889818,1.4184968039813337,0.031830751544585929,0.022274505759559256,0.043237034422422001,0.02744867855869601,0.00034121672209157461,0,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,x,physical_k,3,0.0095568899585803078,0.0067373362645278597,0.13995764104135056,1.4184968039813337,0.019901253920935953,0.013926488492218406,0.027316181606277259,0.016338418263495993,0.00034121672209157461,0.00022877700720588215,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,x,physical_k1,4,0.015107591259315956,0.010650423192292761,0.24100419235861037,1.4184968039813337,0.031560308552926616,0.022085255312019245,0.042759622247290865,0.027427258194735932,0.00034121672209157461,2.8555077513047583e-05,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,x,physical_k2,5,0.015203285231951372,0.010717884727889338,0.24510779317070241,1.4184968039813337,0.031833031798189325,0.02227610143416817,0.043201912044093245,0.027490261226343338,0.00034121672209157461,3.3123745944144454e-06,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,x,oracle_k2,5,6.4688373052710794e-05,4.5603467608209034e-05,0.0020070961884950389,1.4184968039813337,0.00018614265258723307,0.00013025880276016266,0.00026201282374173053,0.00011530520902076074,0.00034121672209157461,0.00034121458834798269,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,y,recursive,3,0.018008479402572729,0.0084636446845363783,0.27126874118312427,2.1277452059720061,0.037113261517762348,0.017314065116673539,0.046572893353202756,0.02932983252575283,0.00034121672209157461,0,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,y,physical_k,3,0.012572669590742882,0.0059089168926123271,0.16502278687489547,2.1277452059720061,0.02553006793640885,0.011910277906255358,0.033047431994055569,0.019559754139497603,0.00034121672209157461,0.00022877700720588215,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,y,physical_k1,4,0.017942301189709228,0.0084325421762671757,0.267929931870178,2.1277452059720061,0.036902729786152937,0.017215847930655899,0.046341015182894886,0.029387048822110115,0.00034121672209157461,2.8555077513047583e-05,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,y,physical_k2,5,0.018012098637814205,0.0084653456566411763,0.27214990646045045,2.1277452059720061,0.037100668519875341,0.017308190235929756,0.046598983976876805,0.029400600377027623,0.00034121672209157461,3.3123745944144454e-06,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,y,oracle_k2,5,7.8743383034747381e-05,3.7007900576505113e-05,0.0021104161043816738,2.1277452059720061,0.00021692833747880404,0.00010120132823578908,0.00028763180795012493,0.00013729945744149998,0.00034121672209157461,0.00034121458834798269,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xx,recursive,3,0.39792751305482182,0.14111732320296969,3.8885393681216827,2.8198346172034516,0.66037609071122805,0.23597523065251613,0.90038956585034602,0.619124503037219,0.00034121672209157461,0,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xx,physical_k,3,0.20956326041060633,0.074317571368224061,1.6455348198642903,2.8198346172034516,0.33385035020279108,0.11929628358846253,0.43782563116918888,0.29592553585190556,0.00034121672209157461,0.00022877700720588215,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xx,physical_k1,4,0.39301981031807898,0.13937690101409322,3.6060014283139763,2.8198346172034516,0.64814604943210186,0.23160501366203826,0.89957005844879145,0.62830163488067881,0.00034121672209157461,2.8555077513047583e-05,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xx,physical_k2,5,0.399327218095132,0.14161370161884229,4.2600248149033444,2.8198346172034516,0.6656139410827111,0.2378468958549963,0.89629840312177134,0.61593466758025495,0.00034121672209157461,3.3123745944144454e-06,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xx,oracle_k2,5,0.0033346971031053118,0.0011825860576222271,0.063709294790611937,2.8198346172034516,0.0076854101098917009,0.0027462629989944889,0.010859241061601473,0.0051358367040811315,0.00034121672209157461,0.00034121458834798269,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xy,recursive,3,0.32017042195574258,0.075694846310589592,2.8183805767259935,4.2297519258051688,0.57832708464044791,0.13777085422504967,0.58947895844883558,0.41433809107166891,0.00034121672209157461,0,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xy,physical_k,3,0.1921540281527849,0.045429148452058865,1.5699655890880022,4.2297519258051688,0.34552651193702216,0.082312386833068601,0.3414765681447649,0.2325324023245533,0.00034121672209157461,0.00022877700720588215,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xy,physical_k1,4,0.315657362854176,0.07462786669080787,2.6918927872141882,4.2297519258051688,0.56732373264077507,0.13514960191888054,0.57399657664566239,0.41385182431514289,0.00034121672209157461,2.8555077513047583e-05,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xy,physical_k2,5,0.32271561245133584,0.076296581480935016,2.7694992932532942,4.2297519258051688,0.58491216242095678,0.13933957167760183,0.58221090354457827,0.40555698677657293,0.00034121672209157461,3.3123745944144454e-06,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xy,oracle_k2,5,0.001945929111411478,0.00046005750350029191,0.040003931631447109,4.2297519258051688,0.0050751512809452263,0.0012090181246342349,0.0057359200660621681,0.0030611349558919967,0.00034121672209157461,0.00034121458834798269,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,yy,recursive,3,0.58384595539719764,0.092022095801134574,5.4485322085347425,6.3446278887075644,0.95014206519150357,0.1508971738579033,1.1661981636839154,0.82018415717222315,0.00034121672209157461,0,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,yy,physical_k,3,0.41600949682714206,0.065568777889649488,3.0893666644934319,6.3446278887075644,0.65858044885713563,0.10459270474524389,0.68169023133454842,0.46542241728504141,0.00034121672209157461,0.00022877700720588215,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,yy,physical_k1,4,0.57981589775044473,0.091386903679950324,5.4020945239310185,6.3446278887075644,0.93899671801159423,0.14912712130184214,1.2124510752111228,0.84576340981403508,0.00034121672209157461,2.8555077513047583e-05,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,yy,physical_k2,5,0.58399784657410092,0.092046035924900307,5.2148413878894395,6.3446278887075644,0.9520052999144224,0.15119308418986582,1.1464863610798233,0.80517311906635525,0.00034121672209157461,3.3123745944144454e-06,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,yy,oracle_k2,5,0.0057323698717292705,0.00090349977528737086,0.1041504744427435,6.3446278887075644,0.012916068636542478,0.0020512703584133359,0.01649370671977397,0.0081701059358305038,0.00034121672209157461,0.00034121458834798269,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xxx,recursive,3,4.9187798898960455,0.86690006563468658,48.734669885780292,5.6739872159253357,6.6301746105490347,1.1599149830211715,8.7817319767108994,6.8597633090272527,0.00034121672209157461,0,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xxx,physical_k,3,2.1129496802768108,0.37239239354405607,8.3320714613891109,5.6739872159253357,2.5672876974600909,0.44913379223406208,3.7617102693783973,2.8879951897113671,0.00034121672209157461,0.00022877700720588215,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xxx,physical_k1,4,4.6420642724749079,0.81813090086736517,29.414248415647037,5.6739872159253357,6.0337578604402937,1.0555749369120937,8.418899741829561,6.5663927267490312,0.00034121672209157461,2.8555077513047583e-05,7.1946687529053047e-16,1.27675647831893e-15,48,32
tri,4,3,1.2,bernstein,coupled,0,sine,xxx,physical_k2,5,5.027830269832072,0.88611942158070489,54.215355698784869,5.6739872159253357,6.9126541583848757,1.2093333285667807,9.194313320294567,7.2336121350660729,0.00034121672209157461,3.3123745944144454e-06,7.1946687529053047e-16,1.27675647831893e-15,48,32
