family,n,p,amplitude,basis,map,extra,field,derivative,method,q,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,reconstruction_l2,mean_defect,solve_residual,assembly_order,elements
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,x,recursive,3,0.019094569245073533,0.0094955263221757243,0.630734046632492,2.0109016180051373,0.063316402883810727,0.021045765867656316,0.051852015852341074,0.025781600863641823,7.6116696856975993e-15,0,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,x,physical_k,3,0.17617154629542539,0.087608237378709652,3.0629673719009904,2.0109016180051373,0.55373800193410772,0.18405720808420725,0.2396193639232824,0.15080522310418865,7.6116696856975993e-15,0.0024506400394262379,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,x,physical_k1,4,0.088195750907299739,0.043858809460202257,1.9900757576381052,2.0109016180051373,0.32161793022731078,0.10690271951843437,0.13579162921588045,0.072768530423213726,7.6116696856975993e-15,0.00085084627056406718,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,x,physical_k2,5,0.04519811982674752,0.022476544561928963,1.275482181207904,2.0109016180051373,0.18702410211172416,0.062165020206136817,0.087226783453420706,0.043459797932422009,7.6116696856975993e-15,0.00033221503540823647,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,x,oracle_k2,5,0.045198119826767462,0.022476544561938878,1.2754821812095134,2.0109016180051373,0.18702410211180487,0.06216502020616365,0.087226783453589501,0.043459797932455475,7.6116696856975993e-15,0.00033221503540823539,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,y,recursive,3,0.0022406772283189635,0.0012742589399869554,0.061230625496186519,1.7584159372991346,0.0059521978699829487,0.0027818123529333928,0.0060406881973408232,0.0033962152080798482,7.6116696856975993e-15,0,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,y,physical_k,3,0.040008941449718768,0.022752831455321715,0.55059677055275635,1.7584159372991346,0.10131449290456022,0.047350224916816418,0.076242772892372662,0.048986656089185517,7.6116696856975993e-15,0.0024506400394262379,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,y,physical_k1,4,0.012176447363652839,0.0069246684503755339,0.21657974371099176,1.7584159372991346,0.036146976137985891,0.016893609207606165,0.023759205312716043,0.013925456195854592,7.6116696856975993e-15,0.00085084627056406718,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,y,physical_k2,5,0.0039978402504898466,0.0022735464150935697,0.081932367140939988,1.7584159372991346,0.013386024708184521,0.0062560771169399973,0.011321724224459075,0.0062439526117705705,7.6116696856975993e-15,0.00033221503540823647,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,y,oracle_k2,5,0.0039978402504793542,0.0022735464150876027,0.081932367141413387,1.7584159372991346,0.013386024708165037,0.0062560771169308908,0.011321724224414589,0.0062439526117355499,7.6116696856975993e-15,0.00033221503540823539,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,xx,recursive,3,2.4690648257040615,0.1313815541691617,70.538362817819973,18.793085843123695,10.513820481114868,0.23577680494333866,2.993807477849582,1.0947782175102041,7.6116696856975993e-15,0,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,xx,physical_k,3,10.981116561229316,0.58431684146471652,145.02404934443661,18.793085843123695,32.844928082398212,0.73656119730897485,4.2842889698626552,2.8788402547048131,7.6116696856975993e-15,0.0024506400394262379,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,xx,physical_k1,4,7.7123621106217577,0.41038295546570264,122.16583324013,18.793085843123695,25.80783570469,0.57875146868678462,4.6417534520262071,2.8345459055827491,7.6116696856975993e-15,0.00085084627056406718,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,xx,physical_k2,5,5.2366975934690618,0.27865022472534207,98.802495398544195,18.793085843123695,19.454693939615915,0.43627961752555816,3.9369005442096099,2.1540838871672636,7.6116696856975993e-15,0.00033221503540823647,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,xx,oracle_k2,5,5.236697593470848,0.2786502247254371,98.802495398596065,18.793085843123695,19.45469393962145,0.43627961752568234,3.9369005442052205,2.1540838871646661,7.6116696856975993e-15,0.00033221503540823539,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,xy,recursive,3,0.035200301429054712,0.030234431002627508,1.4914773717875764,1.1642455393321489,0.10307575139197539,0.064952098271576636,0.13144361458864096,0.054446022443819325,7.6116696856975993e-15,0,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,xy,physical_k,3,0.15763281653814379,0.13539482112043766,3.2409581359417845,1.1642455393321489,0.3969598154944084,0.25014004358610986,0.26044378308914667,0.16354112652499497,7.6116696856975993e-15,0.0024506400394262379,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,xy,physical_k1,4,0.07930914356968298,0.068120633397640004,2.1336270768851264,1.1642455393321489,0.22014345008202393,0.1387210746511689,0.23334693559270225,0.12605234578379779,7.6116696856975993e-15,0.00085084627056406718,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,xy,physical_k2,5,0.047190201870296385,0.040532860359822634,1.3288420423023046,1.1642455393321489,0.14079378753407934,0.088719721180251745,0.1882357109547966,0.082003039473762612,7.6116696856975993e-15,0.00033221503540823647,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,xy,oracle_k2,5,0.047190201870283832,0.040532860359811851,1.3288420422727976,1.1642455393321489,0.14079378753346217,0.088719721179862848,0.18823571095529112,0.082003039473400624,7.6116696856975993e-15,0.00033221503540823539,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,yy,recursive,3,0.15102157212374284,0.023267903479216926,3.4362360573196042,6.4905534896445012,0.45894311164318513,0.050103378629854013,0.22594937166018389,0.12367154845139261,7.6116696856975993e-15,0,9.1577466849842559e-16,9.4368957093138306e-16,48,8
tri,2,3,0.69999999999999996,gll,separable,0,represented_quadratic,yy,physical_k,3,1.5033461649682494,0.23162064180917646,14.201698515864912,6.4905534896445012,3.2352845798540728,0.3531999591395627,1.0724855996993039,0.74271233692358307,7.6116696856975993e-15,0.0024506400394262379,9.1577466849842559e-16,9.4368957093138306e-16,48,8
