family,n,p,amplitude,basis,map,extra,field,derivative,method,q,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,reconstruction_l2,mean_defect,solve_residual,assembly_order,elements
quad,4,3,0.69999999999999996,gll,separable,8,represented_quadratic,x,recursive,3,0.0034244308820028427,0.0017029330780488248,0.052890229695208291,2.0109016180051325,0.012750929615230416,0.0045762601921744521,0.0076937626645060368,0.0033214099626672411,1.2306117553550501e-15,0,3.6277400637925515e-16,3.6082248300317588e-16,56,16
quad,4,3,0.69999999999999996,gll,separable,8,represented_quadratic,x,physical_k,3,0.050541073462991026,0.025133538612957657,0.85673549824033657,2.0109016180051325,0.18826607142733232,0.067567977724611109,0.13911343793320882,0.068999468528875077,1.2306117553550501e-15,0.00029851571280642436,3.6277400637925515e-16,3.6082248300317588e-16,56,16
quad,4,3,0.69999999999999996,gll,separable,8,represented_quadratic,x,physical_k1,4,0.017633214014441588,0.0087688098992800053,0.36051629830057585,2.0109016180051325,0.07884015157976762,0.028295430851452519,0.042334729176872442,0.018971551187601035,1.2306117553550501e-15,7.3436979493835737e-05,3.6277400637925515e-16,3.6082248300317588e-16,56,16
quad,4,3,0.69999999999999996,gll,separable,8,represented_quadratic,x,physical_k2,5,0.0062791336759862402,0.0031225464337809356,0.14939656949853664,2.0109016180051325,0.032690818665646278,0.011732610611425387,0.021809430947357426,0.0095023062834511396,1.2306117553550501e-15,2.003177381326524e-05,3.6277400637925515e-16,3.6082248300317588e-16,56,16
quad,4,3,0.69999999999999996,gll,separable,8,represented_quadratic,x,oracle_k2,5,0.0062791336759787401,0.0031225464337772059,0.14939656949762004,2.0109016180051325,0.032690818665611576,0.011732610611412932,0.021809430947309229,0.0095023062834169933,1.2306117553550501e-15,2.0031773813261225e-05,3.6277400637925515e-16,3.6082248300317588e-16,56,16
quad,4,3,0.69999999999999996,gll,separable,8,represented_quadratic,y,recursive,3,0.0002482039978835056,0.00014115204066265417,0.0025632678590978841,1.7584159372991275,0.00071126830457688436,0.0003444941914435176,0.00046013297643727113,0.00022431965303086048,1.2306117553550501e-15,0,3.6277400637925515e-16,3.6082248300317588e-16,56,16
quad,4,3,0.69999999999999996,gll,separable,8,represented_quadratic,y,physical_k,3,0.007712969052115274,0.0043863166208344059,0.10447672929075491,1.7584159372991275,0.022785101354836954,0.011035687964280266,0.027227180240422186,0.016526360679669491,1.2306117553550501e-15,0.00029851571280642436,3.6277400637925515e-16,3.6082248300317588e-16,56,16
quad,4,3,0.69999999999999996,gll,separable,8,represented_quadratic,y,physical_k1,4,0.001383053259945819,0.00078653362416070116,0.024969184104981501,1.7584159372991275,0.0049775339630308453,0.0024108083081208144,0.0030997340073587502,0.0016602486853274138,1.2306117553550501e-15,7.3436979493835737e-05,3.6277400637925515e-16,3.6082248300317588e-16,56,16
quad,4,3,0.69999999999999996,gll,separable,8,represented_quadratic,y,physical_k2,5,0.0002563791236159978,0.00014580118285881108,0.0059700416437156179,1.7584159372991275,0.0010844483436497547,0.00052523942498762294,0.0011345943091127311,0.00059851171258760159,1.2306117553550501e-15,2.003177381326524e-05,3.6277400637925515e-16,3.6082248300317588e-16,56,16
quad,4,3,0.69999999999999996,gll,separable,8,represented_quadratic,y,oracle_k2,5,0.0002563791236117738,0.00014580118285640895,0.0059700416436729853,1.7584159372991275,0.0010844483436320191,0.00052523942497903291,0.0011345943090417794,0.00059851171255045302,1.2306117553550501e-15,2.0031773813261225e-05,3.6277400637925515e-16,3.6082248300317588e-16,56,16
