element,triangle,vertex,x,y,z,u,exact,error
0,0,0,1,0,0,1.0005616665981796,1,0.00056166659817957765
0,0,1,0.99959862883495365,0.028329864653414302,-7.8631170056837355e-18,1.0147943684292744,1.0141649323267072,0.00062943610256716021
0,0,2,0.99959862883495365,-7.8631170056837355e-18,0.028329864653414302,1.0004357994888833,1,0.00043579948888328168
0,1,0,0.99959862883495365,0.028329864653414302,-7.8631170056837355e-18,1.0147943684292744,1.0141649323267072,0.00062943610256716021
0,1,1,0.99919450296262946,0.028375563864563386,0.028375563864563386,1.0146685013199779,1.0141877819322818,0.00048071938769611577
0,1,2,0.99959862883495365,-7.8631170056837355e-18,0.028329864653414302,1.0004357994888833,1,0.00043579948888328168
0,2,0,0.99959862883495365,0.028329864653414302,-7.8631170056837355e-18,1.0147943684292744,1.0141649323267072,0.00062943610256716021
0,2,1,0.99839094927118155,0.056705488388592629,0,1.029027070260369,1.0283527441942963,0.00067432606607265022
0,2,2,0.99919450296262946,0.028375563864563386,0.028375563864563386,1.0146685013199779,1.0141877819322818,0.00048071938769611577
0,3,0,0.99839094927118155,0.056705488388592629,0,1.029027070260369,1.0283527441942963,0.00067432606607265022
0,3,1,0.99798178509957347,0.056796877445641158,0.028398438722820579,1.0289012031510729,1.0283984387228207,0.00050276442825225587
0,3,2,0.99919450296262946,0.028375563864563386,0.028375563864563386,1.0146685013199779,1.0141877819322818,0.00048071938769611577
0,4,0,0.99839094927118155,0.056705488388592629,0,1.029027070260369,1.0283527441942963,0.00067432606607265022
0,4,1,0.99637598178091147,0.085058232582888971,0,1.0432597720914638,1.0425291162914445,0.00073065580001929753
0,4,2,0.99798178509957347,0.056796877445641158,0.028398438722820579,1.0289012031510729,1.0283984387228207,0.00050276442825225587
0,5,0,0.99637598178091147,0.085058232582888971,0,1.0432597720914638,1.0425291162914445,0.00073065580001929753
0,5,1,0.99595951347369926,0.085194969153754144,0.028398323051251374,1.0431339049821675,1.0425974845768771,0.00053642040529044976
0,5,2,0.99798178509957347,0.056796877445641158,0.028398438722820579,1.0289012031510729,1.0283984387228207,0.00050276442825225587
0,6,0,0.99637598178091147,0.085058232582888971,0,1.0432597720914638,1.0425291162914445,0.00073065580001929753
0,6,1,0.99355860436086385,0.11331945861365723,0,1.0574924739225584,1.0566597293068287,0.00083274461572968583
0,6,2,0.99595951347369926,0.085194969153754144,0.028398323051251374,1.0431339049821675,1.0425974845768771,0.00053642040529044976
0,7,0,0.99355860436086385,0.11331945861365723,0,1.0574924739225584,1.0566597293068287,0.00083274461572968583
0,7,1,0.9931326192185399,0.11350087076783313,0.028375217691958277,1.0573666068132623,1.0567504353839166,0.00061617142934577984
0,7,2,0.99595951347369926,0.085194969153754144,0.028398323051251374,1.0431339049821675,1.0425974845768771,0.00053642040529044976
0,8,0,0.99355860436086385,0.11331945861365723,0,1.0574924739225584,1.0566597293068287,0.00083274461572968583
0,8,1,0.98994949366116647,0.1414213562373095,0,1.0717251757536532,1.0707106781186548,0.0010144976349983903
0,8,2,0.9931326192185399,0.11350087076783313,0.028375217691958277,1.0573666068132623,1.0567504353839166,0.00061617142934577984
0,9,0,0.99959862883495365,-7.8631170056837355e-18,0.028329864653414302,1.0004357994888833,1,0.00043579948888328168
0,9,1,0.99919450296262946,0.028375563864563386,0.028375563864563386,1.0146685013199779,1.0141877819322818,0.00048071938769611577
0,9,2,0.99839094927118155,0,0.056705488388592629,1.0003099323795872,1,0.00030993237958720776
0,10,0,0.99919450296262946,0.028375563864563386,0.028375563864563386,1.0146685013199779,1.0141877819322818,0.00048071938769611577
