element,triangle,vertex,x,y,z,u,exact,error
0,0,0,1,0,0,-0.0032301842436835843,0,-0.0032301842436835843
0,0,1,0.99959862883495365,0.028329864653414302,-7.8631170056837355e-18,0.00082277028784620489,0,0.00082277028784620489
0,0,2,0.99959862883495365,-7.8631170056837355e-18,0.028329864653414302,-0.0030232464670321701,0,-0.0030232464670321701
0,1,0,0.99959862883495365,0.028329864653414302,-7.8631170056837355e-18,0.00082277028784620489,0,0.00082277028784620489
0,1,1,0.99919450296262946,0.028375563864563386,0.028375563864563386,0.0010297080644976193,0,0.0010297080644976193
0,1,2,0.99959862883495365,-7.8631170056837355e-18,0.028329864653414302,-0.0030232464670321701,0,-0.0030232464670321701
0,2,0,0.99959862883495365,0.028329864653414302,-7.8631170056837355e-18,0.00082277028784620489,0,0.00082277028784620489
0,2,1,0.99839094927118155,0.056705488388592629,0,0.0048757248193759956,0,0.0048757248193759956
0,2,2,0.99919450296262946,0.028375563864563386,0.028375563864563386,0.0010297080644976193,0,0.0010297080644976193
0,3,0,0.99839094927118155,0.056705488388592629,0,0.0048757248193759956,0,0.0048757248193759956
0,3,1,0.99798178509957347,0.056796877445641158,0.028398438722820579,0.0050826625960274114,0,0.0050826625960274114
0,3,2,0.99919450296262946,0.028375563864563386,0.028375563864563386,0.0010297080644976193,0,0.0010297080644976193
0,4,0,0.99839094927118155,0.056705488388592629,0,0.0048757248193759956,0,0.0048757248193759956
0,4,1,0.99637598178091147,0.085058232582888971,0,0.0089286793509057872,0,0.0089286793509057872
0,4,2,0.99798178509957347,0.056796877445641158,0.028398438722820579,0.0050826625960274114,0,0.0050826625960274114
0,5,0,0.99637598178091147,0.085058232582888971,0,0.0089286793509057872,0,0.0089286793509057872
0,5,1,0.99595951347369926,0.085194969153754144,0.028398323051251374,0.009135617127557203,0,0.009135617127557203
0,5,2,0.99798178509957347,0.056796877445641158,0.028398438722820579,0.0050826625960274114,0,0.0050826625960274114
0,6,0,0.99637598178091147,0.085058232582888971,0,0.0089286793509057872,0,0.0089286793509057872
0,6,1,0.99355860436086385,0.11331945861365723,0,0.012981633882435577,0,0.012981633882435577
0,6,2,0.99595951347369926,0.085194969153754144,0.028398323051251374,0.009135617127557203,0,0.009135617127557203
0,7,0,0.99355860436086385,0.11331945861365723,0,0.012981633882435577,0,0.012981633882435577
0,7,1,0.9931326192185399,0.11350087076783313,0.028375217691958277,0.013188571659086991,0,0.013188571659086991
0,7,2,0.99595951347369926,0.085194969153754144,0.028398323051251374,0.009135617127557203,0,0.009135617127557203
0,8,0,0.99355860436086385,0.11331945861365723,0,0.012981633882435577,0,0.012981633882435577
0,8,1,0.98994949366116647,0.1414213562373095,0,0.017034588413965365,0,0.017034588413965365
