family,n,p,amplitude,qextra,field,multi,path,error_l2,path_minus_mean_l2,exact_l2,best_projection_error_l2,input_error_l2,first_weak_relative,constant_max,min_jacobian_det,quadrature_order,elements
tri,8,3,0,0,sine,xy,xy,0.040559834832975671,7.1822127801747441e-12,4.2297519258051848,5.8454487401981906e-05,9.7424145669972904e-06,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,sine,xy,yx,0.040559834834841269,7.18219325014515e-12,4.2297519258051848,5.8454487401981906e-05,9.7424145669972904e-06,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,sine,xy,mean,0.040559834833908896,0,4.2297519258051848,5.8454487401981906e-05,9.7424145669972904e-06,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,sine,xxy,xxy,1.1385328436443192,2.266018005397879e-10,8.5109808238879783,0.00011764291311953519,9.7424145669972904e-06,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,sine,xxy,xyx,1.1385328436444193,2.2792420806864733e-10,8.5109808238879783,0.00011764291311953519,9.7424145669972904e-06,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,sine,xxy,yxx,1.1385328432477209,4.5366221109050476e-10,8.5109808238879783,0.00011764291311953519,9.7424145669972904e-06,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,sine,xxy,mean,1.1385328435121342,0,8.5109808238879783,0.00011764291311953519,9.7424145669972904e-06,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,sine,xyy,xyy,1.6624875364292275,4.1670034994971742e-10,12.766471235832373,0.00017646436967931579,9.7424145669972904e-06,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,sine,xyy,yxy,1.6624875369611183,2.1028552590103001e-10,12.766471235832373,0.00017646436967931579,9.7424145669972904e-06,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,sine,xyy,yyx,1.6624875369621048,2.0852249165455481e-10,12.766471235832373,0.00017646436967931579,9.7424145669972904e-06,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,sine,xyy,mean,1.662487536784151,0,12.766471235832373,0.00017646436967931579,9.7424145669972904e-06,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,exponential,xy,xy,0.0010495622454899287,2.2966124951488867e-11,1.1714413662128973,1.3599040107036849e-07,2.7198080214073699e-07,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,exponential,xy,yx,0.0010495622329842779,2.2966127266337965e-11,1.1714413662128973,1.3599040107036849e-07,2.7198080214073699e-07,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,exponential,xy,mean,0.0010495622392371012,0,1.1714413662128973,1.3599040107036849e-07,2.7198080214073699e-07,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,exponential,xxy,xxy,0.046345100463889392,7.2013017286536895e-10,1.1714413662128973,1.3599040107036849e-07,2.7198080214073699e-07,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,exponential,xxy,xyx,0.046345100460469996,7.1448508386272024e-10,1.1714413662128973,1.3599040107036849e-07,2.7198080214073699e-07,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,exponential,xxy,yxx,0.046345098793212199,1.4338910658955475e-09,1.1714413662128973,1.3599040107036849e-07,2.7198080214073699e-07,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,exponential,xxy,mean,0.04634509990585723,0,1.1714413662128973,1.3599040107036849e-07,2.7198080214073699e-07,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,exponential,xyy,xyy,0.024214997422372962,1.2958490602405154e-09,0.58572068310644865,6.7995200535184247e-08,2.7198080214073699e-07,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,exponential,xyy,yxy,0.024214999002458729,6.4835962372714327e-10,0.58572068310644865,6.7995200535184247e-08,2.7198080214073699e-07,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,exponential,xyy,yyx,0.024214999000697998,6.4769278210017688e-10,0.58572068310644865,6.7995200535184247e-08,2.7198080214073699e-07,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,exponential,xyy,mean,0.024214998475176459,0,0.58572068310644865,6.7995200535184247e-08,2.7198080214073699e-07,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,cubic,xy,xy,9.8900800613963842e-12,5.0073329935054269e-12,2.1602468994692803,9.2360561217293996e-15,3.8395955747780575e-15,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,cubic,xy,yx,1.2642904762549134e-11,5.0073379355606274e-12,2.1602468994692803,9.2360561217293996e-15,3.8395955747780575e-15,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,cubic,xy,mean,1.01860132210471e-11,0,2.1602468994692803,9.2360561217293996e-15,3.8395955747780575e-15,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,cubic,xxy,xxy,4.1314212798659747e-10,1.6177598444883768e-10,2.0000000000005898,8.1571737168773265e-15,3.8395955747780575e-15,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,cubic,xxy,xyx,4.091757806540651e-10,1.5795560595350488e-10,2.0000000000005898,8.1571737168773265e-15,3.8395955747780575e-15,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,cubic,xxy,yxx,4.2951879368134293e-10,3.1908227553908834e-10,2.0000000000005898,8.1571737168773265e-15,3.8395955747780575e-15,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,cubic,xxy,mean,3.51028328302269e-10,0,2.0000000000005898,8.1571737168773265e-15,3.8395955747780575e-15,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,cubic,xyy,xyy,3.8899812016186089e-10,2.8152225332749425e-10,2.0000000000005898,8.1571737168773265e-15,3.8395955747780575e-15,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,cubic,xyy,yxy,6.0398780654106679e-10,1.418890304417903e-10,2.0000000000005898,8.1571737168773265e-15,3.8395955747780575e-15,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,cubic,xyy,yyx,6.0469208730997392e-10,1.404112238891856e-10,2.0000000000005898,8.1571737168773265e-15,3.8395955747780575e-15,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
tri,8,3,0,0,cubic,xyy,mean,5.042058714489557e-10,0,2.0000000000005898,8.1571737168773265e-15,3.8395955747780575e-15,6.7459059172048086e-16,9.5301544433823437e-13,0.015624999999977572,26,128
