family,n,p,amplitude,qextra,field,multi,path,error_l2,path_minus_mean_l2,exact_l2,best_projection_error_l2,input_error_l2,first_weak_relative,constant_max,min_jacobian_det,quadrature_order,elements
tri,8,5,0,0,sine,xy,xy,8.265372475791446e-05,1.2510494649229168e-11,4.2297519258051928,4.0534928227047369e-08,6.7558213716886545e-09,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,sine,xy,yx,8.2653722971348759e-05,1.2510492471327644e-11,4.2297519258051928,4.0534928227047369e-08,6.7558213716886545e-09,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,sine,xy,mean,8.2653723864630965e-05,0,4.2297519258051928,4.0534928227047369e-08,6.7558213716886545e-09,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,sine,xxy,xxy,0.0058792335837785994,8.5321815361886039e-10,8.5109808238880511,8.1579450674066672e-08,6.7558213716886545e-09,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,sine,xxy,xyx,0.0058792335841287976,8.5393692525756161e-10,8.5109808238880511,8.1579450674066672e-08,6.7558213716886545e-09,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,sine,xxy,yxx,0.005879233925792665,1.7064916309331567e-09,8.5109808238880511,8.1579450674066672e-08,6.7558213716886545e-09,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,sine,xxy,mean,0.0058792336978999177,0,8.5109808238880511,8.1579450674066672e-08,6.7558213716886545e-09,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,sine,xyy,xyy,0.0072002670961881206,1.6855714878823097e-09,12.766471235831768,1.2236917601384849e-07,6.7558213716886545e-09,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,sine,xyy,yxy,0.0072002667000106652,8.4389512845989524e-10,12.766471235831768,1.2236917601384849e-07,6.7558213716886545e-09,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,sine,xyy,yyx,0.0072002666997133952,8.4319407397625544e-10,12.766471235831768,1.2236917601384849e-07,6.7558213716886545e-09,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,sine,xyy,mean,0.0072002668319705492,0,12.766471235831768,1.2236917601384849e-07,6.7558213716886545e-09,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,exponential,xy,xy,2.0337521433438734e-07,3.92530541447355e-11,1.1714413662128931,8.507883316008883e-12,1.7015766632017766e-11,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,exponential,xy,yx,2.0335461097429478e-07,3.9253055928546135e-11,1.1714413662128931,8.507883316008883e-12,1.7015766632017766e-11,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,exponential,xy,mean,2.0336490912865291e-07,0,1.1714413662128931,8.507883316008883e-12,1.7015766632017766e-11,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,exponential,xxy,xxy,1.7915563414402e-05,2.6936634041640436e-09,1.1714413662128931,8.507883316008883e-12,1.7015766632017766e-11,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,exponential,xxy,xyx,1.7915568994091458e-05,2.6909219788427609e-09,1.1714413662128931,8.507883316008883e-12,1.7015766632017766e-11,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,exponential,xxy,yxx,1.7913358301445052e-05,5.3840141359951506e-09,1.1714413662128931,8.507883316008883e-12,1.7015766632017766e-11,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,exponential,xxy,mean,1.7914829862334211e-05,0,1.1714413662128931,8.507883316008883e-12,1.7015766632017766e-11,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,exponential,xyy,xyy,1.2244386193513677e-05,5.1551652867452796e-09,0.58572068310644654,4.2539416580044415e-12,1.7015766632017766e-11,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,exponential,xyy,yxy,1.2243127651208779e-05,2.5798629498740762e-09,0.58572068310644654,4.2539416580044415e-12,1.7015766632017766e-11,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,exponential,xyy,yyx,1.2243133463681092e-05,2.5754494180002128e-09,0.58572068310644654,4.2539416580044415e-12,1.7015766632017766e-11,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,exponential,xyy,mean,1.2243548574452548e-05,0,0.58572068310644654,4.2539416580044415e-12,1.7015766632017766e-11,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,cubic,xy,xy,3.7104589134284358e-11,9.3763348607959977e-12,2.160246899469219,1.3106064228031073e-14,4.0678904380282736e-15,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,cubic,xy,yx,3.9557320028094467e-11,9.3763422380487694e-12,2.160246899469219,1.3106064228031073e-14,4.0678904380282736e-15,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,cubic,xy,mean,3.7186698837169183e-11,0,2.160246899469219,1.3106064228031073e-14,4.0678904380282736e-15,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,cubic,xxy,xxy,3.1351825697659232e-09,6.3238492310645946e-10,1.9999999999993134,1.1214171917812569e-14,4.0678904380282736e-15,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,cubic,xxy,xyx,3.1404372106422935e-09,6.334481632905529e-10,1.9999999999993134,1.1214171917812569e-14,4.0678904380282736e-15,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,cubic,xxy,yxx,3.8100101792232883e-09,1.265283101076074e-09,1.9999999999993134,1.1214171917812569e-14,4.0678904380282736e-15,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,cubic,xxy,mean,3.2560602066967666e-09,0,1.9999999999993134,1.1214171917812569e-14,4.0678904380282736e-15,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,cubic,xyy,xyy,3.251724988617826e-09,1.2803203289679073e-09,1.9999999999993134,1.1214171917812569e-14,4.0678904380282736e-15,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,cubic,xyy,yxy,3.3014783091396964e-09,6.4262044739137079e-10,1.9999999999993134,1.1214171917812569e-14,4.0678904380282736e-15,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,cubic,xyy,yyx,3.2970137756941753e-09,6.3822928444899752e-10,1.9999999999993134,1.1214171917812569e-14,4.0678904380282736e-15,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
tri,8,5,0,0,cubic,xyy,mean,3.1561715329779758e-09,0,1.9999999999993134,1.1214171917812569e-14,4.0678904380282736e-15,8.2486101282697177e-16,3.3173463975799677e-12,0.015624999999977008,30,128
