family,n,p,amplitude,qextra,field,multi,path,error_l2,path_minus_mean_l2,exact_l2,best_projection_error_l2,input_error_l2,first_weak_relative,constant_max,min_jacobian_det,quadrature_order,elements
tri,8,3,1.2,8,sine,xy,xy,0.081828625244296405,0.0026531142422019775,4.2297519258050986,0.00013402684423352983,2.2337807372254396e-05,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,sine,xy,yx,0.081783554422078311,0.0026531142422019545,4.2297519258050986,0.00013402684423352983,2.2337807372254396e-05,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,sine,xy,mean,0.081763059057609014,0,4.2297519258050986,0.00013402684423352983,2.2337807372254396e-05,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,sine,xxy,xxy,2.6493328796604256,0.064428888254694519,8.5109808238878877,0.00026964074338088736,2.2337807372254396e-05,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,sine,xxy,xyx,2.6498266362258867,0.062796508422824401,8.5109808238878877,0.00026964074338088736,2.2337807372254396e-05,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,sine,xxy,yxx,2.6517496300502454,0.12635946181217497,8.5109808238878877,0.00026964074338088736,2.2337807372254396e-05,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,sine,xxy,mean,2.6487897118667272,0,8.5109808238878877,0.00026964074338088736,2.2337807372254396e-05,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,sine,xyy,xyy,3.1204132313975714,0.17083622968130119,12.766471235831998,0.00040446111507134644,2.2337807372254396e-05,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,sine,xyy,yxy,3.1213787705829414,0.085282377783321109,12.766471235831998,0.00040446111507134644,2.2337807372254396e-05,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,sine,xyy,yyx,3.1207921318793401,0.08652158246837606,12.766471235831998,0.00040446111507134644,2.2337807372254396e-05,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,sine,xyy,mean,3.1185137276680552,0,12.766471235831998,0.00040446111507134644,2.2337807372254396e-05,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,exponential,xy,xy,0.026007670080325423,0.00071753979820213492,1.1714413662129093,1.8453327631235149e-06,3.6906655262470297e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,exponential,xy,yx,0.026010501278345827,0.00071753979820213308,1.1714413662129093,1.8453327631235149e-06,3.6906655262470297e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,exponential,xy,mean,0.02599918607412418,0,1.1714413662129093,1.8453327631235149e-06,3.6906655262470297e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,exponential,xxy,xxy,1.2669479764364449,0.023226784635149097,1.1714413662129093,1.8453327631235149e-06,3.6906655262470297e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,exponential,xxy,xyx,1.2675765819627496,0.02203091944585216,1.1714413662129093,1.8453327631235149e-06,3.6906655262470297e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,exponential,xxy,yxx,1.2704938996543513,0.044497378545491788,1.1714413662129093,1.8453327631235149e-06,3.6906655262470297e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,exponential,xxy,mean,1.2679455106013184,0,1.1714413662129093,1.8453327631235149e-06,3.6906655262470297e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,exponential,xyy,xyy,1.1062129953622035,0.042151726881396519,0.58572068310645464,9.2266638156175743e-07,3.6906655262470297e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,exponential,xyy,yxy,1.1029819084933277,0.020889796298172354,0.58572068310645464,9.2266638156175743e-07,3.6906655262470297e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,exponential,xyy,yyx,1.1026017826221488,0.02199389421223804,0.58572068310645464,9.2266638156175743e-07,3.6906655262470297e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,exponential,xyy,mean,1.1035261799586249,0,0.58572068310645464,9.2266638156175743e-07,3.6906655262470297e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,cubic,xy,xy,0.025175525162109445,0.00069455866480144194,2.1602468994693433,2.1400158434019275e-06,3.842311887476689e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,cubic,xy,yx,0.025189015138091502,0.00069455866480144497,2.1602468994693433,2.1400158434019275e-06,3.842311887476689e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,cubic,xy,mean,0.025172690830911528,0,2.1602468994693433,2.1400158434019275e-06,3.842311887476689e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,cubic,xxy,xxy,1.1005040718903238,0.021758293302618217,2.0000000000000386,1.0306476163356101e-14,3.842311887476689e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,cubic,xxy,xyx,1.1011341127416578,0.020649113000271394,2.0000000000000386,1.0306476163356101e-14,3.842311887476689e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,cubic,xxy,yxx,1.1051443639869372,0.041705241085699923,2.0000000000000386,1.0306476163356101e-14,3.842311887476689e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,cubic,xxy,mean,1.1018636448329273,0,2.0000000000000386,1.0306476163356101e-14,3.842311887476689e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,cubic,xyy,xyy,1.1347802756268206,0.046104860989662301,2.0000000000000386,1.0306476163356101e-14,3.842311887476689e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,cubic,xyy,yxy,1.1322889089439681,0.022891530193707842,2.0000000000000386,1.0306476163356101e-14,3.842311887476689e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,cubic,xyy,yyx,1.1316872481953302,0.023970384395215181,2.0000000000000386,1.0306476163356101e-14,3.842311887476689e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
tri,8,3,1.2,8,cubic,xyy,mean,1.132445173846929,0,2.0000000000000386,1.0306476163356101e-14,3.842311887476689e-06,1.1830814106161824e-15,1.2221335055073723e-12,0.010937510001695907,34,128
