family,n,p,amplitude,qextra,field,multi,path,error_l2,path_minus_mean_l2,exact_l2,best_projection_error_l2,input_error_l2,first_weak_relative,constant_max,min_jacobian_det,quadrature_order,elements
quad,8,5,1.2,8,sine,xy,xy,9.5820729819354372e-06,1.436012702305924e-06,4.2297519258051892,2.0623834908138936e-08,3.4373058170906056e-09,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,sine,xy,yx,9.7285914231476813e-06,1.436012702293261e-06,4.2297519258051892,2.0623834908138936e-08,3.4373058170906056e-09,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,sine,xy,mean,9.5482288605613469e-06,0,4.2297519258051892,2.0623834908138936e-08,3.4373058170906056e-09,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,sine,xxy,xxy,0.00043966807006895183,5.825199179615184e-05,8.510980823887996,5.9214636377764724e-08,3.4373058170906056e-09,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,sine,xxy,xyx,0.00044066976163589393,5.7801175804488749e-05,8.510980823887996,5.9214636377764724e-08,3.4373058170906056e-09,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,sine,xxy,yxx,0.00042769425334682291,0.00011587770980032095,8.510980823887996,5.9214636377764724e-08,3.4373058170906056e-09,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,sine,xxy,mean,0.00042827495486859042,0,8.510980823887996,5.9214636377764724e-08,3.4373058170906056e-09,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,sine,xyy,xyy,0.0011014607290983555,0.00034773344515985806,12.766471235831993,8.8821954564406076e-08,3.4373058170906056e-09,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,sine,xyy,yxy,0.0011716049721740237,0.00017380150749020192,12.766471235831993,8.8821954564406076e-08,3.4373058170906056e-09,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,sine,xyy,yyx,0.0011702391585461254,0.00017411133386590577,12.766471235831993,8.8821954564406076e-08,3.4373058170906056e-09,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,sine,xyy,mean,0.0011215901460715238,0,12.766471235831993,8.8821954564406076e-08,3.4373058170906056e-09,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,exponential,xy,xy,7.5940591798983101e-08,1.4683139902447505e-08,1.1714413662129017,1.1064190624098884e-11,2.2128381248197767e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,exponential,xy,yx,7.4109203394140908e-08,1.468313990035563e-08,1.1714413662129017,1.1064190624098884e-11,2.2128381248197767e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,exponential,xy,mean,7.3579746927478068e-08,0,1.1714413662129017,1.1064190624098884e-11,2.2128381248197767e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,exponential,xxy,xxy,9.9477009200422081e-06,1.7216556937241476e-06,1.1714413662129017,1.1064190624098884e-11,2.2128381248197767e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,exponential,xxy,xyx,9.9921294379845974e-06,1.7164728187981361e-06,1.1714413662129017,1.1064190624098884e-11,2.2128381248197767e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,exponential,xxy,yxx,8.889734951679943e-06,3.4365427594842397e-06,1.1714413662129017,1.1064190624098884e-11,2.2128381248197767e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,exponential,xxy,mean,9.3114014055897901e-06,0,1.1714413662129017,1.1064190624098884e-11,2.2128381248197767e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,exponential,xyy,xyy,2.8258191812477789e-06,2.3430379331697002e-06,0.58572068310645087,5.5320953120494418e-12,2.2128381248197767e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,exponential,xyy,yxy,4.1872173837358924e-06,1.1707531776180856e-06,0.58572068310645087,5.5320953120494418e-12,2.2128381248197767e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,exponential,xyy,yyx,4.1832896381592805e-06,1.172841473914075e-06,0.58572068310645087,5.5320953120494418e-12,2.2128381248197767e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,exponential,xyy,mean,3.4049918638379386e-06,0,0.58572068310645087,5.5320953120494418e-12,2.2128381248197767e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,cubic,xy,xy,8.204244742478809e-08,1.7442096851388277e-08,2.1602468994692776,2.8548428307825598e-15,3.0377893423431198e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,cubic,xy,yx,8.1778229704127136e-08,1.7442096851803327e-08,2.1602468994692776,2.8548428307825598e-15,3.0377893423431198e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,cubic,xy,mean,8.0031832883688349e-08,0,2.1602468994692776,2.8548428307825598e-15,3.0377893423431198e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,cubic,xxy,xxy,9.5350554117427561e-06,1.8712139047247674e-06,2.0000000000000062,2.7033696709374019e-15,3.0377893423431198e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,cubic,xxy,xyx,9.565055948781343e-06,1.8644729485478798e-06,2.0000000000000062,2.7033696709374019e-15,3.0377893423431198e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,cubic,xxy,yxx,8.0268732546981372e-06,3.7345867871778653e-06,2.0000000000000062,2.7033696709374019e-15,3.0377893423431198e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,cubic,xxy,mean,8.6778152382981147e-06,0,2.0000000000000062,2.7033696709374019e-15,3.0377893423431198e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,cubic,xyy,xyy,5.5544284330389523e-06,3.3253670926374736e-06,2.0000000000000062,2.7033696709374019e-15,3.0377893423431198e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,cubic,xyy,yxy,7.3036095437626967e-06,1.6617010656742722e-06,2.0000000000000062,2.7033696709374019e-15,3.0377893423431198e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,cubic,xyy,yyx,7.2882989357226074e-06,1.6644027198158843e-06,2.0000000000000062,2.7033696709374019e-15,3.0377893423431198e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
quad,8,5,1.2,8,cubic,xyy,mean,6.3436092727155517e-06,0,2.0000000000000062,2.7033696709374019e-15,3.0377893423431198e-11,3.0357660829594124e-16,1.2398970739013748e-12,0.010940102759437811,40,64
