family,n,p,amplitude,qextra,field,multi,path,error_l2,path_minus_mean_l2,exact_l2,best_projection_error_l2,input_error_l2,first_weak_relative,constant_max,min_jacobian_det,quadrature_order,elements
quad,16,4,1.2,0,sine,xy,xy,2.9912180814236621e-05,2.6455563224666053e-06,4.2297519258052061,3.4049047671812398e-08,5.6748412790393585e-09,1.7889335846010823e-16,1.7273456970334777e-12,0.0027347274561134861,30,256
quad,16,4,1.2,0,sine,xy,yx,3.0226470585312208e-05,2.6455563224651192e-06,4.2297519258052061,3.4049047671812398e-08,5.6748412790393585e-09,1.7889335846010823e-16,1.7273456970334777e-12,0.0027347274561134861,30,256
quad,16,4,1.2,0,sine,xy,mean,2.9953131293721757e-05,0,4.2297519258052061,3.4049047671812398e-08,5.6748412790393585e-09,1.7889335846010823e-16,1.7273456970334777e-12,0.0027347274561134861,30,256
quad,16,4,1.2,0,sine,xxy,xxy,0.001912560119822515,0.00017664263546486494,8.5109808238880262,5.6064492485969354e-08,5.6748412790393585e-09,1.7889335846010823e-16,1.7273456970334777e-12,0.0027347274561134861,30,256
quad,16,4,1.2,0,sine,xxy,xyx,0.0019139054422689517,0.00017634011000199103,8.5109808238880262,5.6064492485969354e-08,5.6748412790393585e-09,1.7889335846010823e-16,1.7273456970334777e-12,0.0027347274561134861,30,256
quad,16,4,1.2,0,sine,xxy,yxx,0.0018657057231381206,0.00035282926995123122,8.5109808238880262,5.6064492485969354e-08,5.6748412790393585e-09,1.7889335846010823e-16,1.7273456970334777e-12,0.0027347274561134861,30,256
quad,16,4,1.2,0,sine,xxy,mean,0.0018810450243095182,0,8.5109808238880262,5.6064492485969354e-08,5.6748412790393585e-09,1.7889335846010823e-16,1.7273456970334777e-12,0.0027347274561134861,30,256
quad,16,4,1.2,0,sine,xyy,xyy,0.0045197102426361331,0.00091931357808866217,12.766471235831979,8.4096738719563162e-08,5.6748412790393585e-09,1.7889335846010823e-16,1.7273456970334777e-12,0.0027347274561134861,30,256
quad,16,4,1.2,0,sine,xyy,yxy,0.0047214008280729719,0.00045963727991983969,12.766471235831979,8.4096738719563162e-08,5.6748412790393585e-09,1.7889335846010823e-16,1.7273456970334777e-12,0.0027347274561134861,30,256
quad,16,4,1.2,0,sine,xyy,yyx,0.004721149508348883,0.00045980473529988475,12.766471235831979,8.4096738719563162e-08,5.6748412790393585e-09,1.7889335846010823e-16,1.7273456970334777e-12,0.0027347274561134861,30,256
quad,16,4,1.2,0,sine,xyy,mean,0.0046094408503399168,0,12.766471235831979,8.4096738719563162e-08,5.6748412790393585e-09,1.7889335846010823e-16,1.7273456970334777e-12,0.0027347274561134861,30,256
quad,16,4,1.2,0,exponential,xy,xy,4.4535852447332244e-07,8.2309483485854596e-08,1.1714413662129055,3.189878695925946e-11,6.379757391851892e-11,1.7889335846010823e-16,1.7273456970334777e-12,0.0027347274561134861,30,256
quad,16,4,1.2,0,exponential,xy,yx,4.2536063220524615e-07,8.2309483485002229e-08,1.1714413662129055,3.189878695925946e-11,6.379757391851892e-11,1.7889335846010823e-16,1.7273456970334777e-12,0.0027347274561134861,30,256
quad,16,4,1.2,0,exponential,xy,mean,4.2762494116185173e-07,0,1.1714413662129055,3.189878695925946e-11,6.379757391851892e-11,1.7889335846010823e-16,1.7273456970334777e-12,0.0027347274561134861,30,256
quad,16,4,1.2,0,exponential,xxy,xxy,7.4122603930679777e-05,1.5514755751394436e-05,1.1714413662129055,3.189878695925946e-11,6.379757391851892e-11,1.7889335846010823e-16,1.7273456970334777e-12,0.0027347274561134861,30,256
quad,16,4,1.2,0,exponential,xxy,xyx,7.4240977527938472e-05,1.5503290455181354e-05,1.1714413662129055,3.189878695925946e-11,6.379757391851892e-11,1.7889335846010823e-16,1.7273456970334777e-12,0.0027347274561134861,30,256
