family,n,p,amplitude,qextra,field,multi,path,error_l2,path_minus_mean_l2,exact_l2,best_projection_error_l2,input_error_l2,first_weak_relative,constant_max,min_jacobian_det,quadrature_order,elements
quad,4,4,0.40000000000000002,0,sine,xy,xy,0.00060720555977806124,0.00019556787160713451,4.2297519258051697,1.2330507607377884e-05,2.055084601227056e-06,5.2041704279304213e-16,2.6030219646422381e-13,0.056257516346294022,30,16
quad,4,4,0.40000000000000002,0,sine,xy,yx,0.00069537313173868615,0.00019556787160712768,4.2297519258051697,1.2330507607377884e-05,2.055084601227056e-06,5.2041704279304213e-16,2.6030219646422381e-13,0.056257516346294022,30,16
quad,4,4,0.40000000000000002,0,sine,xy,mean,0.00062279563235445904,0,4.2297519258051697,1.2330507607377884e-05,2.055084601227056e-06,5.2041704279304213e-16,2.6030219646422381e-13,0.056257516346294022,30,16
quad,4,4,0.40000000000000002,0,sine,xxy,xxy,0.012244812318845872,0.00284339819011815,8.5109808238880245,2.5261202763545643e-05,2.055084601227056e-06,5.2041704279304213e-16,2.6030219646422381e-13,0.056257516346294022,30,16
quad,4,4,0.40000000000000002,0,sine,xxy,xyx,0.01223865194529848,0.0027542848684263409,8.5109808238880245,2.5261202763545643e-05,2.055084601227056e-06,5.2041704279304213e-16,2.6030219646422381e-13,0.056257516346294022,30,16
quad,4,4,0.40000000000000002,0,sine,xxy,yxx,0.0088029626878031383,0.0055485372370875233,8.5109808238880245,2.5261202763545643e-05,2.055084601227056e-06,5.2041704279304213e-16,2.6030219646422381e-13,0.056257516346294022,30,16
quad,4,4,0.40000000000000002,0,sine,xxy,mean,0.010500078069065586,0,8.5109808238880245,2.5261202763545643e-05,2.055084601227056e-06,5.2041704279304213e-16,2.6030219646422381e-13,0.056257516346294022,30,16
quad,4,4,0.40000000000000002,0,sine,xyy,xyy,0.03305086958397388,0.017517398270010739,12.766471235832062,3.789180414531046e-05,2.055084601227056e-06,5.2041704279304213e-16,2.6030219646422381e-13,0.056257516346294022,30,16
quad,4,4,0.40000000000000002,0,sine,xyy,yxy,0.041966231611762814,0.0087582633408475261,12.766471235832062,3.789180414531046e-05,2.055084601227056e-06,5.2041704279304213e-16,2.6030219646422381e-13,0.056257516346294022,30,16
quad,4,4,0.40000000000000002,0,sine,xyy,yyx,0.042067799587270742,0.0087695485040259983,12.766471235832062,3.789180414531046e-05,2.055084601227056e-06,5.2041704279304213e-16,2.6030219646422381e-13,0.056257516346294022,30,16
