family,n,p,amplitude,qextra,field,multi,path,error_l2,path_minus_mean_l2,exact_l2,best_projection_error_l2,input_error_l2,first_weak_relative,constant_max,min_jacobian_det,quadrature_order,elements
tri,4,5,0.40000000000000002,0,sine,xy,xy,0.0032650897235865636,0.00011119154021341633,4.2297519258051492,6.6402927615788031e-06,1.1067154602632397e-06,1.5959455978986625e-15,1.5720758028692217e-12,0.056250023075270418,30,32
tri,4,5,0.40000000000000002,0,sine,xy,yx,0.0032601786780484857,0.00011119154021340132,4.2297519258051492,6.6402927615788031e-06,1.1067154602632397e-06,1.5959455978986625e-15,1.5720758028692217e-12,0.056250023075270418,30,32
tri,4,5,0.40000000000000002,0,sine,xy,mean,0.0032607398545914466,0,4.2297519258051492,6.6402927615788031e-06,1.1067154602632397e-06,1.5959455978986625e-15,1.5720758028692217e-12,0.056250023075270418,30,32
tri,4,5,0.40000000000000002,0,sine,xxy,xxy,0.1306623232754224,0.0027872249073756968,8.5109808238880369,1.3009195467935371e-05,1.1067154602632397e-06,1.5959455978986625e-15,1.5720758028692217e-12,0.056250023075270418,30,32
tri,4,5,0.40000000000000002,0,sine,xxy,xyx,0.13067888820590229,0.0027344683256337074,8.5109808238880369,1.3009195467935371e-05,1.1067154602632397e-06,1.5959455978986625e-15,1.5720758028692217e-12,0.056250023075270418,30,32
tri,4,5,0.40000000000000002,0,sine,xxy,yxx,0.13000132091999073,0.0054971383451212896,8.5109808238880369,1.3009195467935371e-05,1.1067154602632397e-06,1.5959455978986625e-15,1.5720758028692217e-12,0.056250023075270418,30,32
tri,4,5,0.40000000000000002,0,sine,xxy,mean,0.13038979192880415,0,8.5109808238880369,1.3009195467935371e-05,1.1067154602632397e-06,1.5959455978986625e-15,1.5720758028692217e-12,0.056250023075270418,30,32
tri,4,5,0.40000000000000002,0,sine,xyy,xyy,0.14245089523059573,0.0082192451509603172,12.766471235831965,1.9513793201896456e-05,1.1067154602632397e-06,1.5959455978986625e-15,1.5720758028692217e-12,0.056250023075270418,30,32
tri,4,5,0.40000000000000002,0,sine,xyy,yxy,0.14312873703831255,0.0041015039501309178,12.766471235831965,1.9513793201896456e-05,1.1067154602632397e-06,1.5959455978986625e-15,1.5720758028692217e-12,0.056250023075270418,30,32
tri,4,5,0.40000000000000002,0,sine,xyy,yyx,0.14307040641384577,0.0041449167277300266,12.766471235831965,1.9513793201896456e-05,1.1067154602632397e-06,1.5959455978986625e-15,1.5720758028692217e-12,0.056250023075270418,30,32
