family,n,p,amplitude,qextra,field,multi,path,error_l2,path_minus_mean_l2,exact_l2,best_projection_error_l2,input_error_l2,first_weak_relative,constant_max,min_jacobian_det,quadrature_order,elements
quad,8,3,0,0,sine,xy,xy,0.00088024834408912593,5.2391751237846991e-13,4.2297519258051786,1.6892231638537873e-05,2.8153719397558881e-06,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,sine,xy,yx,0.00088024834406526264,5.2390547883365372e-13,4.2297519258051786,1.6892231638537873e-05,2.8153719397558881e-06,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,sine,xy,mean,0.00088024834407719179,0,4.2297519258051786,1.6892231638537873e-05,2.8153719397558881e-06,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,sine,xxy,xxy,0.023613731565718152,2.2367682994088253e-11,8.5109808238880209,3.3994708962654995e-05,2.8153719397558881e-06,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,sine,xxy,xyx,0.023613731565673549,2.2284943278566073e-11,8.5109808238880209,3.3994708962654995e-05,2.8153719397558881e-06,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,sine,xxy,yxx,0.023613731570117091,4.459717902951984e-11,8.5109808238880209,3.3994708962654995e-05,2.8153719397558881e-06,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,sine,xxy,mean,0.023613731567169362,0,8.5109808238880209,3.3994708962654995e-05,2.8153719397558881e-06,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,sine,xyy,xyy,0.079279878553795619,4.6179546518049245e-11,12.766471235832077,5.099206344394777e-05,2.8153719397558881e-06,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,sine,xyy,yxy,0.079279878549812638,2.3173352187154847e-11,12.766471235832077,5.099206344394777e-05,2.8153719397558881e-06,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,sine,xyy,yyx,0.079279878550035057,2.3126247585968468e-11,12.766471235832077,5.099206344394777e-05,2.8153719397558881e-06,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,sine,xyy,mean,0.079279878551214128,0,12.766471235832077,5.099206344394777e-05,2.8153719397558881e-06,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,exponential,xy,xy,8.6716336581467959e-06,1.8014413954358707e-12,1.1714413662129042,5.6793487277199623e-08,1.1358697455439925e-07,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,exponential,xy,yx,8.6716336185646752e-06,1.8014394283495481e-12,1.1714413662129042,5.6793487277199623e-08,1.1358697455439925e-07,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,exponential,xy,mean,8.6716336383596557e-06,0,1.1714413662129042,5.6793487277199623e-08,1.1358697455439925e-07,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,exponential,xxy,xxy,0.00080871098174492681,7.5877729849719476e-11,1.1714413662129042,5.6793487277199623e-08,1.1358697455439925e-07,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,exponential,xxy,xyx,0.00080871098158634338,7.6021010468120561e-11,1.1714413662129042,5.6793487277199623e-08,1.1358697455439925e-07,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,exponential,xxy,yxx,0.00080871097111020617,1.5185625946469859e-10,1.1714413662129042,5.6793487277199623e-08,1.1358697455439925e-07,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,exponential,xxy,mean,0.00080871097814718058,0,1.1714413662129042,5.6793487277199623e-08,1.1358697455439925e-07,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,exponential,xyy,xyy,0.00010130198701936178,1.5684743629787141e-10,0.58572068310645209,2.8396743638599811e-08,1.1358697455439925e-07,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,exponential,xyy,yxy,0.00010130199761270598,7.8762057967411818e-11,0.58572068310645209,2.8396743638599811e-08,1.1358697455439925e-07,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,exponential,xyy,yyx,0.00010130199780047661,7.8094185836568393e-11,0.58572068310645209,2.8396743638599811e-08,1.1358697455439925e-07,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,exponential,xyy,mean,0.00010130199414413566,0,0.58572068310645209,2.8396743638599811e-08,1.1358697455439925e-07,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,cubic,xy,xy,2.810554566350757e-12,4.2255956550373072e-13,2.1602468994692927,2.9383176100646965e-15,6.3046390018639026e-16,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,cubic,xy,yx,2.8657328132346258e-12,4.2255108492564917e-13,2.1602468994692927,2.9383176100646965e-15,6.3046390018639026e-16,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,cubic,xy,mean,2.8066473810395571e-12,0,2.1602468994692927,2.9383176100646965e-15,6.3046390018639026e-16,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,cubic,xxy,xxy,1.5896895465622644e-10,1.7140252458201089e-11,1.9999999999999902,1.7186873464280927e-15,6.3046390018639026e-16,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,cubic,xxy,xyx,1.5931220104499316e-10,1.7203782779297768e-11,1.9999999999999902,1.7186873464280927e-15,6.3046390018639026e-16,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,cubic,xxy,yxx,1.5736821428823073e-10,3.4300779900142322e-11,1.9999999999999902,1.7186873464280927e-15,6.3046390018639026e-16,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
quad,8,3,0,0,cubic,xxy,mean,1.5668434671029142e-10,0,1.9999999999999902,1.7186873464280927e-15,6.3046390018639026e-16,2.7408630920433552e-16,1.4523728626713876e-13,0.01562499999999907,28,64
