family,n,p,amplitude,qextra,field,multi,path,error_l2,path_minus_mean_l2,exact_l2,best_projection_error_l2,input_error_l2,first_weak_relative,constant_max,min_jacobian_det,quadrature_order,elements
quad,8,5,0.40000000000000002,0,sine,xy,xy,1.5294044499576517e-06,3.6561488319535532e-07,4.2297519258051732,6.7981449826533019e-09,1.1330241649586684e-09,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,sine,xy,yx,1.6585280862111834e-06,3.6561488318505238e-07,4.2297519258051732,6.7981449826533019e-09,1.1330241649586684e-09,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,sine,xy,mean,1.5528111441350522e-06,0,4.2297519258051732,6.7981449826533019e-09,1.1330241649586684e-09,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,sine,xxy,xxy,5.3604341399749701e-05,1.0356358698821636e-05,8.5109808238880866,1.4469766833285971e-08,1.1330241649586684e-09,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,sine,xxy,xyx,5.3602013344016558e-05,1.0238902904858076e-05,8.5109808238880866,1.4469766833285971e-08,1.1330241649586684e-09,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,sine,xxy,yxx,4.6345974735040462e-05,2.0542030962559821e-05,8.5109808238880866,1.4469766833285971e-08,1.1330241649586684e-09,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,sine,xxy,mean,4.9195143023504402e-05,0,8.5109808238880866,1.4469766833285971e-08,1.1330241649586684e-09,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,sine,xyy,xyy,0.00019998207571950906,9.3117845031453133e-05,12.766471235832027,2.1704650265306021e-08,1.1330241649586684e-09,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,sine,xyy,yxy,0.00023900297688577143,4.6554488487284262e-05,12.766471235832027,2.1704650265306021e-08,1.1330241649586684e-09,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,sine,xyy,yyx,0.00023941078599102957,4.657752571502407e-05,12.766471235832027,2.1704650265306021e-08,1.1330241649586684e-09,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,sine,xyy,mean,0.00021712136287871611,0,12.766471235832027,2.1704650265306021e-08,1.1330241649586684e-09,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,exponential,xy,xy,6.1751578382084127e-09,2.6524969516415535e-09,1.1714413662129013,6.5484058245254784e-13,1.3096811649050957e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,exponential,xy,yx,3.3681552364616712e-09,2.652496953629654e-09,1.1714413662129013,6.5484058245254784e-13,1.3096811649050957e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,exponential,xy,mean,4.207467404279558e-09,0,1.1714413662129013,6.5484058245254784e-13,1.3096811649050957e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,exponential,xxy,xxy,1.1077082293945025e-06,3.4583208797471175e-07,1.1714413662129013,6.5484058245254784e-13,1.3096811649050957e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,exponential,xxy,xyx,1.1076721728384468e-06,3.4588296149450145e-07,1.1714413662129013,6.5484058245254784e-13,1.3096811649050957e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,exponential,xxy,yxx,3.9049115365623613e-07,6.9169192098530843e-07,1.1714413662129013,6.5484058245254784e-13,1.3096811649050957e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,exponential,xxy,mean,7.9346622179113542e-07,0,1.1714413662129013,6.5484058245254784e-13,1.3096811649050957e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,exponential,xyy,xyy,1.7324252253902821e-07,1.0571518166782327e-07,0.58572068310645065,3.2742029122627392e-13,1.3096811649050957e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,exponential,xyy,yxy,1.6164047299473982e-07,5.2677044880480005e-08,0.58572068310645065,3.2742029122627392e-13,1.3096811649050957e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,exponential,xyy,yyx,1.6139679174925851e-07,5.3070177387613419e-08,0.58572068310645065,3.2742029122627392e-13,1.3096811649050957e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,exponential,xyy,mean,1.4767365381502909e-07,0,0.58572068310645065,3.2742029122627392e-13,1.3096811649050957e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,cubic,xy,xy,1.2614699845007696e-09,5.9359963091774438e-10,2.1602468994692878,2.9218461472223169e-15,1.1252230470734462e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,cubic,xy,yx,1.2591970260878908e-09,5.9359963386386249e-10,2.1602468994692878,2.9218461472223169e-15,1.1252230470734462e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,cubic,xy,mean,1.1117919356522722e-09,0,2.1602468994692878,2.9218461472223169e-15,1.1252230470734462e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,cubic,xxy,xxy,1.898316079671868e-07,5.5800918038337345e-08,1.9999999999999993,2.7330155553276305e-15,1.1252230470734462e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,cubic,xxy,xyx,1.9001079194023715e-07,5.5782893009864552e-08,1.9999999999999993,2.7330155553276305e-15,1.1252230470734462e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,cubic,xxy,yxx,9.2897995229140846e-08,1.1158099947804936e-07,1.9999999999999993,2.7330155553276305e-15,1.1252230470734462e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,cubic,xxy,mean,1.4386844093746227e-07,0,1.9999999999999993,2.7330155553276305e-15,1.1252230470734462e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,cubic,xyy,xyy,6.5574699421529119e-08,1.1011699875002876e-07,1.9999999999999993,2.7330155553276305e-15,1.1252230470734462e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,cubic,xyy,yxy,1.767064015333898e-07,5.5055202631939522e-08,1.9999999999999993,2.7330155553276305e-15,1.1252230470734462e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,cubic,xyy,yyx,1.7661501043405929e-07,5.5064214398624384e-08,1.9999999999999993,2.7330155553276305e-15,1.1252230470734462e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
quad,8,5,0.40000000000000002,0,cubic,xyy,mean,1.2718642352504596e-07,0,1.9999999999999993,2.7330155553276305e-15,1.1252230470734462e-12,2.6324428747948048e-16,9.5123908749883412e-13,0.014063367586479671,32,64
