family,n,p,amplitude,qextra,field,multi,path,error_l2,path_minus_mean_l2,exact_l2,best_projection_error_l2,input_error_l2,first_weak_relative,constant_max,min_jacobian_det,quadrature_order,elements
quad,2,4,0.40000000000000002,0,sine,xy,xy,0.0074573414695493882,0.0031014705976692646,4.2297519258051786,0.00039652114226204312,6.6086857043679532e-05,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,sine,xy,yx,0.0093711985330446005,0.0031014705976692646,4.2297519258051786,0.00039652114226204312,6.6086857043679532e-05,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,sine,xy,mean,0.0078801352781149286,0,4.2297519258051786,0.00039652114226204312,6.6086857043679532e-05,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,sine,xxy,xxy,0.094816242718636201,0.02451477099673598,8.5109808238880156,0.00075726771890897797,6.6086857043679532e-05,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,sine,xxy,xyx,0.095419422980241003,0.022703414666466502,8.5109808238880156,0.00075726771890897797,6.6086857043679532e-05,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,sine,xxy,yxx,0.07124834151556414,0.045808607282167568,8.5109808238880156,0.00075726771890897797,6.6086857043679532e-05,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,sine,xxy,mean,0.081560743821620763,0,8.5109808238880156,0.00075726771890897797,6.6086857043679532e-05,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,sine,xyy,xyy,0.22733854712147933,0.13920613906902224,12.766471235832041,0.0011359015783634734,6.6086857043679532e-05,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,sine,xyy,yxy,0.31142402482162979,0.0696218124187164,12.766471235832041,0.0011359015783634734,6.6086857043679532e-05,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,sine,xyy,yyx,0.31244184864511199,0.069797880721182495,12.766471235832041,0.0011359015783634734,6.6086857043679532e-05,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,sine,xyy,mean,0.2690665078600723,0,12.766471235832041,0.0011359015783634734,6.6086857043679532e-05,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,exponential,xy,xy,0.00016904791163671674,8.4533195820177129e-05,1.1714413662129004,1.733478603507823e-07,3.4669572070156461e-07,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,exponential,xy,yx,3.6652260687002998e-05,8.4533195820165284e-05,1.1714413662129004,1.733478603507823e-07,3.4669572070156461e-07,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,exponential,xy,mean,8.8399271068995963e-05,0,1.1714413662129004,1.733478603507823e-07,3.4669572070156461e-07,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,exponential,xxy,xxy,0.0059610554852619121,0.0019689370328311033,1.1714413662129004,1.733478603507823e-07,3.4669572070156461e-07,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,exponential,xxy,xyx,0.0059612510169129215,0.0019688878561449348,1.1714413662129004,1.733478603507823e-07,3.4669572070156461e-07,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,exponential,xxy,yxx,0.00065866422905131686,0.0039345290777961454,1.1714413662129004,1.733478603507823e-07,3.4669572070156461e-07,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,exponential,xxy,mean,0.0040112667682539599,0,1.1714413662129004,1.733478603507823e-07,3.4669572070156461e-07,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,exponential,xyy,xyy,0.0012405534216359277,0.00095044559377798106,0.5857206831064502,8.6673930175391152e-08,3.4669572070156461e-07,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,exponential,xyy,yxy,0.0010496626029141516,0.00046451092113043658,0.5857206831064502,8.6673930175391152e-08,3.4669572070156461e-07,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,exponential,xyy,yyx,0.0010417532470558134,0.00048942640270530622,0.5857206831064502,8.6673930175391152e-08,3.4669572070156461e-07,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,exponential,xyy,mean,0.00088832403498460171,0,0.5857206831064502,8.6673930175391152e-08,3.4669572070156461e-07,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,cubic,xy,xy,8.1754727201644324e-05,6.4818021426682845e-05,2.1602468994692865,2.8771301761163067e-15,7.32214711018075e-07,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,cubic,xy,yx,0.00010317712396694823,6.4818021426683685e-05,2.1602468994692865,2.8771301761163067e-15,7.32214711018075e-07,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,cubic,xy,mean,6.6807943115181816e-05,0,2.1602468994692865,2.8771301761163067e-15,7.32214711018075e-07,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,cubic,xxy,xxy,0.0028176550247061985,0.0009724765891290112,2.0000000000000018,2.299734916131712e-15,7.32214711018075e-07,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,cubic,xxy,xyx,0.002815888281981112,0.00096744746244778967,2.0000000000000018,2.299734916131712e-15,7.32214711018075e-07,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
quad,2,4,0.40000000000000002,0,cubic,xxy,yxx,0.00073877709837968898,0.0019387542803375212,2.0000000000000018,2.299734916131712e-15,7.32214711018075e-07,8.1185058675714572e-16,1.2656542480726785e-13,0.22506010173839971,30,4
