family,n,p,amplitude,qextra,field,multi,path,error_l2,path_minus_mean_l2,exact_l2,best_projection_error_l2,input_error_l2,first_weak_relative,constant_max,min_jacobian_det,quadrature_order,elements
quad,8,3,1.2,8,sine,xy,xy,0.0051805348664138318,0.00094449045679610363,4.2297519258051794,3.4751457992088759e-05,5.791909665347808e-06,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,sine,xy,yx,0.0053955924675246573,0.00094449045679610667,4.2297519258051794,3.4751457992088759e-05,5.791909665347808e-06,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,sine,xy,mean,0.0052041442683586816,0,4.2297519258051794,3.4751457992088759e-05,5.791909665347808e-06,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,sine,xxy,xxy,0.15149967343201867,0.02562909935811189,8.5109808238880138,7.0164996468862192e-05,5.791909665347808e-06,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,sine,xxy,xyx,0.15172127331237503,0.025324656091742594,8.5109808238880138,7.0164996468862192e-05,5.791909665347808e-06,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,sine,xxy,yxx,0.14361859599055474,0.05080848346329811,8.5109808238880138,7.0164996468862192e-05,5.791909665347808e-06,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,sine,xxy,mean,0.14458919508723189,0,8.5109808238880138,7.0164996468862192e-05,5.791909665347808e-06,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,sine,xyy,xyy,0.26048170965394807,0.10717526175496808,12.76647123583205,0.00010524749470330656,5.791909665347808e-06,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,sine,xyy,yxy,0.30185503194758972,0.053581635940876365,12.76647123583205,0.00010524749470330656,5.791909665347808e-06,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,sine,xyy,yyx,0.30244616362098597,0.053734440223407773,12.76647123583205,0.00010524749470330656,5.791909665347808e-06,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,sine,xyy,mean,0.2788045580431473,0,12.76647123583205,0.00010524749470330656,5.791909665347808e-06,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,exponential,xy,xy,0.00023988451737859577,7.997198525163593e-05,1.1714413662129057,8.4967750810948751e-08,1.699355016218975e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,exponential,xy,yx,0.00020597356957395167,7.9971985251633124e-05,1.1714413662129057,8.4967750810948751e-08,1.699355016218975e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,exponential,xy,mean,0.00020878057403746303,0,1.1714413662129057,8.4967750810948751e-08,1.699355016218975e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,exponential,xxy,xxy,0.01686350154198234,0.0046034101382421517,1.1714413662129057,8.4967750810948751e-08,1.699355016218975e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,exponential,xxy,xyx,0.016910910642625475,0.0045979395985311956,1.1714413662129057,8.4967750810948751e-08,1.699355016218975e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,exponential,xxy,yxx,0.010253458910882028,0.0091954665655423502,1.1714413662129057,8.4967750810948751e-08,1.699355016218975e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,exponential,xxy,mean,0.013522832097922852,0,1.1714413662129057,8.4967750810948751e-08,1.699355016218975e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,exponential,xyy,xyy,0.0069700546482405982,0.0054546910682629008,0.58572068310645287,4.2483875405474376e-08,1.699355016218975e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,exponential,xyy,yxy,0.0084061639179579366,0.0027257034143187281,0.58572068310645287,4.2483875405474376e-08,1.699355016218975e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,exponential,xyy,yyx,0.0084067024595320759,0.0027317294660686793,0.58572068310645287,4.2483875405474376e-08,1.699355016218975e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,exponential,xyy,mean,0.0069587460611170802,0,0.58572068310645287,4.2483875405474376e-08,1.699355016218975e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,cubic,xy,xy,0.0002393101507432998,8.508610525088779e-05,2.1602468994692878,2.7933683466110431e-15,3.4153583887032277e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,cubic,xy,yx,0.00024826285726183564,8.5086105250888508e-05,2.1602468994692878,2.7933683466110431e-15,3.4153583887032277e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,cubic,xy,mean,0.000228500004300941,0,2.1602468994692878,2.7933683466110431e-15,3.4153583887032277e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,cubic,xxy,xxy,0.013498812699592314,0.0039139323538554564,1.9999999999999962,2.6208352111628901e-15,3.4153583887032277e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,cubic,xxy,xyx,0.013511978138131446,0.0039014154253785255,1.9999999999999962,2.6208352111628901e-15,3.4153583887032277e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,cubic,xxy,yxx,0.008036922517930695,0.0078113692857320772,1.9999999999999962,2.6208352111628901e-15,3.4153583887032277e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,cubic,xxy,mean,0.010611726566291613,0,1.9999999999999962,2.6208352111628901e-15,3.4153583887032277e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,cubic,xyy,xyy,0.008024844793341342,0.0084531479521456412,1.9999999999999962,2.6208352111628901e-15,3.4153583887032277e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,cubic,xyy,yxy,0.01451255056101667,0.0042253116279164999,1.9999999999999962,2.6208352111628901e-15,3.4153583887032277e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,cubic,xyy,yyx,0.014509135394249017,0.0042339046671374721,1.9999999999999962,2.6208352111628901e-15,3.4153583887032277e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
quad,8,3,1.2,8,cubic,xyy,mean,0.011229312093024685,0,1.9999999999999962,2.6208352111628901e-15,3.4153583887032277e-07,3.3393426912553537e-16,4.3520742565306136e-13,0.010940564040823801,36,64
