family,n,p,amplitude,qextra,field,multi,path,error_l2,path_minus_mean_l2,exact_l2,best_projection_error_l2,input_error_l2,first_weak_relative,constant_max,min_jacobian_det,quadrature_order,elements
tri,16,4,1.2,0,sine,xy,xy,0.0010058514283454493,1.6356461617644524e-05,4.2297519258051945,2.2933002610850436e-07,3.8221671017841711e-08,6.1560999353726942e-16,4.4053649617126212e-12,0.0027343759534175175,28,512
tri,16,4,1.2,0,sine,xy,yx,0.0010056190465341523,1.6356461617644582e-05,4.2297519258051945,2.2933002610850436e-07,3.8221671017841711e-08,6.1560999353726942e-16,4.4053649617126212e-12,0.0027343759534175175,28,512
tri,16,4,1.2,0,sine,xy,mean,0.0010056022312484225,0,4.2297519258051945,2.2933002610850436e-07,3.8221671017841711e-08,6.1560999353726942e-16,4.4053649617126212e-12,0.0027343759534175175,28,512
tri,16,4,1.2,0,sine,xxy,xxy,0.10687758971726215,0.0011396001104621782,8.5109808238881328,4.6688218527421066e-07,3.8221671017841711e-08,6.1560999353726942e-16,4.4053649617126212e-12,0.0027343759534175175,28,512
tri,16,4,1.2,0,sine,xxy,xyx,0.10687639039986185,0.0011303086286690799,8.5109808238881328,4.6688218527421066e-07,3.8221671017841711e-08,6.1560999353726942e-16,4.4053649617126212e-12,0.0027343759534175175,28,512
tri,16,4,1.2,0,sine,xxy,yxx,0.10680041885047237,0.0022655171513146998,8.5109808238881328,4.6688218527421066e-07,3.8221671017841711e-08,6.1560999353726942e-16,4.4053649617126212e-12,0.0027343759534175175,28,512
tri,16,4,1.2,0,sine,xxy,mean,0.10683944749223744,0,8.5109808238881328,4.6688218527421066e-07,3.8221671017841711e-08,6.1560999353726942e-16,4.4053649617126212e-12,0.0027343759534175175,28,512
tri,16,4,1.2,0,sine,xyy,xyy,0.12016415115870717,0.0031013144618415793,12.766471235831654,7.0032327790721076e-07,3.8221671017841711e-08,6.1560999353726942e-16,4.4053649617126212e-12,0.0027343759534175175,28,512
tri,16,4,1.2,0,sine,xyy,yxy,0.12025579945809245,0.0015486630994474069,12.766471235831654,7.0032327790721076e-07,3.8221671017841711e-08,6.1560999353726942e-16,4.4053649617126212e-12,0.0027343759534175175,28,512
tri,16,4,1.2,0,sine,xyy,yyx,0.12025853499305,0.0015568330040765532,12.766471235831654,7.0032327790721076e-07,3.8221671017841711e-08,6.1560999353726942e-16,4.4053649617126212e-12,0.0027343759534175175,28,512
tri,16,4,1.2,0,sine,xyy,mean,0.12020615004771085,0,12.766471235831654,7.0032327790721076e-07,3.8221671017841711e-08,6.1560999353726942e-16,4.4053649617126212e-12,0.0027343759534175175,28,512
tri,16,4,1.2,0,exponential,xy,xy,0.00016385390879153933,1.7113872706132792e-06,1.1714413662128891,1.8665330806989753e-09,3.7330661613979506e-09,6.1560999353726942e-16,4.4053649617126212e-12,0.0027343759534175175,28,512
