family,n,p,amplitude,qextra,field,multi,path,error_l2,path_minus_mean_l2,exact_l2,best_projection_error_l2,input_error_l2,first_weak_relative,constant_max,min_jacobian_det,quadrature_order,elements
quad,8,5,0,0,sine,xy,xy,4.3806133280784434e-07,1.9224680144221097e-12,4.2297519258052185,4.916938826447994e-09,8.1948980346347405e-10,3.2092384305570931e-16,6.016920841889275e-13,0.01562499999999897,32,64
quad,8,5,0,0,sine,xy,yx,4.3806131503162217e-07,1.922480053506756e-12,4.2297519258052185,4.916938826447994e-09,8.1948980346347405e-10,3.2092384305570931e-16,6.016920841889275e-13,0.01562499999999897,32,64
quad,8,5,0,0,sine,xy,mean,4.3806132391559367e-07,0,4.2297519258052185,4.916938826447994e-09,8.1948980346347405e-10,3.2092384305570931e-16,6.016920841889275e-13,0.01562499999999897,32,64
quad,8,5,0,0,sine,xxy,xxy,1.125790991016867e-05,1.7650832329639113e-10,8.510980823888012,9.8951198775264131e-09,8.1948980346347405e-10,3.2092384305570931e-16,6.016920841889275e-13,0.01562499999999897,32,64
quad,8,5,0,0,sine,xxy,xyx,1.1257909651168781e-05,1.7652370963598608e-10,8.510980823888012,9.8951198775264131e-09,8.1948980346347405e-10,3.2092384305570931e-16,6.016920841889275e-13,0.01562499999999897,32,64
quad,8,5,0,0,sine,xxy,yxx,1.1257917660267821e-05,3.5294610745140509e-10,8.510980823888012,9.8951198775264131e-09,8.1948980346347405e-10,3.2092384305570931e-16,6.016920841889275e-13,0.01562499999999897,32,64
quad,8,5,0,0,sine,xxy,mean,1.1257912404570275e-05,0,8.510980823888012,9.8951198775264131e-09,8.1948980346347405e-10,3.2092384305570931e-16,6.016920841889275e-13,0.01562499999999897,32,64
quad,8,5,0,0,sine,xyy,xyy,8.5091566327246155e-05,3.7748431445503549e-10,12.766471235832018,1.484267984404428e-08,8.1948980346347405e-10,3.2092384305570931e-16,6.016920841889275e-13,0.01562499999999897,32,64
quad,8,5,0,0,sine,xyy,yxy,8.5091562030082036e-05,1.8857565409786399e-10,12.766471235832018,1.484267984404428e-08,8.1948980346347405e-10,3.2092384305570931e-16,6.016920841889275e-13,0.01562499999999897,32,64
quad,8,5,0,0,sine,xyy,yyx,8.5091562987545406e-05,1.8908806463602311e-10,12.766471235832018,1.484267984404428e-08,8.1948980346347405e-10,3.2092384305570931e-16,6.016920841889275e-13,0.01562499999999897,32,64
quad,8,5,0,0,sine,xyy,mean,8.5091563781445806e-05,0,12.766471235832018,1.484267984404428e-08,8.1948980346347405e-10,3.2092384305570931e-16,6.016920841889275e-13,0.01562499999999897,32,64
quad,8,5,0,0,exponential,xy,xy,4.9216629033590438e-10,6.2519197884323599e-12,1.1714413662129042,1.8610357506905967e-12,3.7220715013811935e-12,3.2092384305570931e-16,6.016920841889275e-13,0.01562499999999897,32,64
