family,n,p,amplitude,qextra,field,multi,path,error_l2,path_minus_mean_l2,exact_l2,best_projection_error_l2,input_error_l2,first_weak_relative,constant_max,min_jacobian_det,quadrature_order,elements
quad,4,5,0.40000000000000002,0,sine,xy,xy,2.9770991293164593e-05,1.1589068196175422e-05,4.2297519258051759,4.2653887987083676e-07,7.1089813310091079e-08,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,sine,xy,yx,3.598676931384603e-05,1.1589068196189801e-05,4.2297519258051759,4.2653887987083676e-07,7.1089813310091079e-08,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,sine,xy,mean,3.0925284840340746e-05,0,4.2297519258051759,4.2653887987083676e-07,7.1089813310091079e-08,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,sine,xxy,xxy,0.00070867296613084723,0.00017178610839154557,8.5109808238880227,9.2730810131922348e-07,7.1089813310091079e-08,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,sine,xxy,xyx,0.00070986513168375966,0.00016421242565798773,8.5109808238880227,9.2730810131922348e-07,7.1089813310091079e-08,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,sine,xxy,yxx,0.00057733606973852064,0.00033273420386537272,8.5109808238880227,9.2730810131922348e-07,7.1089813310091079e-08,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,sine,xxy,mean,0.00062510121242551379,0,8.5109808238880227,9.2730810131922348e-07,7.1089813310091079e-08,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,sine,xyy,xyy,0.0022628961635687865,0.0014779036567767903,12.76647123583205,1.3909621519798104e-06,7.1089813310091079e-08,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,sine,xyy,yxy,0.0030598849448340111,0.0007386226724671786,12.76647123583205,1.3909621519798104e-06,7.1089813310091079e-08,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,sine,xyy,yyx,0.0030690976442040389,0.00074020096611941981,12.76647123583205,1.3909621519798104e-06,7.1089813310091079e-08,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,sine,xyy,mean,0.0026220408801247313,0,12.76647123583205,1.3909621519798104e-06,7.1089813310091079e-08,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,exponential,xy,xy,1.741919722191706e-07,8.4433006220144837e-08,1.1714413662128995,4.177609917570345e-11,8.3552198351406901e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,exponential,xy,yx,5.5559632071992881e-08,8.4433006213344697e-08,1.1714413662128995,4.177609917570345e-11,8.3552198351406901e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,exponential,xy,mean,9.7907739280754151e-08,0,1.1714413662128995,4.177609917570345e-11,8.3552198351406901e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,exponential,xxy,xxy,1.6803421957135036e-05,5.5088245115160516e-06,1.1714413662128995,4.177609917570345e-11,8.3552198351406901e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,exponential,xxy,xyx,1.6805434893537421e-05,5.5122147059265785e-06,1.1714413662128995,4.177609917570345e-11,8.3552198351406901e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,exponential,xxy,yxx,3.0513915297033217e-06,1.1019617932802563e-05,1.1714413662128995,4.177609917570345e-11,8.3552198351406901e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,exponential,xxy,mean,1.1429858322988232e-05,0,1.1714413662128995,4.177609917570345e-11,8.3552198351406901e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,exponential,xyy,xyy,2.9473771606644695e-06,1.9536812238541533e-06,0.58572068310644976,2.0888049587851725e-11,8.3552198351406901e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,exponential,xyy,yxy,2.393492808123116e-06,9.6663884396961679e-07,0.58572068310644976,2.0888049587851725e-11,8.3552198351406901e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,exponential,xyy,yyx,2.3892309587584534e-06,9.8872437228385414e-07,0.58572068310644976,2.0888049587851725e-11,8.3552198351406901e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,exponential,xyy,mean,2.1905423727610748e-06,0,0.58572068310644976,2.0888049587851725e-11,8.3552198351406901e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,cubic,xy,xy,3.0557964232126914e-08,1.8995237913305482e-08,2.16024689946929,2.8272535771549673e-15,7.2012188572854487e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,cubic,xy,yx,3.0464823022332892e-08,1.899523789706255e-08,2.16024689946929,2.8272535771549673e-15,7.2012188572854487e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,cubic,xy,mean,2.3877358464739216e-08,0,2.16024689946929,2.8272535771549673e-15,7.2012188572854487e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,cubic,xxy,xxy,2.7470521276655566e-06,8.9481979552827074e-07,2.0000000000000027,2.8425040814187383e-15,7.2012188572854487e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,cubic,xxy,xyx,2.7492525908971411e-06,8.9366931945172055e-07,2.0000000000000027,2.8425040814187383e-15,7.2012188572854487e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,cubic,xxy,yxx,7.4161719486181953e-07,1.7883125021089341e-06,2.0000000000000027,2.8425040814187383e-15,7.2012188572854487e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,cubic,xxy,mean,1.9023908063349912e-06,0,2.0000000000000027,2.8425040814187383e-15,7.2012188572854487e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,cubic,xyy,xyy,5.5094528274142576e-07,1.7650388836474391e-06,2.0000000000000027,2.8425040814187383e-15,7.2012188572854487e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,cubic,xyy,yxy,2.6781751917462423e-06,8.8230941109618414e-07,2.0000000000000027,2.8425040814187383e-15,7.2012188572854487e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,cubic,xyy,yyx,2.6771346259496471e-06,8.8287971060133117e-07,2.0000000000000027,2.8425040814187383e-15,7.2012188572854487e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
quad,4,5,0.40000000000000002,0,cubic,xyy,mean,1.8229924233267414e-06,0,2.0000000000000027,2.8425040814187383e-15,7.2012188572854487e-11,4.3368086899420177e-16,4.9943382762762667e-13,0.056256939147678334,32,16
