family,n,p,amplitude,qextra,field,multi,path,error_l2,path_minus_mean_l2,exact_l2,best_projection_error_l2,input_error_l2,first_weak_relative,constant_max,min_jacobian_det,quadrature_order,elements
tri,8,4,0,0,sine,xy,xy,0.0021156162659574053,1.3099185447107784e-11,4.2297519258051857,1.686364755371003e-06,2.8106079256226171e-07,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,sine,xy,yx,0.002115616266071626,1.3099188440723528e-11,4.2297519258051857,1.686364755371003e-06,2.8106079256226171e-07,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,sine,xy,mean,0.0021156162660145089,0,4.2297519258051857,1.686364755371003e-06,2.8106079256226171e-07,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,sine,xxy,xxy,0.097681493320348409,9.1158554921862108e-10,8.5109808238880262,3.3516720073397795e-06,2.8106079256226171e-07,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,sine,xxy,xyx,0.097681493320504992,9.1215976017815759e-10,8.5109808238880262,3.3516720073397795e-06,2.8106079256226171e-07,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,sine,xxy,yxx,0.097681493402882735,1.8229795525998724e-09,8.5109808238880262,3.3516720073397795e-06,2.8106079256226171e-07,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,sine,xxy,mean,0.097681493347913373,0,8.5109808238880262,3.3516720073397795e-06,2.8106079256226171e-07,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,sine,xyy,xyy,0.13167331852203176,1.7201377374609783e-09,12.766471235832006,5.0275080110158201e-06,2.8106079256226171e-07,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,sine,xyy,yxy,0.13167331846940458,8.5987975626240053e-10,12.766471235832006,5.0275080110158201e-06,2.8106079256226171e-07,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,sine,xyy,yyx,0.13167331846284869,8.6208263717387453e-10,12.766471235832006,5.0275080110158201e-06,2.8106079256226171e-07,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,sine,xyy,mean,0.13167331848476158,0,12.766471235832006,5.0275080110158201e-06,2.8106079256226171e-07,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,exponential,xy,xy,1.6765301150629027e-05,4.32261739293208e-11,1.1714413662129137,1.1716125329349431e-09,2.3432250658698861e-09,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,exponential,xy,yx,1.6765301190126679e-05,4.3226174811115379e-11,1.1714413662129137,1.1716125329349431e-09,2.3432250658698861e-09,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,exponential,xy,mean,1.6765301170323018e-05,0,1.1714413662129137,1.1716125329349431e-09,2.3432250658698861e-09,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,exponential,xxy,xxy,0.0010903862816742035,3.0168141476951759e-09,1.1714413662129137,1.1716125329349431e-09,2.3432250658698861e-09,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,exponential,xxy,xyx,0.00109038627424645,3.0191360908175739e-09,1.1714413662129137,1.1716125329349431e-09,2.3432250658698861e-09,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,exponential,xxy,yxx,0.0010903864671400487,6.0353314416376777e-09,1.1714413662129137,1.1716125329349431e-09,2.3432250658698861e-09,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,exponential,xxy,mean,0.0010903863410118982,0,1.1714413662129137,1.1716125329349431e-09,2.3432250658698861e-09,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,exponential,xyy,xyy,0.00064517335832982628,5.5708613040590029e-09,0.58572068310645686,5.8580626646747153e-10,2.3432250658698861e-09,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,exponential,xyy,yxy,0.0006451728660895697,2.7854087320002291e-09,0.58572068310645686,5.8580626646747153e-10,2.3432250658698861e-09,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,exponential,xyy,yyx,0.00064517285835114294,2.7856202190524227e-09,0.58572068310645686,5.8580626646747153e-10,2.3432250658698861e-09,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,exponential,xyy,mean,0.00064517302757820456,0,0.58572068310645686,5.8580626646747153e-10,2.3432250658698861e-09,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,cubic,xy,xy,2.1022658329954949e-11,9.0850633033793296e-12,2.1602468994692203,1.0300170811369777e-14,3.4894546289720924e-15,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,cubic,xy,yx,2.2837396945385799e-11,9.0850620346629377e-12,2.1602468994692203,1.0300170811369777e-14,3.4894546289720924e-15,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,cubic,xy,mean,1.9980267395489699e-11,0,2.1602468994692203,1.0300170811369777e-14,3.4894546289720924e-15,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,cubic,xxy,xxy,1.3030375099006984e-09,6.2243280686993119e-10,2.0000000000004294,9.1575513347007965e-15,3.4894546289720924e-15,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,cubic,xxy,xyx,1.307139338617422e-09,6.2399321021564109e-10,2.0000000000004294,9.1575513347007965e-15,3.4894546289720924e-15,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,cubic,xxy,yxx,1.5438134769330236e-09,1.2458429068822134e-09,2.0000000000004294,9.1575513347007965e-15,3.4894546289720924e-15,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,cubic,xxy,mean,1.0740833676673548e-09,0,2.0000000000004294,9.1575513347007965e-15,3.4894546289720924e-15,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,cubic,xyy,xyy,1.3706344383847859e-09,1.1283956876540798e-09,2.0000000000004294,9.1575513347007965e-15,3.4894546289720924e-15,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,cubic,xyy,yxy,1.3711522445155101e-09,5.6325918664432811e-10,2.0000000000004294,9.1575513347007965e-15,3.4894546289720924e-15,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,cubic,xyy,yyx,1.3697366719616881e-09,5.6581712244381455e-10,2.0000000000004294,9.1575513347007965e-15,3.4894546289720924e-15,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
tri,8,4,0,0,cubic,xyy,mean,1.1141796552681614e-09,0,2.0000000000004294,9.1575513347007965e-15,3.4894546289720924e-15,9.0032148403196288e-16,1.6546763959013333e-12,0.015624999999977608,28,128
