family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,x,recursive,1.3522466700368322e-06,7.8577345922095016e-07,1.1060206381863225e-05,1.7209116115699656,3.3742834770701484e-06,1.8531524490238792e-06,1.0078047121923297e-06,5.2870298456569735e-07,1.3618032199582331e-15,1.3522466698744393e-06,7.8577345912658317e-07,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,x,direct,1.0788746847321687e-13,6.2692045162501106e-14,1.5853984791647235e-12,1.7209116115699656,2.2685686576055229e-13,1.245895192916861e-13,2.8682387567274992e-13,1.6712216024100765e-13,1.3618032199582331e-15,0,0,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,y,recursive,3.0806932802873202e-07,1.8519143432108017e-07,1.9857538351431003e-06,1.6635182353769629,7.3076060148610498e-07,4.2066664058068779e-07,1.5009280439062393e-07,8.9693530547758907e-08,1.3618032199582331e-15,3.0806932785565847e-07,1.8519143421703911e-07,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,y,direct,1.0848890408802934e-13,6.521654033052732e-14,1.8247625632739073e-12,1.6635182353769629,2.2251157153458431e-13,1.2809009557634559e-13,2.7892713975328847e-13,1.6931621657451718e-13,1.3618032199582331e-15,0,0,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xx,recursive,0.00026254497888846884,7.220355376434479e-05,0.0026896350602427788,3.6361780715856886,0.00069822308742438152,0.00018140282200362125,0.0010762050453427532,0.00056452153660284604,1.3618032199582331e-15,0.00026254497989512118,7.2203554041200924e-05,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xx,direct,7.1998654402184833e-12,1.9800640393496238e-12,9.5159435886671417e-11,3.6361780715856886,1.2632557986853461e-11,3.2820193276519e-12,1.5275883057421685e-11,9.0125477239363325e-12,1.3618032199582331e-15,0,0,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xy,recursive,2.8786340831464761e-07,2.8128608138720652e-07,3.0439979474827794e-06,1.0233830515004652,7.1778537925738922e-07,6.8432411498653734e-07,2.1265331699614674e-07,1.2462345499091854e-07,1.3618032199582331e-15,2.8786340818983566e-07,2.8128608126525437e-07,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xy,direct,7.8261147039959108e-12,7.6472975515095801e-12,2.234283869029241e-10,1.0233830515004652,1.9993242333265286e-11,1.9061210022943348e-11,2.5890861355703448e-11,1.3202220877964864e-11,1.3618032199582331e-15,0,0,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,yy,recursive,5.3429230441117875e-05,1.8293816253622418e-05,0.00042295999295749453,2.9206169833775486,0.00013424925833152525,4.4647352713554457e-05,0.0002288236847488909,0.0001367369435621368,1.3618032199582331e-15,5.3429231840165887e-05,1.8293816732648461e-05,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64
quad,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,yy,direct,7.0343091323106086e-12,2.4085010709537748e-12,9.9458219438020024e-11,2.9206169833775486,1.1753105852339914e-11,3.9087371430635103e-12,1.7118340875583754e-11,9.9589753479486359e-12,1.3618032199582331e-15,0,0,2.2204460492503131e-16,6.2172489379008766e-15,2.219602885894668e-13,7.9936057773011271e-15,0.0086445484195707654,64
