family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements
tri,8,3,1.2,gll,coupled,0,sine,x,recursive,0.0019847373121805595,0.001399183492419526,0.033441593576695919,1.4184968039813488,0.0041566235649441799,0.0029101067099263946,0.0057298140805869952,0.003646447106311517,2.2337807372254406e-05,4.1225112932138012e-05,2.9061444325397681e-05,4.4408920985006262e-16,1.4210854715202004e-14,4.7965339338851757e-12,7.0166095156309893e-14,0.010937510001695907,128
tri,8,3,1.2,gll,coupled,0,sine,x,direct,0.0019859075012649626,0.0014000084425224227,0.03346570527485361,1.4184968039813488,0.0041603056716809101,0.0029126846011772634,0.0057320820484268557,0.003648258567624507,2.2337807372254406e-05,0,0,4.4408920985006262e-16,1.4210854715202004e-14,4.7965339338851757e-12,7.0166095156309893e-14,0.010937510001695907,128
tri,8,3,1.2,gll,coupled,0,sine,y,recursive,0.0023497865669029248,0.0011043552396723753,0.037318132755236544,2.1277452059719719,0.0048433281337654597,0.0022605850606433066,0.0065269897426196146,0.0040947435395798726,2.2337807372254406e-05,4.2751622032053034e-05,2.0091719206898576e-05,4.4408920985006262e-16,1.4210854715202004e-14,4.7965339338851757e-12,7.0166095156309893e-14,0.010937510001695907,128
tri,8,3,1.2,gll,coupled,0,sine,y,direct,0.0023511273002178677,0.0011049853589701086,0.037571018972144543,2.1277452059719719,0.0048475911525061675,0.002262574790889189,0.0065318814703159284,0.004096313846458895,2.2337807372254406e-05,0,0,4.4408920985006262e-16,1.4210854715202004e-14,4.7965339338851757e-12,7.0166095156309893e-14,0.010937510001695907,128
tri,8,3,1.2,gll,coupled,0,sine,xx,recursive,0.10268815280042359,0.036416374270298028,1.0814719925863381,2.8198346172034552,0.17006390425095277,0.060739539382364781,0.22187602339241488,0.15142532949880672,2.2337807372254406e-05,0.0043074257660857445,0.0015178525920091718,4.4408920985006262e-16,1.4210854715202004e-14,4.7965339338851757e-12,7.0166095156309893e-14,0.010937510001695907,128
tri,8,3,1.2,gll,coupled,0,sine,xx,direct,0.10289608536083619,0.036490113545340624,1.0715692590715511,2.8198346172034552,0.17071420418718622,0.060971798654320071,0.22156074092232977,0.15057298749434278,2.2337807372254406e-05,0,0,4.4408920985006262e-16,1.4210854715202004e-14,4.7965339338851757e-12,7.0166095156309893e-14,0.010937510001695907,128
tri,8,3,1.2,gll,coupled,0,sine,xy,recursive,0.081828625244405831,0.019345963233725682,0.74054123269560324,4.2297519258050986,0.14775351232546122,0.035180815589305379,0.14963136236503538,0.10444558156154668,2.2337807372254406e-05,0.0047600425305142522,0.0011223954498911534,4.4408920985006262e-16,1.4210854715202004e-14,4.7965339338851757e-12,7.0166095156309893e-14,0.010937510001695907,128
tri,8,3,1.2,gll,coupled,0,sine,xy,direct,0.082050826803551594,0.019398496234015874,0.78224637454726864,4.2297519258050986,0.14835664397113071,0.035324424109119339,0.14880809852982124,0.10294882779446513,2.2337807372254406e-05,0,0,4.4408920985006262e-16,1.4210854715202004e-14,4.7965339338851757e-12,7.0166095156309893e-14,0.010937510001695907,128
tri,8,3,1.2,gll,coupled,0,sine,yy,recursive,0.15065175054676,0.023744773245865304,1.5022175496275825,6.3446278887078069,0.24482617114028316,0.038862852249718277,0.27899011624567366,0.19058002026846624,2.2337807372254406e-05,0.0048274230393158838,0.00075606069570151953,4.4408920985006262e-16,1.4210854715202004e-14,4.7965339338851757e-12,7.0166095156309893e-14,0.010937510001695907,128
tri,8,3,1.2,gll,coupled,0,sine,yy,direct,0.15087733644480456,0.02378032866408708,1.4896711965066416,6.3446278887078069,0.24552341962785332,0.038973531042053158,0.27802366150659791,0.1892975822373425,2.2337807372254406e-05,0,0,4.4408920985006262e-16,1.4210854715202004e-14,4.7965339338851757e-12,7.0166095156309893e-14,0.010937510001695907,128
tri,8,3,1.2,gll,coupled,0,sine,xxx,recursive,2.4303947012465126,0.42833982678442278,21.504641945232443,5.6739872159253943,3.2046701070459207,0.56090790012037761,4.6737044359545239,3.5684999011682024,2.2337807372254406e-05,0.24430115374407296,0.039122567313836988,4.4408920985006262e-16,1.4210854715202004e-14,4.7965339338851757e-12,7.0166095156309893e-14,0.010937510001695907,128
tri,8,3,1.2,gll,coupled,0,sine,xxx,direct,2.4663479210059269,0.43467632674312967,26.825110045819294,5.6739872159253943,3.2967919014228171,0.57703181943602211,4.7461219018054353,3.5981560804828892,2.2337807372254406e-05,0,0,4.4408920985006262e-16,1.4210854715202004e-14,4.7965339338851757e-12,7.0166095156309893e-14,0.010937510001695907,128
tri,8,3,1.2,gll,coupled,0,sine,xxy,recursive,2.6493328797697973,0.31128408518250655,17.576181497519507,8.5109808238878877,3.6850524128168556,0.42999225955938281,4.7569602614362791,3.8073393139864686,2.2337807372254406e-05,0.21935277414044288,0.024548408921312916,4.4408920985006262e-16,1.4210854715202004e-14,4.7965339338851757e-12,7.0166095156309893e-14,0.010937510001695907,128
