family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements
tri,4,2,0,gll,coupled,0,sine,x,recursive,0.06387556385587817,0.045030460186161136,0.46593488296517793,1.4184968039813317,0.11107882386032331,0.078339377916782277,0.13357310401696648,0.10026778679521144,0.0022036424186439333,1.0062153761477461e-13,6.9998924326546469e-14,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,sine,x,direct,0.063875563855890563,0.045030460186169873,0.4659348829651393,1.4184968039813317,0.11107882386034691,0.078339377916798916,0.13357310401699649,0.10026778679522683,0.0022036424186439333,0,0,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,sine,y,recursive,0.088592966954857799,0.041637018711733732,0.55058399504611977,2.1277452059719972,0.15249449153552494,0.071698776223096186,0.13948722888288667,0.10295573727695245,0.0022036424186439333,9.7454701366142617e-14,4.519933786093814e-14,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,sine,y,direct,0.088592966954854982,0.041637018711732407,0.55058399504553002,2.1277452059719972,0.15249449153552358,0.071698776223095548,0.13948722888284673,0.10295573727692328,0.0022036424186439333,0,0,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,sine,xx,recursive,0.8931103671462397,0.31672437869138881,3.2957960682984915,2.8198346172034712,1.1455835191359589,0.40609149667025762,1.6536010445176472,1.3652092425221978,0.0022036424186439333,3.2205392888940658e-12,1.1548181439094331e-12,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,sine,xx,direct,0.89311036714646563,0.31672437869146897,3.2957960683121574,2.8198346172034712,1.1455835191363157,0.40609149667038413,1.6536010445179983,1.3652092425223579,0.0022036424186439333,0,0,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,sine,xy,recursive,1.0811649307579538,0.25560953685295235,3.9552996532496452,4.2297519258052132,1.5223874181170967,0.35977506939079851,1.9010489302183864,1.417104042287942,0.0022036424186439333,3.1152392010018065e-12,7.473581174164361e-13,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,sine,xy,direct,1.0811649307581841,0.25560953685300686,3.9552996532517701,4.2297519258052132,1.5223874181174368,0.35977506939087889,1.9010489302189102,1.417104042288285,0.0022036424186439333,0,0,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,sine,yy,recursive,1.9269024660494414,0.30370614318909961,6.5385668986030616,6.3446278887077856,2.4910655330535971,0.39246395249370514,3.4124752276004813,2.5054233919441291,0.0022036424186439333,1.8586026677891618e-12,2.9699469132905834e-13,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,sine,yy,direct,1.9269024660495699,0.30370614318911987,6.5385668986079972,6.3446278887077856,2.4910655330537654,0.39246395249373167,3.4124752276008961,2.5054233919441105,0.0022036424186439333,0,0,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,shortwave,x,recursive,1.6747750222033637,0.29617783651621465,10.251069539464277,5.6546264295224393,2.8311165572940329,0.50040169629854858,3.470783023104496,2.5306203891970651,0.043577033184580269,2.6395123901657841e-13,4.3664404760883476e-14,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,shortwave,x,direct,1.674775022203385,0.29617783651621843,10.251069539464918,5.6546264295224393,2.831116557294088,0.50040169629855824,3.4707830231045755,2.5306203891971237,0.043577033184580269,0,0,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,shortwave,y,recursive,1.3242858070271954,0.31226013448933093,9.0546753825920732,4.2409698221418104,2.2493021526656412,0.53008749488230877,2.9271240128607401,2.2463648757371955,0.043577033184580269,2.8225379288083659e-13,6.2169699278043794e-14,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,shortwave,y,direct,1.3242858070271943,0.31226013448933071,9.0546753825948016,4.2409698221418104,2.2493021526656376,0.530087494882308,2.9271240128607006,2.246364875737167,0.043577033184580269,0,0,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,shortwave,xx,recursive,34.730520263663394,0.76714132300541105,106.86919427018954,45.272649539462257,43.514708493254048,0.96169001857150593,48.509570766678088,38.211344083321485,0.043577033184580269,8.6097385292796531e-12,2.1043942632452357e-13,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,shortwave,xx,direct,34.730520263663536,0.76714132300541427,106.86919427015764,45.272649539462257,43.514708493254481,0.96169001857151537,48.509570766678188,38.211344083321173,0.043577033184580269,0,0,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,shortwave,xy,recursive,22.145633621055612,0.65221522917502306,72.735192524611676,33.95448715459662,30.324021784657798,0.89356174293025004,33.690582927474246,24.246263727267916,0.043577033184580269,7.1853652130072945e-12,2.3618821435431876e-13,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,shortwave,xy,direct,22.145633621056351,0.65221522917504482,72.735192524577073,33.95448715459662,30.324021784658726,0.89356174293027724,33.690582927475027,24.246263727268332,0.043577033184580269,0,0,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,shortwave,yy,recursive,19.991284900787253,0.7850227986958298,63.744908254811406,25.465865365947426,24.729566353918649,0.97161229997958365,30.946474520625635,26.142572488796887,0.043577033184580269,4.5106398560756006e-12,1.9334642061737844e-13,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,shortwave,yy,direct,19.991284900787434,0.78502279869583702,63.744908254806425,25.465865365947426,24.72956635391888,0.97161229997959275,30.946474520626303,26.14257248879715,0.043577033184580269,0,0,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,exponential,x,recursive,0.0088437335752749157,0.0037747231019617223,0.06094891144297776,2.3428827324258119,0.015268411080528328,0.0064784944509943326,0.010754693039384899,0.0078583670562961758,0.00020434199841289731,1.5012000110668907e-13,6.4158424114160045e-14,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,exponential,x,direct,0.0088437335752824236,0.0037747231019649267,0.060948911443471587,2.3428827324258119,0.015268411080533329,0.006478494450996455,0.010754693039317876,0.0078583670562367841,0.00020434199841289731,0,0,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,exponential,y,recursive,0.0050186811237982517,0.0042841931901576044,0.044603924290111951,1.171441366212906,0.0088031186181413753,0.0074704505685997506,0.011066993560351237,0.0084897718782833524,0.00020434199841289731,1.0122197250012654e-13,8.651987670886674e-14,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
tri,4,2,0,gll,coupled,0,exponential,y,direct,0.0050186811237988588,0.0042841931901581223,0.044603924289397412,1.171441366212906,0.0088031186181424022,0.0074704505686006223,0.011066993560380319,0.0084897718782903885,0.00020434199841289731,0,0,0,7.9936057773011271e-15,2.4504118181873769e-12,3.5083047578154947e-14,0.062499999999960601,32
