family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements
quad,4,2,1.2,gll,coupled,0,sine,x,recursive,0.029761975389744302,0.02098134821750074,0.16149451551184968,1.4184968039813362,0.053456133183244561,0.037182337363837734,0.030889588261209244,0.023984860839560279,0.0013354978836948822,0.0019210759682360262,0.001346838326922193,2.2204460492503131e-16,2.6645352591003757e-15,1.2930256854793148e-13,3.1086244689504383e-15,0.04377672885559377,16
quad,4,2,1.2,gll,coupled,0,sine,x,direct,0.029819556756140925,0.02102194144706249,0.16188604840526244,1.4184968039813362,0.053552627145672431,0.037249455407192412,0.031703324407966325,0.025853634641429212,0.0013354978836948822,0,0,2.2204460492503131e-16,2.6645352591003757e-15,1.2930256854793148e-13,3.1086244689504383e-15,0.04377672885559377,16
quad,4,2,1.2,gll,coupled,0,sine,y,recursive,0.058269444622677954,0.027385536792249057,0.26248474573544689,2.1277452059720074,0.10721588704370916,0.049717242224968358,0.068727088880641135,0.04568402883031502,0.0013354978836948822,0.0014184897609571651,0.00066091007090715245,2.2204460492503131e-16,2.6645352591003757e-15,1.2930256854793148e-13,3.1086244689504383e-15,0.04377672885559377,16
quad,4,2,1.2,gll,coupled,0,sine,y,direct,0.058321931284681487,0.027410204530593011,0.25972741923599418,2.1277452059720074,0.10732903921122053,0.049769712188847404,0.067146523182688128,0.046096381963222376,0.0013354978836948822,0,0,2.2204460492503131e-16,2.6645352591003757e-15,1.2930256854793148e-13,3.1086244689504383e-15,0.04377672885559377,16
quad,4,2,1.2,gll,coupled,0,sine,xx,recursive,0.7565600124256413,0.26829942714014671,2.7441699664641011,2.8198346172034525,1.0431753730132889,0.37514690514002919,1.7231788508357764,1.0525575956369009,0.0013354978836948822,0.023606248465848675,0.0082400032979174417,2.2204460492503131e-16,2.6645352591003757e-15,1.2930256854793148e-13,3.1086244689504383e-15,0.04377672885559377,16
quad,4,2,1.2,gll,coupled,0,sine,xx,direct,0.75751673512264917,0.26863871040561593,2.7321223474528571,2.8198346172034525,1.0433220361073257,0.37519964814686158,1.7390915897891397,1.0753591887171021,0.0013354978836948822,0,0,2.2204460492503131e-16,2.6645352591003757e-15,1.2930256854793148e-13,3.1086244689504383e-15,0.04377672885559377,16
quad,4,2,1.2,gll,coupled,0,sine,xy,recursive,0.23467229026308517,0.055481336584157409,1.2440149052981866,4.2297519258051803,0.40618255994089847,0.097380960878787531,0.41242554546445426,0.26169755608907674,0.0013354978836948822,0.097556577761337832,0.022698761606443029,2.2204460492503131e-16,2.6645352591003757e-15,1.2930256854793148e-13,3.1086244689504383e-15,0.04377672885559377,16
quad,4,2,1.2,gll,coupled,0,sine,xy,direct,0.25058467425361297,0.059243350118201407,1.4016619249051985,4.2297519258051803,0.44132219574128262,0.10580557541583205,0.30637165371598613,0.2032360439324164,0.0013354978836948822,0,0,2.2204460492503131e-16,2.6645352591003757e-15,1.2930256854793148e-13,3.1086244689504383e-15,0.04377672885559377,16
quad,4,2,1.2,gll,coupled,0,sine,yy,recursive,1.5940161989285759,0.25123872146475623,5.1734763361356482,6.3446278887077705,2.2305827834782184,0.35651669339093178,3.9669002463816585,2.50879142610717,0.0013354978836948822,0.042725493280158421,0.0067175115724250759,2.2204460492503131e-16,2.6645352591003757e-15,1.2930256854793148e-13,3.1086244689504383e-15,0.04377672885559377,16
quad,4,2,1.2,gll,coupled,0,sine,yy,direct,1.5962069478742968,0.25158401341633307,5.0321977699559195,6.3446278887077705,2.2316987512964621,0.35669505985167815,3.9989068010624171,2.5376577825067979,0.0013354978836948822,0,0,2.2204460492503131e-16,2.6645352591003757e-15,1.2930256854793148e-13,3.1086244689504383e-15,0.04377672885559377,16
