family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements
quad,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,x,recursive,0.0034244308820024915,0.0017029330780486528,0.051389630513149598,2.0109016180051298,0.012750929615229839,0.0045762601921742535,0.0076937626645060446,0.0033214099626672753,1.1814431308654007e-15,0.0034244308820023332,0.0017029330780485702,3.5527136788005009e-15,6.6613381477509392e-15,1.5393373892506164e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,x,direct,6.0988626475651403e-14,3.0328995675160786e-14,1.5560885913146194e-12,2.0109016180051298,1.6464714312733763e-13,5.9091234097073357e-14,1.5160146227952104e-13,7.8194444474520181e-14,1.1814431308654007e-15,0,0,3.5527136788005009e-15,6.6613381477509392e-15,1.5393373892506164e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,y,recursive,0.00024820399788331445,0.0001411520406625451,0.0024928425329893145,1.7584159372991321,0.00071126830457661483,0.00034449419144338804,0.00046013297643725818,0.00022431965303085859,1.1814431308654007e-15,0.00024820399788306698,0.0001411520406624047,3.5527136788005009e-15,6.6613381477509392e-15,1.5393373892506164e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,y,direct,3.7856802808610269e-14,2.1528923848789181e-14,8.0913054034681409e-13,1.7584159372991321,8.8796958267541068e-14,4.3007731603080037e-14,1.0881535702644679e-13,6.8980218427389931e-14,1.1814431308654007e-15,0,0,3.5527136788005009e-15,6.6613381477509392e-15,1.5393373892506164e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,xx,recursive,0.79462035233530715,0.042282590468029888,16.983815049489976,18.793085843123169,3.7365706616662089,0.093680886650500284,0.79288992944381154,0.34435747780812487,1.1814431308654007e-15,0.79462035233643991,0.042282590468088029,3.5527136788005009e-15,6.6613381477509392e-15,1.5393373892506164e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,xx,direct,4.1400774996581079e-12,2.2029790818909385e-13,1.3002932064409833e-10,18.793085843123169,1.1820304005581392e-11,2.9635102878732714e-13,9.200180257622035e-12,3.380125709180466e-12,1.1814431308654007e-15,0,0,3.5527136788005009e-15,6.6613381477509392e-15,1.5393373892506164e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,xy,recursive,0.0012547993166678766,0.0010777789343197109,0.031399426559082677,1.1642455393321454,0.004686075436601024,0.0031753192220080233,0.00281734230342296,0.0012321851228830753,1.1814431308654007e-15,0.0012547993166563186,0.0010777789343098846,3.5527136788005009e-15,6.6613381477509392e-15,1.5393373892506164e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,xy,direct,1.7918862569511648e-12,1.5390965190891412e-12,9.2732044265630975e-11,1.1642455393321454,5.5469622030098393e-12,3.7586624341123964e-12,5.0599806851571123e-12,2.6267195957212905e-12,1.1814431308654007e-15,0,0,3.5527136788005009e-15,6.6613381477509392e-15,1.5393373892506164e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,yy,recursive,0.032775238611032799,0.0050496831531123901,0.44921605060575232,6.4905534896445269,0.10743797556115187,0.012635642418278012,0.075086411912629228,0.036628358165693167,1.1814431308654007e-15,0.032775238611345132,0.0050496831531603309,3.5527136788005009e-15,6.6613381477509392e-15,1.5393373892506164e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,yy,direct,1.4174060374502684e-12,2.1837984075036051e-13,4.4362735707181855e-11,6.4905534896445269,3.3813793867710721e-12,3.976796899663899e-13,3.2006231960956998e-12,1.6552294460744251e-12,1.1814431308654007e-15,0,0,3.5527136788005009e-15,6.6613381477509392e-15,1.5393373892506164e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,xxx,recursive,154.08934770406424,0.24835462107819425,3085.7804039725379,620.44083188429715,671.53194562209762,0.37535854998093326,10.797733064111663,4.5841726075505917,1.1814431308654007e-15,154.0893477041644,0.24835462107830886,3.5527136788005009e-15,6.6613381477509392e-15,1.5393373892506164e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,xxx,direct,2.5351163441333412e-10,4.0859921105355327e-13,9.2568370746448636e-09,620.44083188429715,7.9104597209586744e-10,4.4216194179577668e-13,5.0971398548075309e-10,8.5303896354871319e-11,1.1814431308654007e-15,0,0,3.5527136788005009e-15,6.6613381477509392e-15,1.5393373892506164e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gll,separable,0,represented_quadratic,xxy,recursive,0.29057067393663999,0.042282646826986243,9.7312737791307029,6.872102286444087,1.3696363553951685,0.092840692453003484,0.28993880961515861,0.12113780762006109,1.1814431308654007e-15,0.29057067391954483,0.042282646824607452,3.5527136788005009e-15,6.6613381477509392e-15,1.5393373892506164e-13,3.1086244689504383e-15,0.0096037281448273556,16
