family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,x,recursive,1.1542963142723349e-06,6.7074700787177874e-07,3.4302616673365094e-05,1.7209116115699352,2.7575282695965638e-06,1.5160594297985963e-06,2.8997624307563086e-06,1.4638569488779253e-06,7.0012916452140372e-15,1.1542963153356857e-06,6.7074700848967382e-07,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,x,direct,5.1263076423985067e-13,2.9788326186735017e-13,9.347633778133968e-12,1.7209116115699352,9.0013332816897499e-13,4.9488363738378757e-13,1.218915003002627e-12,7.3084854929599633e-13,7.0012916452140372e-15,0,0,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,y,recursive,2.7083510794098329e-07,1.6280861981630943e-07,6.4048114341019868e-06,1.6635182353769467,6.2773437140104543e-07,3.616752824954008e-07,6.6399296878065831e-07,3.8033477270576973e-07,7.0012916452140372e-15,2.70835107498227e-07,1.628086195501568e-07,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,y,direct,4.8609132544234186e-13,2.9220679106784509e-13,6.8669514519115182e-12,1.6635182353769467,8.3674536979488481e-13,4.8209900840994404e-13,1.2044561125558568e-12,7.4484641843969767e-13,7.0012916452140372e-15,0,0,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xx,recursive,0.00021790168663320651,5.9926021867839884e-05,0.00476114981093545,3.636178071585733,0.00051541754080313079,0.00013426616271829895,0.00067472697974750204,0.00036612528635574377,7.0012916452140372e-15,0.00021790168509586074,5.9926021445076673e-05,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xx,direct,3.6189069815873905e-11,9.9525020786707216e-12,4.2741277184177306e-10,3.636178071585733,5.0840835457297573e-11,1.3244027115583016e-11,6.5409016617185793e-11,3.6704487347959986e-11,7.0012916452140372e-15,0,0,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xy,recursive,1.6150479153284693e-05,1.5781460450810594e-05,0.00043358164490969742,1.0233830515004803,3.8019753606369538e-05,3.6258568121974213e-05,5.4736584408775657e-05,3.0272248762260192e-05,7.0012916452140372e-15,1.6150477340308474e-05,1.5781458679192877e-05,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xy,direct,2.6728907312145771e-11,2.6118184459822695e-11,3.3998293069714691e-10,1.0233830515004803,3.9765256497539733e-11,3.792321424624563e-11,5.6632380254814241e-11,3.2034034708419313e-11,7.0012916452140372e-15,0,0,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,yy,recursive,4.5425599579825669e-05,1.5553425813230862e-05,0.00076181794191310104,2.9206169833776032,0.00010265490421195802,3.4181419662631303e-05,0.00014488469308767082,8.9627529607358349e-05,7.0012916452140372e-15,4.5425600736112263e-05,1.5553426209174912e-05,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,yy,direct,2.9365299570544491e-11,1.0054484972755459e-11,2.7698376925400225e-10,2.9206169833776032,4.0551684521755494e-11,1.3502658809195887e-11,6.0521987207903968e-11,3.2900182366644878e-11,7.0012916452140372e-15,0,0,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xxx,recursive,0.028767152874030928,0.0029252467942132042,0.39985251267507493,9.834094316738959,0.054698077962547324,0.0051240900116036516,0.02008793391552071,0.010307132505586661,7.0012916452140372e-15,0.028767152964291897,0.0029252468033573536,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xxx,direct,9.2314176177277757e-10,9.38715586855279e-11,6.9749717113154475e-09,9.834094316738959,1.0169197480864357e-09,9.5264559887097289e-11,1.5736151349530798e-09,8.8782122910175934e-10,7.0012916452140372e-15,0,0,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xxy,recursive,0.0013652698820281984,0.0017913565173845853,0.027784237314286475,0.7621430289161637,0.0026900721296802699,0.0033295602095290821,0.0032849857308876271,0.0017991880614676762,7.0012916452140372e-15,0.0013652698139416182,0.0017913564285197345,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xxy,direct,8.6528094285402745e-10,1.1353261920987918e-09,5.8582823037056642e-09,0.7621430289161637,9.3650475282276613e-10,1.1591321015634474e-09,1.3615024751181351e-09,8.6427033861236194e-10,7.0012916452140372e-15,0,0,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xyy,recursive,2.0969150799152434e-05,4.3954361383809392e-05,0.00063277577733722445,0.47706644207726856,4.8097103882882945e-05,9.6827544240223932e-05,6.2814246316190018e-05,3.7917614602381164e-05,7.0012916452140372e-15,2.0969129705105663e-05,4.3954317158480109e-05,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,xyy,direct,8.3180457784970604e-10,1.7435822444936967e-09,5.7284170740246054e-09,0.47706644207726856,9.0929819679760169e-10,1.8305699152357818e-09,1.0692482575470032e-09,6.6532753784713188e-10,7.0012916452140372e-15,0,0,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,yyy,recursive,0.0052738354441472634,0.0011635795145832439,0.054869099572250946,4.5324237648135108,0.0094829746433408458,0.0020051818562144118,0.003515260705809081,0.0021944510699808606,7.0012916452140372e-15,0.0052738354455435137,0.0011635795148953489,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,represented_quadratic,yyy,direct,6.7804895696436489e-10,1.4959963854841882e-10,6.1845870646948242e-09,4.5324237648135108,7.3498517113715895e-10,1.5541314673722087e-10,8.7067289565169107e-10,5.2197132830080128e-10,7.0012916452140372e-15,0,0,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,constant,x,recursive,4.3338332009148209e-13,nan,3.614456616237082e-12,0,7.3002121977232582e-13,nan,1.0096660195956179e-12,7.667442366639027e-13,5.0706581951464384e-15,1.0082657459876928e-13,nan,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
tri,8,3,0.29999999999999999,gll,separable,0,constant,x,direct,4.2141274557999426e-13,nan,3.6216292423625515e-12,0,7.0440146671903516e-13,nan,1.0018964677480641e-12,7.5825660107014745e-13,5.0706581951464384e-15,0,nan,2.2204460492503131e-16,8.8817841970012523e-15,4.3607536438031373e-12,6.9277916736609768e-14,0.008642133106368877,128
