family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,x,recursive,0.0034244308820024216,0.0017029330780486179,0.051389630514211859,2.0109016180051298,0.012750929615170136,0.0045762601921528262,0.0076937626645033905,0.00332140996267672,1.0120496502659621e-15,0.0034244308820023978,0.0017029330780486069,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,x,direct,5.8248434357694408e-14,2.8966327261439315e-14,1.7070789226636407e-12,2.0109016180051298,1.535800623996809e-13,5.5119300872921408e-14,1.6887686050111996e-13,9.7481743824998926e-14,1.0120496502659621e-15,0,0,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,y,recursive,0.00024820399788326317,0.00014115204066251591,0.0024928425333028414,1.7584159372991321,0.00071126830457545528,0.00034449419144282647,0.00046013297645347779,0.00022431965302771356,1.0120496502659621e-15,0.00024820399788295613,0.00014115204066234127,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,y,direct,3.1686043905884932e-14,1.8019652366523493e-14,4.9604764740251994e-13,1.7584159372991321,6.916181682120956e-14,3.3497688581470991e-14,8.5936074017592644e-14,5.302394219564068e-14,1.0120496502659621e-15,0,0,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,xx,recursive,0.79462035233428419,0.042282590467975459,16.983815049570467,18.793085843123169,3.7365706616620171,0.093680886650395187,0.79288992944313186,0.34435747780810333,1.0120496502659621e-15,0.79462035233553252,0.042282590468040004,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,xx,direct,3.5684392260382656e-12,1.8988043027239408e-13,1.205933131132042e-10,18.793085843123169,1.0448443054758621e-11,2.6195661693992288e-13,8.5508580571063037e-12,3.2135647379127496e-12,1.0120496502659621e-15,0,0,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,xy,recursive,0.0012547993166678426,0.0010777789343196817,0.031399426716592238,1.1642455393321454,0.0046860754366221356,0.0031753192220223291,0.0028173423013886792,0.0012321851219018721,1.0120496502659621e-15,0.0012547993166595348,0.0010777789343126211,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,xy,direct,1.5646495780421067e-12,1.3439171765602367e-12,6.6846972401890525e-11,1.1642455393321454,4.8122608523467094e-12,3.2608233888903591e-12,4.6253434162366286e-12,1.8461423965047889e-12,1.0120496502659621e-15,0,0,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,yy,recursive,0.032775238610988314,0.0050496831531055353,0.44921605060909542,6.4905534896445269,0.10743797556106263,0.012635642418267517,0.075086411912051274,0.036628358165124671,1.0120496502659621e-15,0.032775238611139984,0.0050496831531287416,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,yy,direct,1.0438391801341207e-12,1.6082437064874868e-13,2.3309354446610087e-11,6.4905534896445269,2.1257569189169342e-12,2.5000754300630284e-13,2.2472570964797162e-12,1.4049056035941719e-12,1.0120496502659621e-15,0,0,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,xxx,recursive,154.08934770399156,0.2483546210780771,3085.7804039766334,620.44083188429715,671.53194562189174,0.37535854998081819,10.797733064138614,4.584172607579009,1.0120496502659621e-15,154.08934770410477,0.24835462107820694,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,xxx,direct,2.1679317479804244e-10,3.4941796809155058e-13,7.8334778663702309e-09,620.44083188429715,6.8718384631084104e-10,3.8410731433276125e-13,4.4999973140894882e-10,8.2789894061771673e-11,1.0120496502659621e-15,0,0,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16
quad,4,3,0.69999999999999996,gl,separable,0,represented_quadratic,xxy,recursive,0.29057067394080099,0.042282646827591731,9.7312737916537628,6.872102286444087,1.3696363554440285,0.09284069245631546,0.2899388095833938,0.1211378076206628,1.0120496502659621e-15,0.29057067392704644,0.042282646825718528,3.5527136788005009e-15,7.5495165674510645e-15,3.8935818714684238e-13,3.1086244689504383e-15,0.0096037281448273556,16
